Datum;Uhrzeit;Bezeichnung;Intervall;TF32_AFZ;TF32_AFB;TB32_AFZ;TB32_AFB;TF32a_AFZ;TF32a_AFB;TB32a_AFZ;TB32a_AFB
29.02.2024;13:36;A119;1;0;0;0;0;0;0;0;0
29.02.2024;13:35;A119;1;0;0;0;0;0;0;0;0
29.02.2024;13:34;A119;1;0;0;0;0;0;0;0;0
29.02.2024;13:33;A119;1;0;0;0;0;0;0;0;0
29.02.2024;13:32;A119;1;0;0;0;0;0;0;0;0
29.02.2024;13:31;A119;1;0;0;0;0;0;0;0;0
29.02.2024;13:30;A119;1;1;1;3;7;0;0;0;0
29.02.2024;13:29;A119;1;0;0;0;0;0;0;0;0
29.02.2024;13:28;A119;1;0;0;0;0;0;0;0;0
29.02.2024;13:27;A119;1;0;0;1;2;0;0;0;0
29.02.2024;13:26;A119;1;0;0;0;0;0;0;0;0
29.02.2024;13:25;A119;1;0;0;0;0;0;0;0;0
29.02.2024;13:24;A119;1;0;0;0;0;0;0;0;0
29.02.2024;13:23;A119;1;0;0;0;0;0;0;0;0
29.02.2024;01:02;A119;1;0;0;0;0;0;0;0;0
29.02.2024;01:01;A119;1;0;0;0;0;0;0;0;0
29.02.2024;01:00;A119;1;0;0;0;0;0;0;0;0
