Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;V22Z;V22B;D51Z;D51B;V52Z;V52B;V53Z;V53B;D81Z;D81B;V82Z;V82B;D111Z;D111B;V112Z;V112B;V113Z;V113B;TF32Z;TF32B;TF35Z;TF35B;TF38Z;TF38B;TF41Z;TF41B;TBS32Z;TBS32B;TBS35Z;TBS35B;TBS38Z;TBS38B;TBS41Z;TBS41B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;V4_StoerZ;V4_StoerB
17.03.2024;01:00;A 71;1;0;0;0;0;2;2;3;6;0;0;0;0;0;0;3;3;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:59;A 71;1;0;0;0;0;3;4;3;16;0;0;0;0;0;0;2;2;2;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:58;A 71;1;0;0;0;0;2;2;3;11;0;0;0;0;0;0;5;5;2;11;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:57;A 71;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:56;A 71;1;0;0;0;0;1;1;1;4;0;0;0;0;0;0;1;0;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:55;A 71;1;0;0;0;0;2;2;2;10;0;0;0;0;0;0;2;1;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:54;A 71;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:53;A 71;1;0;0;0;0;3;3;2;19;0;0;0;0;0;0;2;1;2;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:52;A 71;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:51;A 71;1;0;0;0;0;2;1;2;11;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:50;A 71;1;0;0;0;0;2;2;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:49;A 71;1;0;0;0;0;1;1;1;3;0;0;0;0;0;0;1;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:48;A 71;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;3;12;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:47;A 71;1;0;0;0;0;1;1;2;4;0;0;0;0;0;0;2;2;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:46;A 71;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;2;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:45;A 71;1;0;0;0;0;1;1;1;6;0;0;0;0;0;0;3;3;1;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:44;A 71;1;0;13;0;0;3;43;0;58;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:43;A 71;1;1;7;1;5;5;5;4;21;0;0;0;0;0;0;2;2;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:42;A 71;1;0;0;0;0;3;3;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:41;A 71;1;0;0;0;0;3;3;1;10;0;0;0;0;0;0;2;3;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:40;A 71;1;0;0;0;0;1;0;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:39;A 71;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:38;A 71;1;0;0;0;0;1;1;1;5;0;0;0;0;0;0;4;4;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:37;A 71;1;0;0;0;0;2;2;1;12;0;0;0;0;0;0;1;1;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:36;A 71;1;2;2;0;0;1;1;1;5;1;1;0;0;0;0;5;5;4;12;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:35;A 71;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:34;A 71;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:33;A 71;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:32;A 71;1;0;0;0;0;5;6;5;29;0;0;0;0;0;0;2;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:31;A 71;1;0;0;0;0;2;3;3;6;0;0;0;0;0;0;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:30;A 71;1;0;0;0;0;1;1;4;8;0;0;0;0;0;0;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:29;A 71;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;2;1;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:28;A 71;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:27;A 71;1;0;0;0;0;2;2;2;6;0;0;0;0;0;0;2;2;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:26;A 71;1;0;0;0;0;1;1;1;5;0;0;0;0;0;0;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:25;A 71;1;0;0;0;0;3;3;3;11;0;0;1;0;0;0;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:24;A 71;1;0;0;0;0;3;3;4;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:23;A 71;1;0;0;0;0;3;3;2;13;0;0;0;0;0;0;5;4;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:22;A 71;1;0;0;0;0;3;4;2;17;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:21;A 71;1;0;0;0;0;3;3;4;14;0;0;0;0;0;0;6;7;2;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
17.03.2024;00:20;A 71;1;3;16;1;27;0;0;0;0;0;0;0;0;0;0;2;2;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100
