Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;D23Z;D23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;D83Z;D83B;V84Z;V84B;TF38Z;TF38B;TB38Z;TB38B;TF38aZ;TF38aB;TB38aZ;TB38aB;VK1_iOZ;VK1_iOB;VK2_iOZ;VK2_iOB
01.11.2024;01:00;A 61;1;0;0;1;0;1;0;1;6;20;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:59;A 61;1;0;0;1;0;1;0;1;5;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:58;A 61;1;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:57;A 61;1;0;0;0;0;0;0;0;0;31;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:56;A 61;1;0;0;1;0;1;0;1;11;76;9;2;1;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:55;A 61;1;0;0;0;0;0;0;0;0;44;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:54;A 61;1;1;0;1;1;1;1;2;9;115;15;1;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:53;A 61;1;1;0;1;1;1;1;1;11;126;16;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:52;A 61;1;0;0;0;0;0;0;0;0;140;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:51;A 61;1;1;0;2;2;2;2;2;18;161;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:50;A 61;1;1;0;1;0;0;0;1;5;153;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:49;A 61;1;0;0;0;0;1;0;0;0;180;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:48;A 61;1;0;0;0;0;0;0;0;0;183;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:47;A 61;1;1;0;1;1;1;1;1;9;176;18;1;0;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:46;A 61;1;0;0;2;0;2;1;1;8;163;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:45;A 61;1;2;0;1;1;1;1;1;8;155;15;1;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:44;A 61;1;0;0;0;0;0;0;0;0;146;13;0;0;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:43;A 61;1;0;0;0;0;0;0;0;0;135;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:42;A 61;1;0;0;2;2;1;1;1;13;152;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:41;A 61;1;0;0;0;0;1;1;1;2;166;15;1;1;1;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:40;A 61;1;0;0;0;0;0;0;0;0;178;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:39;A 61;1;0;0;0;0;0;0;0;0;205;17;1;1;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:38;A 61;1;1;0;1;1;1;1;1;9;215;17;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:37;A 61;1;0;0;0;0;0;0;0;0;200;16;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:36;A 61;1;0;0;0;0;0;0;0;0;207;17;1;1;1;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:35;A 61;1;1;0;2;1;2;1;2;12;183;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:34;A 61;1;0;0;0;0;0;0;0;0;178;15;1;1;1;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:33;A 61;1;0;0;0;0;0;0;0;0;168;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:32;A 61;1;0;0;0;0;0;0;0;0;177;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:31;A 61;1;0;0;0;0;1;1;0;0;188;17;1;1;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:30;A 61;1;0;0;0;0;0;0;0;0;174;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:29;A 61;1;1;0;1;0;1;1;1;9;177;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:28;A 61;1;0;0;0;0;0;0;0;0;168;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:27;A 61;1;2;2;1;3;1;4;1;14;167;20;1;3;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:26;A 61;1;1;0;1;1;1;1;1;9;159;18;1;1;1;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:25;A 61;1;0;0;0;0;0;0;0;0;112;16;1;1;1;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:24;A 61;1;0;0;1;0;1;0;1;6;18;2;1;2;1;2;1;9;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:23;A 61;1;0;0;0;0;0;0;0;0;42;5;1;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:22;A 61;1;0;0;1;0;1;0;1;8;15;2;1;1;1;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:21;A 61;1;0;0;0;0;0;0;0;0;13;1;1;0;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:20;A 61;1;0;0;0;0;0;0;0;0;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:19;A 61;1;2;0;2;1;2;2;1;11;8;1;1;1;1;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:18;A 61;1;0;0;1;0;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:17;A 61;1;0;0;0;0;0;0;0;0;0;0;2;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:16;A 61;1;1;1;1;1;1;1;1;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:15;A 61;1;1;0;2;1;2;2;2;16;1;0;2;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:14;A 61;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:13;A 61;1;0;0;0;0;0;0;0;0;56;5;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:12;A 61;1;1;2;1;3;1;3;1;13;96;8;2;2;2;3;1;7;1;1;1;1;0;0;0;0;0;0;0;0
01.11.2024;00:11;A 61;1;0;0;0;0;0;0;0;0;111;9;1;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:10;A 61;1;2;1;2;2;2;3;2;20;36;3;1;0;2;2;2;10;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:09;A 61;1;1;0;2;1;1;0;2;5;103;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:08;A 61;1;0;0;0;0;0;0;0;0;207;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:07;A 61;1;0;0;1;0;1;1;1;7;213;18;1;1;1;1;3;8;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:06;A 61;1;1;1;1;0;0;0;0;0;212;19;1;1;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0
