Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;TF32Z;TF32B;TB32Z;TB32B;VK1_2StoerZ;VK1_2StoerB
01.11.2024;01:00;A150;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:59;A150;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:58;A150;1;0;0;1;3;0;0;0;0;0;0
01.11.2024;00:57;A150;1;3;3;0;0;0;0;0;0;0;0
01.11.2024;00:56;A150;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:55;A150;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:54;A150;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:53;A150;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:52;A150;1;6;8;0;0;0;0;0;0;0;0
01.11.2024;00:51;A150;1;4;5;2;9;0;0;0;0;0;0
01.11.2024;00:50;A150;1;3;3;0;0;0;0;0;0;0;0
01.11.2024;00:49;A150;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:48;A150;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:47;A150;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:46;A150;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:45;A150;1;0;0;1;4;0;0;0;0;0;0
01.11.2024;00:44;A150;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:43;A150;1;3;3;1;2;0;0;0;0;0;0
01.11.2024;00:42;A150;1;3;4;1;6;0;0;0;0;0;0
01.11.2024;00:41;A150;1;0;0;3;24;0;0;0;0;0;0
01.11.2024;00:40;A150;1;3;7;0;0;0;0;0;0;0;0
01.11.2024;00:39;A150;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:38;A150;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:37;A150;1;3;4;0;0;0;0;0;0;0;0
01.11.2024;00:36;A150;1;0;0;3;6;0;0;0;0;0;0
01.11.2024;00:35;A150;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:34;A150;1;3;4;0;0;0;0;0;0;0;0
01.11.2024;00:33;A150;1;9;13;0;0;0;0;0;0;0;0
01.11.2024;00:32;A150;1;3;7;0;0;0;0;0;0;0;0
01.11.2024;00:31;A150;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:30;A150;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:29;A150;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:28;A150;1;3;5;1;5;0;0;0;0;0;0
01.11.2024;00:27;A150;1;3;5;0;0;0;0;0;0;0;0
01.11.2024;00:26;A150;1;7;9;1;5;0;0;0;0;0;0
01.11.2024;00:25;A150;1;0;0;1;10;0;0;0;0;0;0
01.11.2024;00:24;A150;1;3;4;0;0;0;0;0;0;0;0
01.11.2024;00:23;A150;1;0;0;1;13;0;0;0;0;0;0
01.11.2024;00:22;A150;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;00:21;A150;1;1;1;0;0;0;0;0;0;0;0
01.11.2024;00:20;A150;1;5;7;0;0;0;0;0;0;0;0
01.11.2024;00:19;A150;1;0;0;2;4;0;0;0;0;0;0
