Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V111Z;V111B;TF35Z;TF35B;TBS35Z;TBS35B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB
08.05.2024;18:57;A108;1;9;60;2;78;0;0;0;0;0;0;0;0
08.05.2024;18:56;A108;1;5;43;0;100;0;0;0;0;0;0;0;0
08.05.2024;18:55;A108;1;2;27;3;26;0;0;0;0;0;0;0;0
08.05.2024;18:54;A108;1;5;46;2;13;0;0;1;1;0;0;0;0
08.05.2024;18:53;A108;1;4;40;3;40;0;0;0;0;0;0;0;0
08.05.2024;18:52;A108;1;3;15;2;21;0;0;0;0;0;0;0;0
08.05.2024;18:51;A108;1;8;40;1;11;0;0;0;0;0;0;0;0
08.05.2024;18:50;A108;1;5;52;3;31;0;0;0;0;0;0;0;0
08.05.2024;18:49;A108;1;0;0;2;15;0;0;0;0;0;0;0;0
08.05.2024;18:48;A108;1;4;37;1;12;0;0;0;0;0;0;0;0
08.05.2024;18:47;A108;1;2;21;5;48;0;0;0;0;0;0;0;0
08.05.2024;18:46;A108;1;5;43;4;34;2;2;0;0;0;0;0;0
08.05.2024;18:45;A108;1;2;18;2;27;0;0;0;0;0;0;0;0
08.05.2024;18:44;A108;1;5;32;5;36;0;0;0;0;0;0;0;0
08.05.2024;18:43;A108;1;5;34;2;16;0;0;0;0;0;0;0;0
08.05.2024;18:42;A108;1;3;38;1;8;0;0;0;0;0;0;0;0
08.05.2024;18:41;A108;1;2;24;3;34;0;0;0;0;0;0;0;0
08.05.2024;18:40;A108;1;2;16;3;25;0;0;0;0;0;0;0;0
08.05.2024;18:39;A108;1;6;28;5;44;0;0;0;0;0;0;0;0
08.05.2024;18:38;A108;1;2;35;4;38;0;0;0;0;0;0;0;0
08.05.2024;18:37;A108;1;2;18;0;39;0;0;0;0;0;0;0;0
08.05.2024;18:36;A108;1;3;41;3;48;2;3;0;0;0;0;0;0
08.05.2024;18:35;A108;1;2;23;3;36;0;0;0;0;0;0;0;0
08.05.2024;18:34;A108;1;1;5;4;36;0;0;0;0;0;0;0;0
08.05.2024;18:33;A108;1;6;31;3;31;0;0;0;0;0;0;0;0
08.05.2024;18:32;A108;1;0;27;1;48;2;3;0;0;0;0;0;0
08.05.2024;18:31;A108;1;2;17;1;15;1;1;2;3;0;0;0;0
08.05.2024;18:30;A108;1;4;55;2;11;0;0;0;0;0;0;0;0
08.05.2024;18:29;A108;1;1;7;3;25;2;3;1;2;0;0;0;0
08.05.2024;18:28;A108;1;2;39;1;41;0;0;0;0;0;0;0;0
08.05.2024;18:27;A108;1;5;55;2;54;0;0;0;0;0;0;0;0
08.05.2024;18:26;A108;1;2;35;7;39;0;0;0;0;0;0;0;0
08.05.2024;18:25;A108;1;3;38;5;38;0;0;0;0;0;0;0;0
08.05.2024;18:24;A108;1;2;23;3;21;0;0;0;0;0;0;0;0
08.05.2024;18:23;A108;1;1;54;4;20;0;0;0;0;0;0;0;0
08.05.2024;18:22;A108;1;1;11;6;41;0;0;0;0;0;0;0;0
08.05.2024;18:21;A108;1;4;52;2;18;0;0;0;0;0;0;0;0
08.05.2024;18:20;A108;1;5;45;0;22;0;0;0;0;0;0;0;0
08.05.2024;18:19;A108;1;3;46;5;39;0;0;0;0;0;0;0;0
08.05.2024;18:18;A108;1;4;30;0;5;0;0;0;0;0;0;0;0
08.05.2024;18:17;A108;1;4;39;4;39;0;0;0;0;0;0;0;0
08.05.2024;18:16;A108;1;3;32;1;36;0;0;0;0;0;0;0;0
08.05.2024;18:15;A108;1;5;29;2;13;0;0;0;0;0;0;0;0
08.05.2024;18:14;A108;1;4;40;5;54;0;0;0;0;0;0;0;0
08.05.2024;18:13;A108;1;3;39;2;20;0;0;0;0;0;0;0;0
08.05.2024;18:12;A108;1;2;45;4;29;0;0;0;0;0;0;0;0
08.05.2024;18:11;A108;1;2;26;2;13;4;8;0;0;0;0;0;0
08.05.2024;18:10;A108;1;3;35;1;52;4;8;2;3;0;0;0;0
08.05.2024;18:09;A108;1;2;18;3;29;0;0;0;0;0;0;0;0
08.05.2024;18:08;A108;1;3;42;5;37;0;0;0;0;0;0;0;0
08.05.2024;18:07;A108;1;5;39;5;46;0;0;0;0;0;0;0;0
08.05.2024;18:06;A108;1;4;39;3;17;0;0;0;0;0;0;0;0
08.05.2024;18:05;A108;1;3;37;2;32;0;0;0;0;0;0;0;0
08.05.2024;18:04;A108;1;3;27;2;27;1;1;2;3;0;0;0;0
08.05.2024;18:03;A108;1;3;49;1;11;0;0;0;0;0;0;0;0
08.05.2024;18:02;A108;1;5;30;2;23;0;0;0;0;0;0;0;0
08.05.2024;18:01;A108;1;4;55;4;38;0;0;0;0;0;0;0;0
08.05.2024;18:00;A108;1;5;63;3;34;0;0;0;0;0;0;0;0
08.05.2024;17:59;A108;1;4;40;5;48;0;0;0;0;0;0;0;0
08.05.2024;17:58;A108;1;3;22;1;27;0;0;0;0;0;0;0;0
08.05.2024;17:57;A108;1;5;34;5;46;0;0;0;0;0;0;0;0
08.05.2024;17:56;A108;1;6;44;3;21;0;0;0;0;0;0;0;0
08.05.2024;17:55;A108;1;3;43;2;14;0;0;0;0;0;0;0;0
08.05.2024;17:54;A108;1;4;30;2;27;0;0;0;0;0;0;0;0
08.05.2024;17:53;A108;1;2;25;4;49;0;0;0;0;0;0;0;0
08.05.2024;17:52;A108;1;2;36;2;24;0;0;0;0;0;0;0;0
08.05.2024;17:51;A108;1;5;52;1;11;0;0;0;0;0;0;0;0
08.05.2024;17:50;A108;1;2;15;4;31;0;0;0;0;0;0;0;0
08.05.2024;17:49;A108;1;1;19;3;45;0;0;0;0;0;0;0;0
08.05.2024;17:48;A108;1;3;32;2;26;0;0;0;0;0;0;0;0
08.05.2024;17:47;A108;1;5;56;3;25;0;0;0;0;0;0;0;0
08.05.2024;17:46;A108;1;3;34;3;35;0;0;0;0;0;0;0;0
08.05.2024;17:45;A108;1;5;37;5;47;0;0;0;0;0;0;0;0
08.05.2024;17:44;A108;1;4;50;6;42;0;0;0;0;0;0;0;0
08.05.2024;17:43;A108;1;2;72;2;11;0;0;0;0;0;0;0;0
08.05.2024;17:42;A108;1;5;28;4;41;0;0;0;0;0;0;0;0
08.05.2024;17:41;A108;1;3;67;4;46;0;0;0;0;0;0;0;0
08.05.2024;17:40;A108;1;0;0;4;42;0;0;0;0;0;0;0;0
08.05.2024;17:39;A108;1;2;42;2;21;0;0;0;0;0;0;0;0
08.05.2024;17:38;A108;1;2;28;4;24;2;3;1;1;0;0;0;0
08.05.2024;17:37;A108;1;5;43;1;29;0;0;0;0;0;0;0;0
08.05.2024;17:36;A108;1;2;34;5;88;2;3;4;6;0;0;0;0
08.05.2024;17:35;A108;1;2;8;3;75;3;4;0;0;0;0;0;0
08.05.2024;17:34;A108;1;3;35;6;25;0;0;0;0;0;0;0;0
08.05.2024;17:33;A108;1;5;50;4;46;2;5;3;7;0;0;0;0
08.05.2024;17:32;A108;1;1;4;2;54;2;3;0;0;0;0;0;0
08.05.2024;17:31;A108;1;2;14;6;46;0;0;0;0;0;0;0;0
08.05.2024;17:30;A108;1;4;46;2;22;0;0;0;0;0;0;0;0
08.05.2024;17:29;A108;1;3;62;3;18;0;0;0;0;0;0;0;0
08.05.2024;17:28;A108;1;3;56;3;31;0;0;0;0;0;0;0;0
08.05.2024;17:27;A108;1;4;46;1;9;0;0;0;0;0;0;0;0
08.05.2024;17:26;A108;1;1;30;1;4;0;0;0;0;0;0;0;0
08.05.2024;17:25;A108;1;6;42;4;42;0;0;0;0;0;0;0;0
08.05.2024;17:24;A108;1;6;41;7;68;0;0;0;0;0;0;0;0
08.05.2024;17:23;A108;1;2;50;3;29;0;0;0;0;0;0;0;0
08.05.2024;17:22;A108;1;2;38;4;34;0;0;0;0;0;0;0;0
08.05.2024;17:21;A108;1;4;33;3;38;1;1;0;0;0;0;0;0
08.05.2024;17:20;A108;1;3;75;4;64;1;1;3;15;0;0;0;0
08.05.2024;17:19;A108;1;4;42;3;44;1;1;2;2;0;0;0;0
08.05.2024;17:18;A108;1;3;74;1;15;0;0;0;0;0;0;0;0
08.05.2024;17:17;A108;1;4;57;4;44;0;0;0;0;0;0;0;0
08.05.2024;17:16;A108;1;3;30;1;34;0;0;0;0;0;0;0;0
08.05.2024;17:15;A108;1;6;54;6;64;0;0;0;0;0;0;0;0
08.05.2024;17:14;A108;1;3;45;2;25;0;0;0;0;0;0;0;0
08.05.2024;17:13;A108;1;1;31;3;42;0;0;0;0;0;0;0;0
08.05.2024;17:12;A108;1;6;52;5;34;1;1;1;1;0;0;0;0
08.05.2024;17:11;A108;1;4;44;3;30;0;0;0;0;0;0;0;0
08.05.2024;17:10;A108;1;3;27;1;7;0;0;0;0;0;0;0;0
08.05.2024;17:09;A108;1;2;60;4;54;1;4;0;0;0;0;0;0
08.05.2024;17:08;A108;1;6;52;3;10;0;0;0;0;0;0;0;0
08.05.2024;17:07;A108;1;5;17;3;50;0;0;0;0;0;0;0;0
08.05.2024;17:06;A108;1;3;48;6;50;0;0;0;0;0;0;0;0
08.05.2024;17:05;A108;1;4;37;5;32;0;0;0;0;0;0;0;0
08.05.2024;17:04;A108;1;4;58;6;71;0;0;0;0;0;0;0;0
08.05.2024;17:03;A108;1;6;39;3;29;1;1;0;0;0;0;0;0
08.05.2024;17:02;A108;1;1;18;3;25;0;0;0;0;0;0;0;0
08.05.2024;17:01;A108;1;4;43;3;26;0;0;0;0;0;0;0;0
08.05.2024;17:00;A108;1;1;16;3;32;0;0;0;0;0;0;0;0
08.05.2024;16:59;A108;1;2;15;4;25;0;0;0;0;0;0;0;0
08.05.2024;16:58;A108;1;3;24;5;39;0;0;0;0;0;0;0;0
08.05.2024;16:57;A108;1;2;37;3;28;0;0;0;0;0;0;0;0
08.05.2024;16:56;A108;1;6;55;5;34;0;0;0;0;0;0;0;0
08.05.2024;16:55;A108;1;4;45;3;22;0;0;0;0;0;0;0;0
08.05.2024;16:54;A108;1;2;32;3;26;0;0;0;0;0;0;0;0
08.05.2024;16:53;A108;1;2;32;5;62;0;0;0;0;0;0;0;0
08.05.2024;16:52;A108;1;2;11;4;53;0;0;0;0;0;0;0;0
08.05.2024;16:51;A108;1;4;40;6;28;0;0;0;0;0;0;0;0
08.05.2024;16:50;A108;1;1;30;1;15;0;0;0;0;0;0;0;0
08.05.2024;16:49;A108;1;4;35;4;44;0;0;0;0;0;0;0;0
08.05.2024;16:48;A108;1;3;41;2;67;0;0;0;0;0;0;0;0
08.05.2024;16:47;A108;1;4;38;3;44;0;0;0;0;0;0;0;0
08.05.2024;16:46;A108;1;2;50;3;29;0;0;0;0;0;0;0;0
08.05.2024;16:45;A108;1;2;11;3;29;0;0;0;0;0;0;0;0
08.05.2024;16:44;A108;1;3;57;1;5;0;0;0;0;0;0;0;0
08.05.2024;16:43;A108;1;4;42;2;26;0;0;0;0;0;0;0;0
08.05.2024;16:42;A108;1;3;30;8;48;0;0;0;0;0;0;0;0
08.05.2024;16:41;A108;1;6;31;4;26;0;0;0;0;0;0;0;0
08.05.2024;16:40;A108;1;4;37;2;12;0;0;0;0;0;0;0;0
08.05.2024;16:39;A108;1;2;26;5;54;0;0;0;0;0;0;0;0
08.05.2024;16:38;A108;1;2;26;5;30;0;0;0;0;0;0;0;0
08.05.2024;16:37;A108;1;4;30;3;52;0;0;0;0;0;0;0;0
08.05.2024;16:36;A108;1;2;26;3;23;0;0;0;0;0;0;0;0
08.05.2024;16:35;A108;1;4;38;4;37;0;0;1;1;0;0;0;0
08.05.2024;16:34;A108;1;2;86;1;81;1;1;8;14;0;0;0;0
08.05.2024;16:33;A108;1;4;50;3;48;0;0;0;0;0;0;0;0
08.05.2024;16:32;A108;1;1;37;0;0;0;0;0;0;0;0;0;0
08.05.2024;16:31;A108;1;3;57;4;42;0;0;0;0;0;0;0;0
08.05.2024;16:30;A108;1;5;41;4;33;0;0;0;0;0;0;0;0
08.05.2024;16:29;A108;1;2;36;2;21;0;0;1;1;0;0;0;0
08.05.2024;16:28;A108;1;2;8;4;53;0;0;0;0;0;0;0;0
08.05.2024;16:27;A108;1;4;30;2;10;0;0;0;0;0;0;0;0
08.05.2024;16:26;A108;1;5;49;2;42;0;0;0;0;0;0;0;0
08.05.2024;16:25;A108;1;3;33;5;12;0;0;0;0;0;0;0;0
08.05.2024;16:24;A108;1;3;62;5;58;0;0;0;0;0;0;0;0
08.05.2024;16:23;A108;1;5;48;4;23;0;0;0;0;0;0;0;0
08.05.2024;16:22;A108;1;4;39;0;0;0;0;0;0;0;0;0;0
08.05.2024;16:21;A108;1;2;17;2;11;0;0;0;0;0;0;0;0
08.05.2024;16:20;A108;1;3;42;8;46;0;0;0;0;0;0;0;0
08.05.2024;16:19;A108;1;2;20;3;42;0;0;0;0;0;0;0;0
08.05.2024;16:18;A108;1;3;52;3;24;0;0;0;0;0;0;0;0
08.05.2024;16:17;A108;1;2;21;6;65;1;1;1;1;0;0;0;0
08.05.2024;16:16;A108;1;3;38;0;0;3;5;0;0;0;0;0;0
08.05.2024;16:15;A108;1;2;19;4;35;0;0;0;0;0;0;0;0
08.05.2024;16:14;A108;1;2;21;2;13;0;0;0;0;0;0;0;0
08.05.2024;16:13;A108;1;4;36;2;22;0;0;0;0;0;0;0;0
08.05.2024;16:12;A108;1;2;28;4;43;0;0;0;0;0;0;0;0
08.05.2024;16:11;A108;1;3;57;2;85;0;0;0;0;0;0;0;0
08.05.2024;16:10;A108;1;2;22;3;22;1;1;1;1;0;0;0;0
08.05.2024;16:09;A108;1;2;54;1;28;0;0;0;0;0;0;0;0
08.05.2024;16:08;A108;1;3;57;4;38;1;1;0;0;0;0;0;0
08.05.2024;16:07;A108;1;3;16;4;19;2;3;1;1;0;0;0;0
08.05.2024;16:06;A108;1;3;30;6;51;0;0;0;0;0;0;0;0
08.05.2024;16:05;A108;1;2;30;2;20;0;0;0;0;0;0;0;0
08.05.2024;16:04;A108;1;2;6;2;30;0;0;0;0;0;0;0;0
08.05.2024;16:03;A108;1;3;29;0;13;0;0;0;0;0;0;0;0
08.05.2024;16:02;A108;1;2;22;1;9;0;0;0;0;0;0;0;0
08.05.2024;16:01;A108;1;3;41;3;19;0;0;0;0;0;0;0;0
08.05.2024;16:00;A108;1;2;54;2;30;1;1;1;1;0;0;0;0
08.05.2024;15:59;A108;1;2;49;4;29;0;0;0;0;0;0;0;0
08.05.2024;15:58;A108;1;1;24;6;38;0;0;0;0;0;0;0;0
08.05.2024;15:57;A108;1;6;63;4;46;0;0;0;0;0;0;0;0
08.05.2024;15:56;A108;1;3;25;10;44;0;0;0;0;0;0;0;0
08.05.2024;15:55;A108;1;2;9;3;7;0;0;0;0;0;0;0;0
08.05.2024;15:54;A108;1;3;21;4;17;0;0;0;0;0;0;0;0
08.05.2024;15:53;A108;1;2;35;5;5;2;3;0;0;0;0;0;0
08.05.2024;15:52;A108;1;6;42;4;42;0;0;0;0;0;0;0;0
08.05.2024;15:51;A108;1;2;24;4;29;0;0;0;0;0;0;0;0
08.05.2024;15:50;A108;1;1;35;4;41;0;0;0;0;0;0;0;0
08.05.2024;15:49;A108;1;4;61;3;23;0;0;2;3;0;0;0;0
08.05.2024;15:48;A108;1;4;39;3;15;0;0;0;0;0;0;0;0
08.05.2024;15:47;A108;1;2;75;3;34;3;5;0;0;0;0;0;0
08.05.2024;15:46;A108;1;5;20;3;32;0;0;0;0;0;0;0;0
08.05.2024;15:45;A108;1;5;43;4;31;0;0;0;0;0;0;0;0
08.05.2024;15:44;A108;1;3;27;5;16;0;0;0;0;0;0;0;0
08.05.2024;15:43;A108;1;0;99;3;33;0;0;0;0;0;0;0;0
08.05.2024;15:42;A108;1;0;100;2;14;0;0;0;0;0;0;0;0
08.05.2024;15:41;A108;1;0;100;3;33;1;1;1;1;0;0;0;0
08.05.2024;15:40;A108;1;0;100;3;46;3;6;3;10;0;0;0;0
08.05.2024;15:39;A108;1;5;54;4;41;0;0;0;0;0;0;0;0
08.05.2024;15:38;A108;1;1;46;4;33;0;0;0;0;0;0;0;0
08.05.2024;15:37;A108;1;3;13;2;27;0;0;0;0;0;0;0;0
08.05.2024;15:36;A108;1;4;34;5;48;0;0;0;0;0;0;0;0
08.05.2024;15:35;A108;1;2;31;3;34;1;1;2;3;0;0;0;0
08.05.2024;15:34;A108;1;3;24;3;45;0;0;0;0;0;0;0;0
08.05.2024;15:33;A108;1;1;32;3;40;0;0;1;1;0;0;0;0
08.05.2024;15:32;A108;1;4;71;3;80;1;4;1;1;0;0;0;0
08.05.2024;15:31;A108;1;4;34;2;56;1;1;0;0;0;0;0;0
08.05.2024;15:30;A108;1;4;30;2;21;0;0;0;0;0;0;0;0
08.05.2024;15:29;A108;1;2;12;5;30;0;0;0;0;0;0;0;0
08.05.2024;15:28;A108;1;2;21;2;40;0;0;0;0;0;0;0;0
08.05.2024;15:27;A108;1;2;25;2;27;0;0;0;0;0;0;0;0
08.05.2024;15:26;A108;1;3;42;2;25;0;0;0;0;0;0;0;0
08.05.2024;15:25;A108;1;4;36;4;60;0;0;0;0;0;0;0;0
08.05.2024;15:24;A108;1;4;36;2;14;0;0;0;0;0;0;0;0
08.05.2024;15:23;A108;1;2;42;4;49;0;0;0;0;0;0;0;0
08.05.2024;15:22;A108;1;3;15;1;20;0;0;0;0;0;0;0;0
08.05.2024;15:21;A108;1;2;17;3;36;1;1;0;0;0;0;0;0
08.05.2024;15:20;A108;1;3;41;4;31;0;0;0;0;0;0;0;0
08.05.2024;15:19;A108;1;2;43;3;35;0;0;0;0;0;0;0;0
08.05.2024;15:18;A108;1;0;1;3;19;0;0;0;0;0;0;0;0
08.05.2024;15:17;A108;1;2;17;1;55;0;0;0;0;0;0;0;0
08.05.2024;15:16;A108;1;3;27;7;38;0;0;0;0;0;0;0;0
08.05.2024;15:15;A108;1;2;46;2;53;0;0;0;0;0;0;0;0
08.05.2024;15:14;A108;1;3;52;4;25;1;1;1;1;0;0;0;0
08.05.2024;15:13;A108;1;2;30;4;46;0;0;0;0;0;0;0;0
08.05.2024;15:12;A108;1;3;29;4;32;1;1;0;0;0;0;0;0
08.05.2024;15:11;A108;1;3;23;2;20;0;0;0;0;0;0;0;0
08.05.2024;15:10;A108;1;6;49;2;25;0;0;0;0;0;0;0;0
08.05.2024;15:09;A108;1;3;35;3;41;0;0;0;0;0;0;0;0
08.05.2024;15:08;A108;1;5;42;2;16;0;0;0;0;0;0;0;0
08.05.2024;15:07;A108;1;5;52;2;17;0;0;0;0;0;0;0;0
08.05.2024;15:06;A108;1;3;59;1;32;0;0;0;0;0;0;0;0
08.05.2024;15:05;A108;1;2;33;1;30;0;0;0;0;0;0;0;0
08.05.2024;15:04;A108;1;5;57;1;35;3;5;0;0;0;0;0;0
08.05.2024;15:03;A108;1;3;36;4;40;1;1;1;1;0;0;0;0
08.05.2024;15:02;A108;1;3;45;3;11;0;0;0;0;0;0;0;0
08.05.2024;15:01;A108;1;3;20;3;19;1;1;1;2;0;0;0;0
08.05.2024;15:00;A108;1;4;45;1;34;0;0;0;0;0;0;0;0
08.05.2024;14:59;A108;1;4;46;4;56;0;0;0;0;0;0;0;0
08.05.2024;14:58;A108;1;3;9;4;36;0;0;0;0;0;0;0;0
08.05.2024;14:57;A108;1;3;47;4;39;0;0;0;0;0;0;0;0
08.05.2024;14:56;A108;1;3;21;3;26;0;0;0;0;0;0;0;0
08.05.2024;14:55;A108;1;4;36;3;19;0;0;0;0;0;0;0;0
08.05.2024;14:54;A108;1;2;60;5;40;0;0;0;0;0;0;0;0
08.05.2024;14:53;A108;1;5;30;4;43;0;0;0;0;0;0;0;0
08.05.2024;14:52;A108;1;4;27;3;44;0;0;0;0;0;0;0;0
08.05.2024;14:51;A108;1;2;20;5;43;1;1;0;0;0;0;0;0
08.05.2024;14:50;A108;1;4;33;4;45;0;0;0;0;0;0;0;0
08.05.2024;14:49;A108;1;6;66;3;19;0;0;0;0;0;0;0;0
08.05.2024;14:48;A108;1;3;20;3;27;0;0;0;0;0;0;0;0
08.05.2024;14:47;A108;1;3;21;3;20;0;0;0;0;0;0;0;0
08.05.2024;14:46;A108;1;5;51;3;66;0;0;0;0;0;0;0;0
08.05.2024;14:45;A108;1;2;18;2;17;0;0;0;0;0;0;0;0
08.05.2024;14:44;A108;1;4;37;4;35;1;1;1;1;0;0;0;0
08.05.2024;14:43;A108;1;2;14;2;14;0;0;0;0;0;0;0;0
08.05.2024;14:42;A108;1;4;63;3;27;0;0;0;0;0;0;0;0
08.05.2024;14:41;A108;1;2;32;3;42;0;0;0;0;0;0;0;0
08.05.2024;14:40;A108;1;4;30;3;30;0;0;0;0;0;0;0;0
08.05.2024;14:39;A108;1;3;34;0;0;0;0;0;0;0;0;0;0
08.05.2024;14:38;A108;1;4;44;3;33;0;0;0;0;0;0;0;0
08.05.2024;14:37;A108;1;5;38;4;39;0;0;0;0;0;0;0;0
08.05.2024;14:36;A108;1;2;41;2;9;0;0;0;0;0;0;0;0
08.05.2024;14:35;A108;1;1;35;3;43;1;1;1;1;0;0;0;0
08.05.2024;14:34;A108;1;3;17;4;27;0;0;0;0;0;0;0;0
08.05.2024;14:33;A108;1;3;24;2;59;0;0;0;0;0;0;0;0
08.05.2024;14:32;A108;1;3;28;6;38;0;0;0;0;0;0;0;0
08.05.2024;14:31;A108;1;5;50;0;0;0;0;0;0;0;0;0;0
08.05.2024;14:30;A108;1;4;20;5;25;0;0;0;0;0;0;0;0
08.05.2024;14:29;A108;1;6;32;5;38;0;0;0;0;0;0;0;0
08.05.2024;14:28;A108;1;0;0;4;45;0;0;0;0;0;0;0;0
08.05.2024;14:27;A108;1;3;26;1;6;0;0;0;0;0;0;0;0
08.05.2024;14:26;A108;1;2;23;5;62;0;0;0;0;0;0;0;0
08.05.2024;14:25;A108;1;3;20;3;26;0;0;0;0;0;0;0;0
08.05.2024;14:24;A108;1;4;30;3;43;0;0;0;0;0;0;0;0
08.05.2024;14:23;A108;1;2;23;3;36;1;1;1;1;0;0;0;0
08.05.2024;14:22;A108;1;3;34;2;23;0;0;0;0;0;0;0;0
08.05.2024;14:21;A108;1;3;29;3;28;0;0;0;0;0;0;0;0
08.05.2024;14:20;A108;1;4;37;4;27;0;0;0;0;0;0;0;0
08.05.2024;14:19;A108;1;7;60;4;44;0;0;0;0;0;0;0;0
08.05.2024;14:18;A108;1;5;49;2;39;0;0;0;0;0;0;0;0
08.05.2024;14:17;A108;1;2;17;2;51;0;0;0;0;0;0;0;0
08.05.2024;14:16;A108;1;6;39;1;44;0;0;0;0;0;0;0;0
