Datum;Uhrzeit;Bezeichnung;Intervall;V11Z;V11B;V12Z;V12B;V13Z;V13B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B;D31Z;D31B;D32Z;D32B;D33Z;D33B;V41Z;V41B;V42Z;V42B;V43Z;V43B;V44Z;V44B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4_GZ;MP4_GB;MP4_LZ;MP4_LB;MP5_RZ;MP5_RB;MP6_RZ;MP6_RB;MP5_GZ;MP5_GB;MP6_GZ;MP6_GB;MP7Z;MP7B;MP8Z;MP8B;MP9Z;MP9B;Power_onZ;Power_onB;Fiber_reserveZ;Fiber_reserveB;LLB-TestZ;LLB-TestB;SyncZ;SyncB;foultZ;foultB
08.05.2024;20:01;A 41;1;2;11;4;4;2;54;0;0;0;0;4;41;3;2;1;1;1;1;1;5;3;9;3;27;1;2;3;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;20:00;A 41;1;4;55;2;77;0;100;0;0;0;0;9;52;4;44;5;19;3;3;3;10;2;14;1;10;2;3;1;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:59;A 41;1;3;55;2;61;1;45;0;0;0;0;7;20;2;6;1;72;1;51;1;38;4;38;3;31;3;29;3;42;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:58;A 41;1;4;16;4;8;1;16;0;0;0;0;9;80;1;0;2;1;2;1;2;27;2;27;2;23;2;76;1;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:57;A 41;1;2;53;4;10;1;84;0;0;0;0;7;12;0;0;2;57;1;58;3;94;10;81;1;16;7;25;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:56;A 41;1;2;5;1;4;1;33;0;0;0;0;2;73;1;1;4;28;4;30;2;27;3;52;1;2;2;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:55;A 41;1;3;8;7;22;2;34;0;0;0;0;9;55;2;11;1;72;2;66;2;49;3;64;2;18;4;41;2;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:54;A 41;1;3;7;7;31;0;100;0;0;0;0;11;29;2;2;2;59;3;65;1;76;0;51;0;4;7;29;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:53;A 41;1;4;5;3;4;1;76;0;0;0;0;4;62;0;0;3;34;6;36;4;32;1;70;1;3;2;40;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:52;A 41;1;3;15;5;11;2;57;0;0;0;0;5;5;2;3;1;42;1;16;1;1;2;89;3;28;2;72;1;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
