Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V82Z;V82B;V321Z;V321B;TF32aZ;TF32aB;TF32bZ;TF32bB;TBS32aZ;TBS32aB;TBS32bZ;TBS32bB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB
08.05.2024;19:59;A103;1;2;28;3;28;0;0;1;2;1;1;0;0;4;9;0;0;2;8;0;0;0;0;0;0
08.05.2024;19:58;A103;1;4;13;4;17;2;13;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:57;A103;1;2;7;5;19;1;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:56;A103;1;3;7;9;33;3;10;6;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:55;A103;1;2;7;2;9;3;17;3;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:54;A103;1;5;14;6;33;3;11;5;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:53;A103;1;3;4;7;31;6;41;5;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:52;A103;1;3;20;3;40;0;0;1;8;0;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0
08.05.2024;19:51;A103;1;4;10;4;17;3;10;5;28;0;0;1;0;0;0;2;5;0;0;0;0;0;0;0;0
08.05.2024;19:50;A103;1;2;13;2;24;1;8;1;4;0;0;0;0;0;0;0;0;1;24;0;0;0;0;0;0
08.05.2024;19:49;A103;1;9;37;6;38;4;18;3;17;0;0;1;3;2;9;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:48;A103;1;3;4;5;9;2;4;3;8;0;0;0;0;0;0;0;0;2;13;0;0;0;0;0;0
08.05.2024;19:47;A103;1;7;25;8;43;3;10;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:46;A103;1;4;13;4;25;2;7;3;11;0;0;0;0;0;0;0;0;1;14;0;0;0;0;0;0
08.05.2024;19:45;A103;1;1;3;4;11;6;18;6;33;0;0;0;0;1;1;0;0;1;2;0;0;0;0;0;0
08.05.2024;19:44;A103;1;7;28;5;27;1;3;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:43;A103;1;3;13;6;22;5;16;5;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:42;A103;1;3;9;3;7;6;26;3;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:41;A103;1;1;3;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:40;A103;1;6;28;5;34;3;12;4;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:39;A103;1;4;12;8;28;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:38;A103;1;1;3;7;26;5;16;5;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:37;A103;1;2;7;5;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:36;A103;1;6;21;4;13;2;8;5;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:35;A103;1;2;7;4;16;3;11;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:34;A103;1;4;18;7;33;5;17;5;26;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
08.05.2024;19:33;A103;1;0;40;2;59;0;39;0;50;0;0;0;0;0;0;0;0;2;10;0;0;0;0;0;0
08.05.2024;19:32;A103;1;4;41;7;70;1;14;3;24;0;0;1;1;0;0;1;1;1;9;0;0;0;0;0;0
08.05.2024;19:31;A103;1;3;18;7;60;0;0;7;29;0;0;1;1;0;0;0;0;1;12;0;0;0;0;0;0
08.05.2024;19:30;A103;1;3;9;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:29;A103;1;2;7;1;8;7;31;6;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:28;A103;1;4;11;8;62;1;4;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:27;A103;1;2;8;4;10;4;27;4;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:26;A103;1;3;8;10;33;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:25;A103;1;8;34;6;34;2;4;5;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:24;A103;1;3;10;4;21;1;9;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:23;A103;1;1;3;5;19;4;11;4;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:22;A103;1;5;18;7;31;3;17;3;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:21;A103;1;1;7;3;11;1;4;5;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:20;A103;1;3;10;5;30;3;12;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:19;A103;1;4;14;8;42;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:18;A103;1;2;5;7;26;4;21;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:17;A103;1;5;45;2;65;0;0;0;0;1;1;0;0;0;0;0;0;1;6;0;0;0;0;0;0
08.05.2024;19:16;A103;1;2;7;3;14;4;16;5;26;1;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0
08.05.2024;19:15;A103;1;7;28;5;19;1;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:14;A103;1;7;23;5;24;1;3;6;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:13;A103;1;6;21;6;22;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:12;A103;1;5;25;2;12;6;14;4;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:11;A103;1;7;27;4;13;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:10;A103;1;4;65;2;80;4;16;1;6;0;0;0;0;0;0;0;0;1;13;0;0;0;0;0;0
08.05.2024;19:09;A103;1;3;9;5;15;6;25;8;34;2;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:08;A103;1;5;39;8;49;0;0;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:07;A103;1;4;36;7;38;2;14;1;28;0;0;1;1;0;0;0;0;1;13;0;0;0;0;0;0
08.05.2024;19:06;A103;1;3;60;4;75;0;0;2;8;0;0;0;0;0;0;0;0;1;17;0;0;0;0;0;0
08.05.2024;19:05;A103;1;5;17;1;16;3;16;5;26;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
08.05.2024;19:04;A103;1;4;56;2;69;1;12;0;4;1;1;0;0;0;0;0;0;1;24;0;0;0;0;0;0
08.05.2024;19:03;A103;1;5;18;2;20;3;16;4;39;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:02;A103;1;3;59;4;31;1;12;2;26;0;0;0;0;0;0;0;0;1;13;0;0;0;0;0;0
08.05.2024;19:01;A103;1;6;46;6;66;3;26;2;22;3;5;0;0;1;1;0;0;1;18;0;0;0;0;0;0
08.05.2024;19:00;A103;1;7;21;2;4;5;19;5;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;18:59;A103;1;7;19;6;28;4;16;5;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;18:58;A103;1;8;30;7;32;5;26;4;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;18:57;A103;1;4;16;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
