Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;D23Z;D23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;D83Z;D83B;V84Z;V84B;TF38Z;TF38B;TB38Z;TB38B;TF38aZ;TF38aB;TB38aZ;TB38aB;VK1_iOZ;VK1_iOB;VK2_iOZ;VK2_iOB
08.05.2024;19:59;A 61;1;4;2;7;6;6;6;3;36;21;2;2;3;1;0;2;16;0;0;0;0;0;0;0;0;0;100;0;100
08.05.2024;19:58;A 61;1;4;2;5;3;5;5;7;33;8;0;4;4;4;4;3;16;0;0;0;0;0;0;0;0;0;100;0;100
08.05.2024;19:57;A 61;1;2;0;0;0;1;0;1;0;45;4;5;4;5;4;6;21;0;0;0;0;0;0;0;0;0;100;0;100
08.05.2024;19:56;A 61;1;5;3;5;5;5;5;2;25;77;11;6;6;4;4;6;43;0;0;0;0;0;0;0;0;0;100;0;100
08.05.2024;19:55;A 61;1;2;3;2;2;2;2;2;17;87;9;5;6;7;7;1;21;0;0;0;0;0;0;0;0;0;100;0;100
08.05.2024;19:54;A 61;1;5;2;1;1;0;0;0;4;3;11;4;4;4;5;1;16;0;0;0;0;0;0;0;0;0;100;0;100
08.05.2024;19:53;A 61;1;4;1;5;5;6;8;3;34;103;11;4;2;3;3;2;12;1;1;0;0;0;0;0;0;0;100;0;100
08.05.2024;19:52;A 61;1;1;0;1;1;1;1;1;7;73;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
08.05.2024;19:51;A 61;1;2;4;3;2;2;1;2;12;31;3;4;3;4;3;4;18;0;0;0;0;0;0;0;0;0;100;0;100
08.05.2024;19:50;A 61;1;3;1;2;1;2;2;2;15;7;1;4;4;3;3;4;20;0;0;0;0;0;0;0;0;0;100;0;100
08.05.2024;19:49;A 61;1;5;6;4;4;4;4;3;28;28;2;1;1;2;2;1;8;0;0;0;0;0;0;0;0;0;100;0;100
08.05.2024;19:48;A 61;1;1;8;1;10;1;1;0;16;65;8;7;6;5;4;7;30;0;0;0;0;0;0;0;0;0;100;0;100
08.05.2024;19:47;A 61;1;4;27;6;22;6;6;5;56;1;0;4;3;1;0;1;6;0;0;0;0;1;1;1;1;0;100;0;100
