Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D31Z;D31B;D32Z;D32B;Anf_32Z;Anf_32B
08.05.2024;20:01;A182;1;1;59;3;40;0;0;0;0;0;0;2;3;3;53;0;0
08.05.2024;20:00;A182;1;5;11;2;7;3;44;2;3;0;0;2;2;9;26;1;1
08.05.2024;19:59;A182;1;0;0;3;11;3;13;2;4;0;0;1;2;2;70;1;1
08.05.2024;19:58;A182;1;0;52;2;4;1;20;0;0;0;0;2;50;7;53;0;0
08.05.2024;19:57;A182;1;2;34;2;18;3;22;0;0;0;0;1;54;9;66;0;0
08.05.2024;19:56;A182;1;3;33;3;51;1;30;3;29;0;0;2;25;2;20;0;0
08.05.2024;19:55;A182;1;3;35;4;30;2;14;1;13;0;0;3;5;10;44;1;1
08.05.2024;19:54;A182;1;1;9;0;0;3;33;3;25;0;0;0;0;0;1;0;0
08.05.2024;19:53;A182;1;4;58;4;53;4;14;2;9;0;0;0;0;2;95;0;0
08.05.2024;19:52;A182;1;2;5;0;66;1;47;1;1;0;0;4;35;6;56;3;4
08.05.2024;19:51;A182;1;4;25;6;39;4;68;3;73;0;0;1;2;7;13;0;0
08.05.2024;19:50;A182;1;2;62;3;56;5;16;5;9;0;0;1;57;1;50;0;0
08.05.2024;19:49;A182;1;3;15;3;18;4;47;1;1;0;0;1;1;4;52;0;0
08.05.2024;19:48;A182;1;2;6;1;5;7;36;2;3;0;0;2;3;8;14;0;0
08.05.2024;19:47;A182;1;2;8;2;38;4;26;3;4;0;0;1;7;1;4;0;0
08.05.2024;19:46;A182;1;1;63;4;70;3;20;1;2;0;0;0;0;6;13;0;0
08.05.2024;19:45;A182;1;4;20;6;18;4;19;5;10;0;0;1;2;3;32;0;0
08.05.2024;19:44;A182;1;2;9;3;50;6;15;2;2;0;0;1;58;2;4;1;1
08.05.2024;19:43;A182;1;1;61;2;64;0;0;0;0;0;0;0;46;4;52;4;23
08.05.2024;19:42;A182;1;4;30;4;16;6;67;2;64;0;0;2;6;7;64;0;0
08.05.2024;19:41;A182;1;2;8;2;67;3;35;3;38;0;0;0;0;1;7;5;8
08.05.2024;19:40;A182;1;1;71;2;53;1;27;0;0;0;0;4;19;4;5;3;19
08.05.2024;19:39;A182;1;4;28;3;15;5;19;4;3;0;0;1;2;5;9;1;2
08.05.2024;19:38;A182;1;3;22;3;9;4;16;4;9;0;0;1;57;1;7;1;2
08.05.2024;19:37;A182;1;1;61;3;68;1;37;0;0;0;0;0;48;7;57;1;1
08.05.2024;19:36;A182;1;5;15;4;36;6;35;2;6;0;0;2;21;9;41;0;0
08.05.2024;19:35;A182;1;1;36;3;87;1;33;1;1;0;0;0;0;0;0;0;0
08.05.2024;19:34;A182;1;4;66;4;44;2;15;0;0;0;0;9;32;5;46;0;0
08.05.2024;19:33;A182;1;3;8;1;7;7;34;3;3;0;0;5;6;4;6;0;0
08.05.2024;19:32;A182;1;2;6;4;36;8;50;5;44;0;0;0;0;1;32;0;0
08.05.2024;19:31;A182;1;0;67;4;30;1;20;1;45;0;0;2;47;9;67;0;0
08.05.2024;19:30;A182;1;4;46;3;24;2;13;2;2;0;0;3;58;10;24;0;0
08.05.2024;19:29;A182;1;3;22;3;37;5;22;3;35;0;0;1;2;1;15;0;0
08.05.2024;19:28;A182;1;1;17;3;60;1;1;2;17;0;0;0;42;5;55;0;0
08.05.2024;19:27;A182;1;3;18;3;51;4;38;1;0;0;0;4;7;13;17;0;0
08.05.2024;19:26;A182;1;0;3;2;47;3;18;2;18;0;0;2;49;1;40;0;0
08.05.2024;19:25;A182;1;3;60;1;64;2;9;3;5;0;0;2;19;6;30;0;0
08.05.2024;19:24;A182;1;4;42;3;44;5;60;5;50;0;0;0;0;9;13;1;2
08.05.2024;19:23;A182;1;2;90;3;65;2;12;1;1;0;0;1;6;1;3;3;5
08.05.2024;19:22;A182;1;2;69;3;32;1;13;0;0;0;0;5;18;7;37;0;0
08.05.2024;19:21;A182;1;3;42;4;10;4;50;3;9;0;0;1;1;8;11;0;0
08.05.2024;19:20;A182;1;3;66;2;52;4;12;3;6;0;0;0;0;1;5;0;0
08.05.2024;19:19;A182;1;5;23;5;15;1;21;0;0;0;0;3;35;5;58;0;0
08.05.2024;19:18;A182;1;1;4;3;17;3;3;1;1;0;0;3;8;12;23;0;0
08.05.2024;19:17;A182;1;1;81;3;44;4;6;5;7;0;0;1;73;1;59;0;0
08.05.2024;19:16;A182;1;3;50;2;64;0;0;0;0;0;0;1;36;8;51;0;0
08.05.2024;19:15;A182;1;3;17;4;22;4;4;4;17;0;0;0;0;4;6;1;2
08.05.2024;19:14;A182;1;2;77;3;49;6;9;4;6;0;0;2;16;3;14;0;0
08.05.2024;19:13;A182;1;2;65;3;70;0;0;0;0;0;0;4;34;10;29;2;3
08.05.2024;19:12;A182;1;3;31;4;28;5;48;3;93;0;0;1;2;6;8;1;2
08.05.2024;19:11;A182;1;4;49;3;55;6;37;4;37;0;0;1;33;2;83;1;1
08.05.2024;19:10;A182;1;2;7;2;6;2;46;2;44;0;0;0;0;3;4;1;2
08.05.2024;19:09;A182;1;6;23;3;17;5;30;6;21;0;0;2;3;7;20;1;1
08.05.2024;19:08;A182;1;1;74;4;50;3;40;4;33;0;0;1;2;1;21;3;4
08.05.2024;19:07;A182;1;4;28;5;14;1;52;1;54;0;0;1;2;7;33;0;0
08.05.2024;19:06;A182;1;7;37;3;30;3;76;1;33;0;0;1;2;11;17;3;7
08.05.2024;19:05;A182;1;3;73;3;71;6;20;4;12;0;0;2;48;2;66;0;0
08.05.2024;19:04;A182;1;1;58;1;19;1;62;1;16;0;0;3;54;7;51;0;0
08.05.2024;19:03;A182;1;7;30;2;29;5;23;4;35;0;0;3;53;6;11;0;0
08.05.2024;19:02;A182;1;3;20;4;59;6;12;4;15;0;0;3;39;2;45;0;0
08.05.2024;19:01;A182;1;1;60;2;65;3;14;0;0;0;0;3;42;11;18;1;1
08.05.2024;19:00;A182;1;4;29;3;35;7;32;4;4;0;0;7;16;10;16;2;2
08.05.2024;18:59;A182;1;3;81;2;81;6;41;4;38;0;0;1;5;3;22;0;0
08.05.2024;18:58;A182;1;2;72;1;26;2;14;1;51;0;0;2;26;8;44;0;0
08.05.2024;18:57;A182;1;4;25;7;33;4;81;2;3;0;0;1;2;4;5;1;2
08.05.2024;18:56;A182;1;2;10;3;73;1;49;8;50;0;0;1;30;0;0;0;0
08.05.2024;18:55;A182;1;2;85;2;78;1;40;1;43;0;0;2;3;5;50;1;1
08.05.2024;18:54;A182;1;6;21;5;16;6;48;2;59;0;0;1;1;6;8;0;0
08.05.2024;18:53;A182;1;2;3;1;3;5;17;3;8;0;0;1;23;0;1;0;0
08.05.2024;18:52;A182;1;1;66;1;58;1;14;0;0;0;0;5;32;15;54;2;3
08.05.2024;18:51;A182;1;3;42;6;21;5;31;4;37;0;0;2;4;5;8;2;2
08.05.2024;18:50;A182;1;2;68;4;56;6;37;3;19;0;0;4;11;3;10;0;0
08.05.2024;18:49;A182;1;6;23;1;64;1;13;2;29;0;0;5;36;9;40;0;0
08.05.2024;18:48;A182;1;1;15;4;36;8;38;6;65;0;0;1;4;8;19;1;6
08.05.2024;18:47;A182;1;0;100;2;84;5;57;5;45;0;0;0;86;2;33;6;32
08.05.2024;18:46;A182;1;5;92;2;68;2;56;1;25;0;0;9;11;9;64;7;36
08.05.2024;18:45;A182;1;7;59;1;92;4;75;4;9;0;0;12;27;16;58;0;0
08.05.2024;18:44;A182;1;3;59;3;84;5;48;6;23;0;0;5;73;1;40;3;6
08.05.2024;18:43;A182;1;1;80;5;56;1;28;0;0;0;0;7;30;6;68;3;6
08.05.2024;18:42;A182;1;6;36;6;14;7;35;3;24;0;0;3;4;7;64;0;0
08.05.2024;18:41;A182;1;3;19;3;14;3;39;3;40;0;0;2;29;1;22;0;0
08.05.2024;18:40;A182;1;0;74;1;80;3;16;2;55;0;0;1;50;6;78;0;0
08.05.2024;18:39;A182;1;5;35;3;32;6;39;6;8;0;0;1;20;5;28;0;0
08.05.2024;18:38;A182;1;4;11;1;3;5;51;10;37;0;0;1;4;3;10;0;0
08.05.2024;18:37;A182;1;0;87;1;69;2;34;2;3;0;0;4;36;7;62;1;3
08.05.2024;18:36;A182;1;3;46;4;29;7;43;5;64;0;0;0;0;7;53;1;1
08.05.2024;18:35;A182;1;2;74;2;57;5;27;3;12;0;0;1;6;1;31;0;0
08.05.2024;18:34;A182;1;2;86;2;69;1;2;1;2;0;0;0;0;5;10;0;0
08.05.2024;18:33;A182;1;7;61;5;27;5;59;6;31;0;0;2;3;5;7;5;6
08.05.2024;18:32;A182;1;2;80;5;32;5;22;3;4;0;0;4;15;1;21;0;0
08.05.2024;18:31;A182;1;2;58;1;47;2;22;1;1;0;0;7;21;6;13;1;2
08.05.2024;18:30;A182;1;6;62;7;40;5;27;3;18;0;0;2;4;11;21;0;0
08.05.2024;18:29;A182;1;2;86;4;85;7;24;2;3;0;0;1;2;3;33;0;0
08.05.2024;18:28;A182;1;1;2;0;56;1;40;1;1;0;0;2;3;8;11;3;4
08.05.2024;18:27;A182;1;4;42;5;52;5;57;5;89;0;0;6;10;9;14;0;0
08.05.2024;18:26;A182;1;0;100;1;95;8;47;5;39;0;0;0;0;0;0;1;2
08.05.2024;18:25;A182;1;2;84;3;78;1;52;1;39;0;0;0;0;2;3;1;3
08.05.2024;18:24;A182;1;4;37;3;35;9;37;1;2;0;0;1;15;6;9;0;0
08.05.2024;18:23;A182;1;2;87;1;7;3;31;3;33;0;0;0;0;2;17;1;23
08.05.2024;18:22;A182;1;2;94;5;82;1;3;1;53;0;0;4;4;12;80;4;68
08.05.2024;18:21;A182;1;4;53;7;33;5;64;3;72;0;0;1;1;15;58;0;0
08.05.2024;18:20;A182;1;6;51;2;25;6;37;5;27;0;0;3;7;5;92;0;0
08.05.2024;18:19;A182;1;7;60;2;66;1;25;1;34;0;0;4;16;9;62;0;0
08.05.2024;18:18;A182;1;9;33;9;35;6;37;5;80;0;0;0;18;9;50;0;0
08.05.2024;18:17;A182;1;2;47;5;28;5;33;6;29;0;0;2;34;4;92;1;1
08.05.2024;18:16;A182;1;3;74;2;74;1;23;3;42;0;0;5;11;11;28;0;0
08.05.2024;18:15;A182;1;5;26;4;32;7;37;2;43;0;0;0;0;8;12;2;3
08.05.2024;18:14;A182;1;4;27;3;54;11;50;8;19;0;0;2;3;7;12;0;0
08.05.2024;18:13;A182;1;2;76;2;73;1;8;0;0;0;0;2;2;13;18;1;1
08.05.2024;18:12;A182;1;4;48;6;33;4;55;6;57;0;0;2;3;11;16;1;1
08.05.2024;18:11;A182;1;6;35;4;16;10;44;7;11;0;0;10;13;1;53;1;6
08.05.2024;18:10;A182;1;4;72;2;43;5;21;1;2;0;0;1;1;4;20;1;4
08.05.2024;18:09;A182;1;4;46;7;34;7;81;5;77;0;0;4;4;9;13;0;0
08.05.2024;18:08;A182;1;3;80;4;67;7;53;7;66;0;0;2;12;5;10;1;2
08.05.2024;18:07;A182;1;6;67;5;84;3;17;4;24;0;0;2;9;13;21;1;1
08.05.2024;18:06;A182;1;5;56;6;64;3;63;6;63;0;0;0;0;7;9;0;0
08.05.2024;18:05;A182;1;7;66;2;74;9;42;6;31;0;0;0;0;4;22;1;1
08.05.2024;18:04;A182;1;3;67;1;30;2;45;2;25;0;0;1;2;15;39;2;2
08.05.2024;18:03;A182;1;4;46;5;43;5;57;5;49;0;0;2;5;2;3;2;4
08.05.2024;18:02;A182;1;3;90;2;85;8;29;4;32;0;0;2;2;1;1;0;0
08.05.2024;18:01;A182;1;1;100;3;66;4;6;1;1;0;0;2;3;11;51;3;3
08.05.2024;18:00;A182;1;0;100;4;24;1;55;5;62;0;0;2;1;9;13;14;13
08.05.2024;17:59;A182;1;1;97;3;62;3;12;4;29;0;0;1;2;4;5;0;0
08.05.2024;17:58;A182;1;3;69;2;75;1;13;0;0;0;0;1;2;11;22;0;0
08.05.2024;17:57;A182;1;3;68;4;52;4;55;3;86;0;0;4;8;15;23;0;0
08.05.2024;17:56;A182;1;2;68;2;80;3;37;9;45;0;0;1;10;1;2;1;1
08.05.2024;17:55;A182;1;3;34;2;37;2;34;2;3;0;0;3;6;5;52;0;0
08.05.2024;17:54;A182;1;5;41;2;33;5;45;1;9;0;0;7;15;13;64;0;0
08.05.2024;17:53;A182;1;2;94;4;72;6;38;4;38;0;0;1;21;1;18;1;2
08.05.2024;17:52;A182;1;1;78;4;81;1;23;1;46;0;0;4;6;7;13;0;0
08.05.2024;17:51;A182;1;6;49;4;50;3;60;1;28;0;0;0;0;13;21;0;0
08.05.2024;17:50;A182;1;2;85;3;53;7;35;7;26;0;0;2;4;4;43;0;0
08.05.2024;17:49;A182;1;4;72;6;62;3;47;3;37;0;0;6;7;14;26;0;0
08.05.2024;17:48;A182;1;6;54;4;44;6;48;7;41;0;0;7;9;6;14;1;1
08.05.2024;17:47;A182;1;3;68;3;90;2;26;7;41;0;0;0;0;1;2;0;0
08.05.2024;17:46;A182;1;3;90;2;78;0;0;2;21;0;0;3;40;11;63;0;0
08.05.2024;17:45;A182;1;5;71;4;45;4;39;6;37;0;0;1;1;3;11;1;1
08.05.2024;17:44;A182;1;2;83;2;88;9;49;5;21;0;0;1;2;4;9;1;1
08.05.2024;17:43;A182;1;2;93;3;95;1;57;0;0;0;0;3;6;8;39;0;0
08.05.2024;17:42;A182;1;6;43;5;49;4;35;7;18;0;0;3;4;8;11;1;3
08.05.2024;17:41;A182;1;2;75;2;75;4;37;3;35;0;0;1;3;0;0;1;1
08.05.2024;17:40;A182;1;2;75;4;41;2;54;3;38;0;0;2;3;11;15;0;0
08.05.2024;17:39;A182;1;4;48;5;33;6;42;4;35;0;0;2;5;14;21;0;0
