Datum;Uhrzeit;Bezeichnung;Intervall;d11Z;d11B;d12Z;d12B;d20Z;d20B;d21Z;d21B;d22Z;d22B;d31Z;d31B;d41Z;d41B;vd13Z;vd13B;vd14Z;vd14B;vd15Z;vd15B;vd16Z;vd16B;vd23Z;vd23B;vd24Z;vd24B;vd42Z;vd42B;sk1Z;sk1B;sk2Z;sk2B;sk3Z;sk3B;tafg31Z;tafg31B;tafb31Z;tafb31B;tafb38Z;tafb38B;tafb41Z;tafb41B;eg11Z;eg11B;eg12Z;eg12B;eg13Z;eg13B;V1StoerZ;V1StoerB;V2StoerZ;V2StoerB;V3StoerZ;V3StoerB;V4StoerZ;V4StoerB;d42Z;d42B
08.05.2024;19:59;A 95;1;1;27;1;20;1;1;4;39;6;26;5;6;83;17;1;91;0;0;1;80;0;0;0;0;1;26;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:58;A 95;1;4;14;5;7;5;8;1;26;3;22;4;7;65;12;3;5;2;4;4;10;3;2;0;0;3;56;5;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:57;A 95;1;1;20;1;2;1;2;1;2;1;1;1;1;87;30;2;2;3;7;1;2;4;3;0;0;0;14;1;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:56;A 95;1;2;20;3;6;3;5;3;49;7;31;3;35;84;18;0;0;1;2;0;0;2;1;0;0;2;90;4;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:55;A 95;1;3;6;3;2;3;3;5;40;5;27;6;10;95;22;3;3;3;8;2;3;4;3;0;0;1;52;3;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:54;A 95;1;2;56;4;31;4;10;1;68;6;55;8;39;89;25;2;1;1;7;1;2;1;1;0;0;4;22;4;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:53;A 95;1;2;47;3;29;3;5;1;68;8;50;2;56;44;10;1;0;2;5;0;0;2;2;1;0;2;88;2;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:52;A 95;1;2;30;3;4;3;5;0;100;1;98;3;23;17;4;2;2;6;19;2;3;7;6;2;1;1;15;1;1;8;6;0;0;0;0;0;0;9;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:51;A 95;1;2;44;4;12;4;10;1;62;7;39;6;46;99;18;0;0;2;63;0;0;4;4;0;0;3;39;6;7;1;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:50;A 95;1;0;0;0;0;0;0;5;40;7;8;7;15;57;11;3;3;0;0;2;4;1;0;0;0;2;57;4;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:49;A 95;1;7;20;7;7;6;8;5;29;6;8;6;10;30;10;2;3;2;7;1;4;2;1;0;0;0;71;0;0;2;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:48;A 95;1;1;1;1;1;2;3;4;74;4;5;3;5;42;13;1;17;1;31;0;17;2;6;0;0;2;52;3;28;3;2;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:47;A 95;1;2;70;4;5;3;7;2;84;6;69;0;80;66;23;1;36;2;14;1;41;4;8;1;4;2;84;3;21;1;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
