Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D51Z;D51B;D52Z;D52B;V53Z;V53B;V54Z;V54B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;T32Z;T32B;T32bZ;T32bB;T35bZ;T35bB;T38Z;T38B;T38bZ;T38bB;T41bZ;T41bB
08.05.2024;19:59;A 42;1;0;0;1;41;0;0;1;3;0;100;0;100;1;5;0;0;3;42;0;0;2;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
08.05.2024;19:58;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;1;3;0;0;1;47;1;0;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
08.05.2024;19:57;A 42;1;11;9;0;0;4;35;0;0;0;100;0;100;2;35;3;93;3;20;1;0;4;20;0;0;0;88;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:56;A 42;1;9;49;0;0;2;73;1;7;0;100;0;100;1;3;0;0;3;14;1;59;2;22;1;5;4;13;0;0;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:55;A 42;1;3;34;0;0;2;18;0;0;0;100;0;100;2;11;0;0;0;47;1;46;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0
08.05.2024;19:54;A 42;1;12;9;1;0;5;39;0;0;0;100;0;100;0;100;0;0;2;15;3;7;3;13;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:53;A 42;1;1;0;2;1;1;3;0;0;0;100;0;100;4;76;3;10;3;39;1;28;1;68;1;3;2;3;0;0;1;11;0;0;0;0;0;0;0;0;0;0;1;1;0;0
08.05.2024;19:52;A 42;1;6;49;0;0;2;67;0;0;0;100;0;100;2;82;1;3;2;42;3;45;5;53;1;46;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:51;A 42;1;6;27;1;0;5;38;0;0;0;100;0;100;0;98;0;0;4;18;1;16;1;20;2;15;1;33;0;0;1;6;0;0;0;0;0;0;0;0;1;1;0;0;0;0
08.05.2024;19:50;A 42;1;2;42;0;0;2;13;0;0;0;100;0;100;3;62;0;0;3;62;0;0;1;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
