Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V52Z;V52B;V111Z;V111B;V112Z;V112B;V351Z;V351B;TF35aZ;TF35aB;TF35bZ;TF35bB;TBS35aZ;TBS35aB;TBS35bZ;TBS35bB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB
08.05.2024;19:59;A 48;1;8;26;1;6;11;13;6;10;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:58;A 48;1;2;7;2;4;6;4;1;0;1;5;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:57;A 48;1;3;16;2;4;7;11;6;9;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:56;A 48;1;0;9;2;9;8;10;1;2;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:55;A 48;1;6;33;2;10;9;52;4;19;1;5;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:54;A 48;1;5;21;3;26;2;15;1;12;0;0;1;1;0;0;1;1;0;0;0;100;0;100;0;100
08.05.2024;19:53;A 48;1;2;57;3;20;10;57;1;25;1;11;1;1;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:52;A 48;1;9;38;1;1;6;12;7;19;1;7;0;0;1;1;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:51;A 48;1;4;6;3;9;10;9;1;2;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:50;A 48;1;5;19;0;2;8;9;3;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:49;A 48;1;3;9;1;6;1;35;3;6;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:48;A 48;1;5;16;2;6;10;10;2;2;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:47;A 48;1;4;19;3;11;12;21;5;16;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:46;A 48;1;4;16;3;8;2;6;1;4;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:45;A 48;1;9;33;0;0;5;6;3;11;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:44;A 48;1;3;17;3;8;6;6;5;12;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:43;A 48;1;8;30;1;2;10;28;4;12;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:42;A 48;1;2;5;2;10;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:41;A 48;1;8;38;6;11;6;10;1;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:40;A 48;1;1;8;0;0;1;1;4;17;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:39;A 48;1;12;63;3;8;3;13;4;41;1;11;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:38;A 48;1;2;6;2;5;5;10;2;6;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;100
08.05.2024;19:37;A 48;1;4;23;3;14;3;5;2;9;1;11;1;1;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:36;A 48;1;4;18;2;13;10;10;4;8;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:35;A 48;1;5;22;4;9;5;15;6;13;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:34;A 48;1;2;7;2;4;3;15;3;6;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
08.05.2024;19:33;A 48;1;4;19;2;33;1;2;2;17;2;11;1;1;0;0;2;3;0;0;0;100;0;100;0;100
08.05.2024;19:32;A 48;1;5;30;1;0;5;15;2;5;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
