Datum;Uhrzeit;Bezeichnung;Intervall;ReserveZ;ReserveB;V12Z;V12B;V21Z;V21B;V22Z;V22B;V23Z;V23B;V24Z;V24B;D31Z;D31B;D32Z;D32B;AF_T1_T2Z;AF_T1_T2B;AF_T3_T4Z;AF_T3_T4B;AF_BS_32Z;AF_BS_32B;AF_BS_35Z;AF_BS_35B;AF_BS_38Z;AF_BS_38B;AF_BS_41Z;AF_BS_41B
08.05.2024;20:00;A 28;1;0;0;4;86;1;1;7;30;7;11;3;5;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:59;A 28;1;0;0;1;47;0;0;5;37;9;15;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:58;A 28;1;0;0;1;38;1;0;4;4;5;29;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:57;A 28;1;0;0;0;0;0;0;2;63;2;4;2;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:56;A 28;1;0;0;0;23;1;2;5;73;3;14;2;4;3;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:55;A 28;1;0;0;2;74;0;0;5;50;5;32;1;22;1;9;3;5;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:54;A 28;1;0;0;2;41;1;3;8;19;2;23;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
08.05.2024;19:53;A 28;1;0;0;0;0;1;1;7;10;5;43;2;14;0;0;3;9;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:52;A 28;1;0;0;0;63;0;1;2;3;3;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:51;A 28;1;0;0;1;10;1;4;4;35;4;5;2;3;1;13;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:50;A 28;1;0;0;0;48;0;0;6;62;3;63;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:49;A 28;1;0;0;1;42;0;0;5;68;3;5;0;0;3;29;2;7;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:48;A 28;1;0;0;0;5;0;0;5;14;4;4;0;0;1;33;0;0;0;0;0;0;0;0;1;1;0;0;0;0
08.05.2024;19:47;A 28;1;0;0;1;85;2;2;6;34;4;9;2;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:46;A 28;1;0;0;1;81;1;1;2;7;2;10;2;8;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:45;A 28;1;0;0;1;6;1;1;10;14;2;4;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;1;1
08.05.2024;19:44;A 28;1;0;0;1;13;1;1;5;11;5;26;3;30;1;1;4;3;1;1;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:43;A 28;1;0;0;0;42;1;2;3;7;3;4;3;5;0;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:42;A 28;1;0;0;1;32;1;1;7;9;3;36;2;34;0;12;2;6;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:41;A 28;1;0;0;4;56;1;3;4;8;1;1;0;0;2;16;1;4;0;0;0;0;0;0;0;0;0;0;1;1
08.05.2024;19:40;A 28;1;0;0;1;54;2;17;7;28;4;28;0;0;1;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:39;A 28;1;0;0;0;0;3;2;5;17;7;11;2;4;2;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:38;A 28;1;0;0;4;53;0;0;7;28;2;3;1;2;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:37;A 28;1;0;0;0;0;1;2;3;31;3;7;1;55;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:36;A 28;1;0;0;1;35;1;2;4;68;3;63;2;13;2;6;4;10;1;1;0;0;0;0;0;0;0;0;3;3
08.05.2024;19:35;A 28;1;0;0;2;32;2;1;4;4;3;27;1;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:34;A 28;1;0;0;2;10;0;0;6;9;2;2;1;50;2;33;3;3;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:33;A 28;1;0;0;1;1;0;0;3;5;3;4;1;18;1;29;0;0;0;0;0;0;0;0;0;0;0;0;1;1
08.05.2024;19:32;A 28;1;0;0;2;27;1;1;7;12;3;4;1;3;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0
08.05.2024;19:31;A 28;1;0;0;0;0;0;0;5;9;4;7;2;6;1;60;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:30;A 28;1;0;0;1;17;2;28;4;35;7;10;0;0;3;43;0;57;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:29;A 28;1;0;0;0;36;1;7;4;73;4;26;0;0;0;0;1;34;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:28;A 28;1;0;0;2;36;0;0;5;7;4;5;1;2;0;10;1;14;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:27;A 28;1;0;0;1;77;0;0;7;23;3;50;0;0;1;38;2;40;0;0;0;0;0;0;1;1;0;0;0;0
08.05.2024;19:26;A 28;1;0;0;1;59;1;1;6;7;5;17;3;35;0;0;1;56;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:25;A 28;1;0;0;0;0;0;0;2;3;4;6;1;32;4;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:24;A 28;1;0;0;1;35;1;1;5;11;2;3;1;20;2;20;1;3;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:23;A 28;1;0;0;0;72;3;2;7;65;5;17;2;3;1;40;1;1;0;0;0;0;0;0;3;6;0;0;0;0
08.05.2024;19:22;A 28;1;0;0;1;25;1;1;7;8;4;54;1;60;3;14;0;0;0;0;0;0;1;1;1;1;0;0;0;0
08.05.2024;19:21;A 28;1;0;0;1;30;2;6;5;34;1;1;2;3;2;27;4;26;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:20;A 28;1;0;0;2;20;0;0;10;51;2;3;3;51;1;74;2;74;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:19;A 28;1;0;0;1;84;0;0;7;32;4;5;2;56;0;0;2;49;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:18;A 28;1;0;0;3;8;0;0;4;32;11;32;4;22;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:17;A 28;1;0;0;2;5;0;0;9;40;3;7;0;0;0;66;2;67;1;1;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:16;A 28;1;0;0;1;66;2;3;2;3;4;5;1;3;2;4;6;12;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:15;A 28;1;0;0;2;77;0;0;7;44;7;36;2;4;1;1;4;11;0;0;1;1;0;0;0;0;0;0;2;2
08.05.2024;19:14;A 28;1;0;0;1;57;0;0;3;4;1;40;2;39;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:13;A 28;1;0;0;2;51;2;1;8;49;9;53;2;25;1;3;1;1;0;0;0;0;0;0;0;0;0;0;1;1
08.05.2024;19:12;A 28;1;0;0;1;73;2;4;7;12;6;33;3;21;1;2;4;3;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:11;A 28;1;0;0;1;94;0;0;7;16;5;42;2;4;1;11;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:10;A 28;1;0;0;0;100;0;7;5;38;6;56;1;1;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:09;A 28;1;0;0;0;100;1;0;5;61;2;3;0;0;2;49;1;52;1;1;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:08;A 28;1;0;0;0;100;2;27;7;43;2;8;2;2;1;26;3;10;0;0;0;0;0;0;0;0;0;0;1;1
08.05.2024;19:07;A 28;1;0;0;0;100;0;0;7;67;1;1;2;36;1;33;2;5;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:06;A 28;1;0;0;1;97;1;9;5;68;7;18;1;4;1;68;1;1;0;0;0;0;0;0;0;0;0;0;0;0
