Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D41Z;D41B;D42Z;D42B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;T35HZ;T35HB;T35_36_MittelmastZ;T35_36_MittelmastB;T36HZ;T36HB;T41HZ;T41HB;T41WZ;T41WB;T31Z;T31B
08.05.2024;20:01;A 63;1;6;7;1;26;1;4;3;5;0;0;1;1;4;9;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;20:00;A 63;1;1;0;1;17;1;1;0;0;0;0;3;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:59;A 63;1;4;5;0;0;3;3;3;2;2;1;3;3;4;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:58;A 63;1;3;3;0;0;1;1;3;2;0;0;2;2;8;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:57;A 63;1;1;1;0;0;1;1;2;2;0;0;4;4;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:56;A 63;1;3;3;0;0;1;1;2;3;1;52;2;4;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;0;0
08.05.2024;19:55;A 63;1;1;4;0;0;0;0;0;0;0;0;2;1;3;3;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:54;A 63;1;5;6;0;0;2;2;3;2;0;0;2;2;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:53;A 63;1;4;5;0;0;2;1;3;2;0;0;9;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2024;19:52;A 63;1;1;8;0;7;2;2;3;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
