Datum;Uhrzeit;Bezeichnung;Intervall;VD21Z;VD21B;V22Z;V22B;V51Z;V51B;V52Z;V52B;VD81Z;VD81B;VD82Z;VD82B;V83Z;V83B;V111Z;V111B;V112Z;V112B;TF32Z;TF32B;TBS32Z;TBS32B;TF35Z;TF35B;TBS35Z;TBS35B;TF38Z;TF38B;TBS38Z;TBS38B;TF41Z;TF41B;TBS41Z;TBS41B
08.05.2024;19:59;A 59;1;0;0;0;0;2;4;0;0;0;0;1;1;4;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;1;1
08.05.2024;19:58;A 59;1;1;3;0;0;1;0;1;37;0;42;0;0;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;0
08.05.2024;19:57;A 59;1;0;0;0;0;1;10;3;19;1;24;0;9;3;27;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4;3;1;4
08.05.2024;19:56;A 59;1;1;50;0;0;0;0;3;95;0;0;1;71;2;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7;0;0
08.05.2024;19:55;A 59;1;6;51;3;27;0;0;1;59;0;40;1;48;2;14;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;0;0
08.05.2024;19:54;A 59;1;1;61;1;7;0;0;2;14;1;9;1;28;4;78;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;18;0;0
08.05.2024;19:53;A 59;1;1;11;1;7;0;0;0;0;0;0;2;5;5;45;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;5;6;0;0
08.05.2024;19:52;A 59;1;1;62;1;0;0;30;3;67;1;8;0;71;3;36;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;2;1;1;27
08.05.2024;19:51;A 59;1;3;24;3;19;1;23;3;71;1;21;1;84;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0
08.05.2024;19:50;A 59;1;0;0;0;0;1;7;1;0;1;2;1;85;4;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;9;1;3
08.05.2024;19:49;A 59;1;1;77;1;4;0;0;2;86;0;0;1;92;1;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;18;0;0
08.05.2024;19:48;A 59;1;1;5;2;2;0;32;1;18;0;0;1;27;1;82;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;7;11;3;6
08.05.2024;19:47;A 59;1;1;17;3;5;1;15;1;80;0;0;3;12;3;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;0
08.05.2024;19:46;A 59;1;2;8;1;8;1;4;1;78;0;0;2;28;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
08.05.2024;19:45;A 59;1;2;27;0;15;1;7;3;53;1;2;1;39;1;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;11;1;1
08.05.2024;19:44;A 59;1;1;52;3;13;0;0;0;0;0;0;1;93;4;74;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4;10;0;0
08.05.2024;19:43;A 59;1;0;39;0;0;1;1;2;46;0;37;2;28;4;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;1
08.05.2024;19:42;A 59;1;3;34;2;2;3;22;2;41;1;51;1;9;4;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;15;3;8
08.05.2024;19:41;A 59;1;1;78;1;5;3;22;3;62;0;0;2;77;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2;5
08.05.2024;19:40;A 59;1;1;75;3;2;0;0;4;7;1;65;4;46;1;41;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;5;17;0;0
08.05.2024;19:39;A 59;1;1;0;1;0;1;52;1;1;0;0;2;8;5;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;2;9
08.05.2024;19:38;A 59;1;1;2;0;0;1;0;1;50;1;45;1;66;1;16;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;5;8;0;0
08.05.2024;19:37;A 59;1;1;3;0;0;0;0;1;49;1;3;3;58;1;68;0;0;0;0;0;0;2;3;0;0;0;0;0;0;1;1;2;3;0;0
