Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;D41Z;D41B;D51Z;D51B;D81Z;D81B;D82Z;D82B;D211Z;D211B;D212Z;D212B;V57_M71_804Z;V57_M71_804B;H57_M72_805Z;H57_M72_805B;A57_M73_806Z;A57_M73_806B;V58_M81_812Z;V58_M81_812B;H58_M82_813Z;H58_M82_813B;A58_M83_814Z;A58_M83_814B;T1_1_10_1Z;T1_1_10_1B;T1_2_10_2Z;T1_2_10_2B;T2_1_7_1Z;T2_1_7_1B;T2_2_7_2Z;T2_2_7_2B;T8_1_9_1Z;T8_1_9_1B;T8_2_9_2Z;T8_2_9_2B
08.05.2024;19:59;A163;1;4;4;2;2;3;32;1;0;1;22;1;0;4;3;1;0;0;0;0;0;0;0;1;0;5;1;0;0;0;0;0;0;1;0;;;;;;
08.05.2024;19:58;A163;1;1;1;2;35;2;10;0;0;4;60;0;0;7;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;
08.05.2024;19:57;A163;1;4;4;0;100;2;4;4;11;4;73;1;12;4;5;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;;;;;;
08.05.2024;19:56;A163;1;8;10;5;21;8;39;5;9;0;100;1;84;6;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;84;;;;;;
08.05.2024;19:55;A163;1;3;3;3;1;1;2;5;4;1;6;0;0;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
08.05.2024;19:54;A163;1;5;4;3;2;7;66;1;4;2;1;4;16;8;10;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;15;;;;;;
08.05.2024;19:53;A163;1;7;10;2;2;6;41;1;0;0;0;1;75;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;76;;;;;;
08.05.2024;19:52;A163;1;4;5;0;0;3;37;2;1;2;4;0;0;9;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
08.05.2024;19:51;A163;1;3;4;2;5;5;78;1;84;0;11;1;12;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;13;;;;;;
08.05.2024;19:50;A163;1;9;14;3;7;8;49;1;2;1;53;0;0;3;4;2;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;;;;;;
08.05.2024;19:49;A163;1;5;7;3;5;4;60;2;2;1;28;1;0;4;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;;;;;;
08.05.2024;19:48;A163;1;4;5;3;2;5;88;0;0;1;2;2;14;3;3;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;2;14;;;;;;
08.05.2024;19:47;A163;1;7;6;5;5;8;11;2;3;0;0;1;73;7;6;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;73;;;;;;
08.05.2024;19:46;A163;1;1;1;1;0;0;0;1;0;2;12;0;63;11;11;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;62;;;;;;
08.05.2024;19:45;A163;1;3;3;2;2;5;8;1;2;0;12;1;21;5;6;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;21;;;;;;
08.05.2024;19:44;A163;1;2;3;3;6;1;28;1;29;1;72;1;51;3;2;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;51;;;;;;
08.05.2024;19:43;A163;1;4;5;4;7;3;23;4;33;0;0;2;1;2;2;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;2;2;;;;;;
08.05.2024;19:42;A163;1;2;7;1;5;4;87;0;0;1;1;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
08.05.2024;19:41;A163;1;0;0;2;5;0;27;0;0;0;0;0;0;9;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;
08.05.2024;19:40;A163;1;0;0;0;0;1;12;0;0;2;5;4;1;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;;;;;;
08.05.2024;19:39;A163;1;3;4;2;4;4;55;2;60;1;4;0;0;2;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;;;;;;
08.05.2024;19:38;A163;1;4;4;3;3;3;34;1;0;0;0;0;0;10;11;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;;;;;;
08.05.2024;19:37;A163;1;6;13;0;0;5;14;0;0;0;0;1;0;3;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;
08.05.2024;19:36;A163;1;1;2;1;1;3;3;2;12;2;15;1;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;;;;;
08.05.2024;19:35;A163;1;6;7;1;2;6;35;0;27;1;58;0;0;5;5;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
08.05.2024;19:34;A163;1;3;3;3;2;1;2;2;30;2;61;0;0;6;7;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;;;;;;
08.05.2024;19:33;A163;1;4;4;2;2;5;87;0;0;0;0;3;1;4;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;;;;;
08.05.2024;19:32;A163;1;5;5;2;3;5;42;1;29;0;0;0;0;4;2;0;0;0;0;0;0;0;0;2;0;4;1;0;0;0;0;0;0;0;0;;;;;;
08.05.2024;19:31;A163;1;0;0;0;0;1;9;1;22;1;1;2;4;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;;;;;;
08.05.2024;19:30;A163;1;3;3;1;4;3;49;1;7;2;1;2;0;3;4;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;;;;;;
08.05.2024;19:29;A163;1;9;12;4;4;8;42;1;12;0;0;0;0;6;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;
08.05.2024;19:28;A163;1;4;5;3;7;3;11;1;0;2;0;3;62;9;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;62;;;;;;
08.05.2024;19:27;A163;1;2;2;1;0;5;73;0;0;1;0;2;14;4;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;14;;;;;;
08.05.2024;19:26;A163;1;5;6;2;6;4;35;0;33;2;0;1;15;12;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;16;;;;;;
08.05.2024;19:25;A163;1;3;3;3;3;3;17;1;6;1;83;0;66;9;17;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;65;;;;;;
08.05.2024;19:24;A163;1;4;5;1;5;5;55;1;1;3;16;2;24;5;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;24;;;;;;
08.05.2024;19:23;A163;1;3;3;4;20;3;4;3;36;1;82;0;0;5;4;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;;;;;;
08.05.2024;19:22;A163;1;2;2;2;5;1;1;2;25;1;47;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;;;;;;
08.05.2024;19:21;A163;1;3;3;1;0;5;24;0;0;4;11;1;16;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;;;;;;
08.05.2024;19:20;A163;1;4;5;2;1;4;25;0;0;1;9;1;30;4;3;0;0;0;0;0;0;0;0;4;1;2;0;0;0;0;0;0;0;1;31;;;;;;
08.05.2024;19:19;A163;1;3;3;1;0;1;1;0;0;1;63;1;39;9;8;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;39;;;;;;
