Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;D115Z;D115B;TF41Z;TF41B;TBS41Z;TBS41B;EG23Z;EG23B;EG24Z;EG24B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;FW_AnfoZ;FW_AnfoB
06.12.2024;01:00;A 24;1;0;0;0;0;0;0;0;0;2;6;2;1;3;22;3;25;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:59;A 24;1;0;25;0;0;0;0;0;0;0;0;2;3;0;0;2;51;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:58;A 24;1;3;60;0;0;1;66;0;0;1;22;2;24;2;13;4;75;0;100;0;100;0;0;1;12;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:57;A 24;1;1;0;1;0;1;6;0;5;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:56;A 24;1;0;0;0;0;0;0;1;0;1;30;1;27;1;12;9;14;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:55;A 24;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;100;0;100;1;5;1;6;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:54;A 24;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:53;A 24;1;0;12;0;0;0;0;0;0;1;0;1;0;1;8;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:52;A 24;1;3;39;0;29;2;32;0;0;0;0;0;0;0;0;0;22;0;100;0;100;0;0;1;9;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:51;A 24;1;1;4;1;37;1;10;2;8;1;1;0;0;1;15;1;72;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:50;A 24;1;2;52;1;4;1;20;2;11;0;0;0;0;3;2;10;14;0;100;0;100;0;0;1;9;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:49;A 24;1;2;42;0;0;1;16;0;0;0;0;1;1;1;2;12;54;0;100;0;100;2;4;1;9;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:48;A 24;1;2;1;0;0;2;14;0;0;0;0;1;2;0;0;12;29;0;100;0;100;1;5;1;9;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:47;A 24;1;0;0;0;0;0;0;0;0;1;1;0;0;1;10;0;0;0;100;0;100;1;2;1;9;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:46;A 24;1;1;1;0;0;1;11;0;0;1;3;0;0;1;12;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:45;A 24;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:44;A 24;1;1;1;0;0;1;13;0;0;0;0;0;0;0;0;3;2;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:43;A 24;1;0;0;1;1;1;6;1;6;2;2;0;0;1;13;1;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:42;A 24;1;1;6;0;0;1;11;0;0;0;0;0;0;1;7;0;0;0;100;0;100;0;0;1;6;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:41;A 24;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:40;A 24;1;1;30;1;2;1;15;1;33;0;0;2;14;2;7;7;45;0;100;0;100;0;0;1;13;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:39;A 24;1;0;0;0;0;0;0;0;0;1;1;0;0;1;9;6;15;0;100;0;100;1;6;4;32;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:38;A 24;1;0;0;0;0;0;0;0;0;1;1;0;0;1;13;0;0;0;100;0;100;1;5;2;12;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:37;A 24;1;1;0;1;0;2;14;3;2;0;0;2;9;2;9;11;47;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:36;A 24;1;1;3;0;0;1;15;0;0;1;0;1;21;0;0;1;9;0;100;0;100;0;0;1;8;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:35;A 24;1;1;24;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;1;2;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:34;A 24;1;0;0;0;0;0;0;0;0;1;3;4;41;2;37;2;41;0;100;0;100;1;2;1;8;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:33;A 24;1;0;0;0;0;0;0;0;0;0;0;13;15;2;12;2;15;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:32;A 24;1;2;2;1;1;1;12;1;7;0;0;0;0;0;0;0;0;0;100;0;100;2;17;2;12;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:31;A 24;1;1;11;1;7;1;11;1;6;0;17;0;0;0;0;0;0;0;100;0;100;1;11;1;8;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:30;A 24;1;0;0;0;0;0;0;0;0;1;12;0;0;1;11;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:29;A 24;1;0;0;0;0;0;0;0;0;1;1;1;1;1;11;2;7;0;100;0;100;2;22;2;13;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:28;A 24;1;1;39;2;1;1;13;1;9;0;0;1;0;0;0;4;13;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:27;A 24;1;0;0;0;0;0;0;0;0;1;18;0;0;1;12;0;0;0;100;0;100;1;6;1;8;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:26;A 24;1;1;0;1;0;1;8;1;4;0;0;0;0;0;0;0;0;0;100;0;100;2;23;1;15;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:25;A 24;1;1;1;0;0;1;12;0;0;1;3;0;0;1;17;0;0;0;100;0;100;1;16;1;4;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:24;A 24;1;2;3;0;0;2;21;0;0;0;0;1;1;0;0;1;5;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:23;A 24;1;1;1;0;0;1;8;0;0;0;0;0;0;0;0;5;9;0;100;0;100;0;5;2;16;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:22;A 24;1;1;11;0;0;1;10;0;0;0;0;0;0;0;0;9;12;0;100;0;100;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:21;A 24;1;0;0;2;2;1;2;2;14;1;0;1;0;4;18;2;23;0;100;0;100;1;8;1;7;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:20;A 24;1;1;1;1;1;1;9;1;6;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:19;A 24;1;2;3;2;1;1;12;2;11;1;1;0;0;1;9;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:18;A 24;1;2;1;0;0;1;13;0;0;1;1;0;0;0;0;0;0;0;100;0;100;1;6;1;6;0;0;0;0;0;0;0;0;;;;;;;;;;
06.12.2024;00:17;A 24;1;0;0;1;0;0;0;1;4;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
