Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D21Z;D21B;D31Z;D31B;D41Z;D41B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B
14.12.2024;01:00;A111;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0
14.12.2024;00:59;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.12.2024;00:58;A111;1;0;0;1;5;1;1;0;0;0;0;0;0;0;0
14.12.2024;00:57;A111;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0
14.12.2024;00:56;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
14.12.2024;00:55;A111;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0
14.12.2024;00:54;A111;1;0;0;0;0;1;6;0;0;0;0;0;0;0;0
14.12.2024;00:53;A111;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0
14.12.2024;00:52;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
14.12.2024;00:51;A111;1;3;52;1;1;2;3;0;0;0;0;0;0;0;0
14.12.2024;00:50;A111;1;1;1;0;42;1;1;0;0;0;0;0;0;0;0
14.12.2024;00:49;A111;1;0;0;1;5;1;1;0;0;0;0;0;0;0;0
14.12.2024;00:48;A111;1;2;4;0;0;2;2;0;0;0;0;0;0;0;0
14.12.2024;00:47;A111;1;1;0;2;7;1;1;0;0;0;0;0;0;0;0
14.12.2024;00:46;A111;1;2;3;2;43;2;2;0;0;0;0;0;0;0;0
14.12.2024;00:45;A111;1;0;0;0;0;7;11;0;0;0;0;0;0;0;0
14.12.2024;00:44;A111;1;1;1;0;0;3;8;0;0;0;0;0;0;0;0
14.12.2024;00:43;A111;1;1;1;2;23;3;6;0;0;0;0;0;0;0;0
14.12.2024;00:42;A111;1;0;0;0;6;0;0;0;1;0;0;0;0;0;0
14.12.2024;00:41;A111;1;1;1;1;66;1;1;1;69;0;0;0;0;0;0
14.12.2024;00:40;A111;1;1;1;1;40;3;3;0;0;0;0;0;0;0;0
14.12.2024;00:39;A111;1;0;0;0;27;0;0;0;0;0;0;0;0;0;0
14.12.2024;00:38;A111;1;1;1;1;10;2;2;0;0;0;0;0;0;0;0
14.12.2024;00:37;A111;1;2;2;0;0;0;0;1;1;0;0;0;0;0;0
14.12.2024;00:36;A111;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0
14.12.2024;00:35;A111;1;0;0;4;7;2;2;0;0;0;0;0;0;0;0
14.12.2024;00:34;A111;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0
