Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D21Z;D21B;D31Z;D31B;D41Z;D41B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B
09.07.2024;02:00;A111;1;1;1;0;0;1;3;0;0;0;0;0;0;0;0
09.07.2024;01:59;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2024;01:58;A111;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0
09.07.2024;01:57;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2024;01:56;A111;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2024;01:55;A111;1;0;0;0;0;3;5;0;0;0;0;0;0;0;0
09.07.2024;01:54;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
09.07.2024;01:53;A111;1;1;2;0;0;3;6;0;0;0;0;0;0;0;0
09.07.2024;01:52;A111;1;1;1;1;1;2;7;0;0;0;0;0;0;0;0
09.07.2024;01:51;A111;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2024;01:50;A111;1;0;0;0;0;3;4;0;0;0;0;0;0;0;0
09.07.2024;01:49;A111;1;1;2;0;0;3;6;0;0;0;0;0;0;0;0
09.07.2024;01:48;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2024;01:47;A111;1;1;43;0;0;3;3;0;0;0;0;0;0;0;0
09.07.2024;01:46;A111;1;2;14;1;1;2;3;0;0;0;0;0;0;0;0
09.07.2024;01:45;A111;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0
09.07.2024;01:44;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2024;01:43;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
09.07.2024;01:42;A111;1;3;4;0;0;4;9;0;0;0;0;0;0;0;0
09.07.2024;01:41;A111;1;1;1;1;7;2;8;0;0;0;0;0;0;0;0
09.07.2024;01:40;A111;1;2;1;1;43;1;7;0;0;0;0;0;0;0;0
09.07.2024;01:39;A111;1;3;7;0;0;0;0;1;0;0;0;0;0;0;0
09.07.2024;01:38;A111;1;2;2;0;25;0;0;0;0;0;0;0;0;0;0
09.07.2024;01:37;A111;1;1;2;1;18;3;47;0;0;0;0;0;0;0;0
09.07.2024;01:36;A111;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2024;01:35;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
09.07.2024;01:34;A111;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
09.07.2024;01:33;A111;1;1;3;0;0;2;5;0;0;0;0;1;3;0;0
09.07.2024;01:32;A111;1;1;1;1;8;1;1;0;0;1;3;0;0;0;0
09.07.2024;01:31;A111;1;1;2;1;8;0;0;0;0;0;0;0;0;0;0
09.07.2024;01:30;A111;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2024;01:29;A111;1;0;0;1;41;2;6;0;0;0;0;0;0;0;0
09.07.2024;01:28;A111;1;0;0;2;12;2;2;0;0;0;0;0;0;0;0
09.07.2024;01:27;A111;1;2;25;2;3;0;0;0;0;0;0;0;0;0;0
09.07.2024;01:26;A111;1;0;0;0;0;1;1;1;3;0;0;0;0;0;0
09.07.2024;01:25;A111;1;0;0;0;0;2;5;0;0;0;0;0;0;0;0
09.07.2024;01:24;A111;1;2;2;2;2;4;14;0;0;0;0;0;0;0;0
09.07.2024;01:23;A111;1;4;53;0;0;2;3;0;0;0;0;0;0;0;0
09.07.2024;01:22;A111;1;3;5;0;0;6;54;0;0;0;0;0;0;0;0
09.07.2024;01:21;A111;1;4;4;0;0;1;1;0;0;0;0;0;0;0;0
09.07.2024;01:20;A111;1;0;0;1;21;2;2;0;0;0;0;0;0;0;0
09.07.2024;01:19;A111;1;6;21;0;0;4;8;0;0;0;0;0;0;0;0
09.07.2024;01:18;A111;1;1;46;1;17;3;11;0;0;0;0;0;0;0;0
09.07.2024;01:17;A111;1;2;3;0;0;4;13;0;0;0;0;0;0;0;0
09.07.2024;01:16;A111;1;3;5;0;0;3;6;0;0;0;0;0;0;0;0
09.07.2024;01:15;A111;1;0;0;1;61;1;1;0;0;0;0;0;0;0;0
09.07.2024;01:14;A111;1;1;2;0;0;1;2;0;0;0;0;0;0;0;0
09.07.2024;01:13;A111;1;1;8;0;0;1;1;0;0;0;0;0;0;0;0
09.07.2024;01:12;A111;1;2;2;1;2;0;0;0;0;0;0;0;0;0;0
09.07.2024;01:11;A111;1;3;5;1;62;1;1;0;0;0;0;0;0;0;0
09.07.2024;01:10;A111;1;3;2;0;0;2;5;0;0;0;0;0;0;0;0
09.07.2024;01:09;A111;1;0;0;1;16;5;5;0;0;0;0;0;0;0;0
09.07.2024;01:08;A111;1;2;2;1;18;4;3;0;0;0;0;0;0;0;0
09.07.2024;01:07;A111;1;3;39;1;1;4;8;1;2;0;0;0;0;0;0
09.07.2024;01:06;A111;1;3;32;0;39;2;2;0;0;0;0;0;0;0;0
09.07.2024;01:05;A111;1;2;2;2;22;1;3;0;0;0;0;0;0;0;0
09.07.2024;01:04;A111;1;2;9;0;0;6;13;0;0;0;0;0;0;0;0
09.07.2024;01:03;A111;1;1;5;1;2;5;20;0;0;0;0;0;0;0;0
09.07.2024;01:02;A111;1;1;1;1;7;4;36;0;0;0;0;1;3;0;0
09.07.2024;01:01;A111;1;0;0;0;0;2;4;0;0;1;3;0;0;0;0
09.07.2024;01:00;A111;1;1;1;0;0;4;7;0;0;0;0;0;0;0;0
09.07.2024;00:59;A111;1;1;2;0;0;6;14;0;0;0;0;0;0;0;0
09.07.2024;00:58;A111;1;0;0;1;1;3;4;0;0;0;0;0;0;0;0
09.07.2024;00:57;A111;1;2;8;0;8;3;3;0;0;0;0;0;0;0;0
09.07.2024;00:56;A111;1;2;3;2;12;3;5;0;0;0;0;0;0;0;0
09.07.2024;00:55;A111;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2024;00:54;A111;1;2;2;1;1;2;4;0;0;0;0;0;0;0;0
09.07.2024;00:53;A111;1;0;0;1;2;1;1;1;1;0;0;0;0;0;0
09.07.2024;00:52;A111;1;3;8;1;7;2;2;0;0;0;0;0;0;0;0
09.07.2024;00:51;A111;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0
09.07.2024;00:50;A111;1;1;17;0;0;1;1;0;0;0;0;0;0;0;0
09.07.2024;00:49;A111;1;1;36;1;2;1;1;0;0;0;0;0;0;0;0
09.07.2024;00:48;A111;1;3;1;0;4;3;5;0;0;0;0;1;3;0;0
09.07.2024;00:47;A111;1;2;2;1;6;4;8;0;0;1;3;0;0;0;0
09.07.2024;00:46;A111;1;0;0;0;0;5;11;1;0;0;0;0;0;0;0
09.07.2024;00:45;A111;1;2;5;1;2;5;7;0;0;0;0;0;0;0;0
09.07.2024;00:44;A111;1;1;2;1;0;2;2;0;0;0;0;0;0;0;0
09.07.2024;00:43;A111;1;1;0;0;0;6;6;0;0;0;0;0;0;0;0
09.07.2024;00:42;A111;1;0;0;1;1;1;2;0;0;0;0;0;0;0;0
09.07.2024;00:41;A111;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0
09.07.2024;00:40;A111;1;0;0;1;2;5;16;0;0;0;0;0;0;0;0
09.07.2024;00:39;A111;1;1;1;0;0;3;2;0;0;0;0;0;0;0;0
09.07.2024;00:38;A111;1;4;39;2;4;1;1;0;0;0;0;0;0;0;0
09.07.2024;00:37;A111;1;1;2;0;0;6;6;0;0;0;0;0;0;0;0
09.07.2024;00:36;A111;1;1;1;0;41;3;3;0;0;0;0;0;0;0;0
09.07.2024;00:35;A111;1;1;2;1;2;1;1;0;0;0;0;0;0;0;0
09.07.2024;00:34;A111;1;5;19;1;16;4;43;0;0;0;0;0;0;0;0
09.07.2024;00:33;A111;1;3;5;2;38;0;0;0;0;0;0;1;3;0;0
09.07.2024;00:32;A111;1;0;0;1;1;2;3;0;0;1;3;0;0;0;0
09.07.2024;00:31;A111;1;0;0;1;2;4;7;0;0;0;0;0;0;0;0
09.07.2024;00:30;A111;1;0;0;0;0;5;31;0;0;0;0;0;0;0;0
09.07.2024;00:29;A111;1;3;28;0;0;6;6;0;0;0;0;0;0;0;0
09.07.2024;00:28;A111;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0
09.07.2024;00:27;A111;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
09.07.2024;00:26;A111;1;2;3;0;17;5;9;0;0;0;0;0;0;0;0
09.07.2024;00:25;A111;1;1;1;1;58;5;16;0;0;0;0;0;0;0;0
09.07.2024;00:24;A111;1;1;5;1;39;0;0;0;0;0;0;0;0;0;0
09.07.2024;00:23;A111;1;4;6;1;8;2;3;0;0;0;0;0;0;0;0
09.07.2024;00:22;A111;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0
09.07.2024;00:21;A111;1;0;0;1;1;5;9;0;0;0;0;0;0;0;0
09.07.2024;00:20;A111;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0
09.07.2024;00:19;A111;1;1;5;0;0;1;2;0;0;0;0;0;0;0;0
09.07.2024;00:18;A111;1;1;6;1;7;4;10;0;0;1;3;1;3;0;0
09.07.2024;00:17;A111;1;0;0;0;0;3;8;0;0;0;0;0;0;0;0
09.07.2024;00:16;A111;1;2;12;0;0;3;16;1;3;0;0;0;0;0;0
09.07.2024;00:15;A111;1;0;0;0;0;6;27;0;4;0;0;0;0;0;0
09.07.2024;00:14;A111;1;2;2;0;0;4;27;1;64;0;0;0;0;0;0
09.07.2024;00:13;A111;1;1;1;0;0;4;13;0;0;0;0;0;0;0;0
09.07.2024;00:12;A111;1;7;7;0;0;6;22;1;3;0;0;0;0;0;0
09.07.2024;00:11;A111;1;3;3;0;38;9;49;1;1;0;0;0;0;0;0
09.07.2024;00:10;A111;1;1;1;2;5;1;3;0;0;0;0;0;0;0;0
09.07.2024;00:09;A111;1;2;1;1;10;6;11;0;0;0;0;0;0;0;0
09.07.2024;00:08;A111;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0
09.07.2024;00:07;A111;1;3;3;0;0;1;1;0;0;0;0;0;0;0;0
09.07.2024;00:06;A111;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
09.07.2024;00:05;A111;1;1;2;0;0;2;3;0;0;0;0;0;0;0;0
09.07.2024;00:04;A111;1;0;0;0;0;2;3;0;0;0;0;0;0;0;0
09.07.2024;00:03;A111;1;4;3;1;9;2;2;0;0;0;0;1;3;0;0
09.07.2024;00:02;A111;1;1;1;1;1;3;3;0;0;1;3;0;0;0;0
09.07.2024;00:01;A111;1;2;4;0;0;2;2;0;0;0;0;0;0;0;0
09.07.2024;00:00;A111;1;1;0;0;0;6;5;0;0;0;0;0;0;0;0
08.07.2024;23:59;A111;1;1;1;1;1;3;2;0;0;0;0;0;0;0;0
08.07.2024;23:58;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
08.07.2024;23:57;A111;1;2;2;0;0;5;4;0;0;0;0;0;0;0;0
08.07.2024;23:56;A111;1;1;32;0;0;6;8;0;0;0;0;0;0;0;0
08.07.2024;23:55;A111;1;0;0;1;1;3;3;0;54;0;0;0;0;0;0
08.07.2024;23:54;A111;1;0;0;0;0;4;4;2;18;0;0;0;0;0;0
08.07.2024;23:53;A111;1;1;1;0;0;5;5;0;0;0;0;0;0;0;0
08.07.2024;23:52;A111;1;1;1;0;0;3;2;1;1;0;0;0;0;0;0
08.07.2024;23:51;A111;1;0;0;0;0;3;3;0;0;0;0;0;0;0;0
08.07.2024;23:50;A111;1;0;0;0;0;4;5;0;0;0;0;0;0;0;0
08.07.2024;23:49;A111;1;3;44;0;0;3;3;0;0;0;0;0;0;0;0
08.07.2024;23:48;A111;1;4;33;1;12;8;10;0;0;0;0;1;3;0;0
08.07.2024;23:47;A111;1;2;3;0;0;1;1;0;0;1;3;0;0;0;0
08.07.2024;23:46;A111;1;1;1;2;15;5;5;0;0;0;0;0;0;0;0
08.07.2024;23:45;A111;1;1;3;1;23;4;4;0;0;0;0;0;0;0;0
08.07.2024;23:44;A111;1;1;30;2;30;5;8;0;0;0;0;0;0;0;0
08.07.2024;23:43;A111;1;2;2;1;16;3;4;0;0;0;0;0;0;0;0
08.07.2024;23:42;A111;1;1;2;0;0;1;1;0;0;0;0;0;0;0;0
08.07.2024;23:41;A111;1;1;1;0;0;6;9;1;9;0;0;0;0;0;0
08.07.2024;23:40;A111;1;1;2;1;42;1;20;1;1;0;0;0;0;0;0
08.07.2024;23:39;A111;1;6;4;1;10;4;6;1;65;0;0;0;0;0;0
08.07.2024;23:38;A111;1;1;1;1;23;2;8;2;2;0;0;0;0;0;0
08.07.2024;23:37;A111;1;0;0;0;0;4;3;0;0;0;0;0;0;0;0
08.07.2024;23:36;A111;1;2;2;1;2;6;6;0;0;0;0;0;0;0;0
08.07.2024;23:35;A111;1;1;1;1;0;8;18;1;2;0;0;0;0;0;0
08.07.2024;23:34;A111;1;0;0;3;6;10;19;1;0;0;0;0;0;0;0
08.07.2024;23:33;A111;1;3;6;1;6;9;47;1;0;0;0;0;0;0;0
08.07.2024;23:32;A111;1;2;3;0;0;2;2;0;0;0;0;0;0;0;0
08.07.2024;23:31;A111;1;0;0;2;1;3;6;0;26;0;0;0;0;0;0
08.07.2024;23:30;A111;1;1;1;0;0;8;56;2;30;0;0;0;0;0;0
08.07.2024;23:29;A111;1;1;5;1;37;6;6;0;0;0;0;0;0;0;0
08.07.2024;23:28;A111;1;2;4;1;2;1;1;0;0;0;0;0;0;0;0
08.07.2024;23:27;A111;1;1;1;1;0;7;8;0;0;0;0;0;0;0;0
08.07.2024;23:26;A111;1;0;0;1;29;6;6;1;1;0;0;0;0;0;0
08.07.2024;23:25;A111;1;1;2;1;7;3;6;0;0;0;0;0;0;0;0
08.07.2024;23:24;A111;1;0;0;1;1;8;33;0;0;0;0;0;0;0;0
08.07.2024;23:23;A111;1;4;12;0;0;5;15;0;0;0;0;0;0;0;0
08.07.2024;23:22;A111;1;0;0;2;61;3;36;0;0;0;0;0;0;0;0
08.07.2024;23:21;A111;1;4;40;0;0;6;12;2;3;0;0;0;0;0;0
08.07.2024;23:20;A111;1;1;1;1;1;4;10;0;0;0;0;0;0;0;0
08.07.2024;23:19;A111;1;3;6;1;1;6;11;0;0;0;0;0;0;0;0
08.07.2024;23:18;A111;1;2;3;0;0;5;7;1;0;0;0;0;0;0;0
08.07.2024;23:17;A111;1;3;5;3;13;4;6;0;0;1;3;1;3;0;0
08.07.2024;23:16;A111;1;1;1;0;39;9;44;1;38;0;0;0;0;0;0
08.07.2024;23:15;A111;1;1;1;1;15;5;7;1;31;0;0;0;0;0;0
08.07.2024;23:14;A111;1;3;4;1;49;6;4;0;0;0;0;0;0;0;0
08.07.2024;23:13;A111;1;0;0;1;37;3;4;2;35;0;0;0;0;0;0
08.07.2024;23:12;A111;1;3;40;2;2;6;29;0;0;0;0;0;0;0;0
08.07.2024;23:11;A111;1;4;6;2;45;6;32;0;0;0;0;0;0;0;0
08.07.2024;23:10;A111;1;2;1;1;15;8;38;0;0;0;0;0;0;0;0
08.07.2024;23:09;A111;1;6;9;2;59;7;31;3;2;0;0;0;0;0;0
08.07.2024;23:08;A111;1;2;4;2;15;0;0;0;0;0;0;0;0;0;0
08.07.2024;23:07;A111;1;3;3;0;0;3;5;0;0;0;0;0;0;0;0
08.07.2024;23:06;A111;1;4;5;3;3;5;44;0;0;0;0;0;0;0;0
08.07.2024;23:05;A111;1;2;3;3;14;4;24;0;0;0;0;1;3;0;0
08.07.2024;23:04;A111;1;4;14;0;0;10;26;1;0;1;3;0;0;0;0
08.07.2024;23:03;A111;1;2;3;0;0;1;1;0;0;0;0;0;0;0;0
08.07.2024;23:02;A111;1;2;2;0;34;4;4;1;0;0;0;0;0;0;0
08.07.2024;23:01;A111;1;2;2;1;62;4;5;2;2;0;0;0;0;0;0
08.07.2024;23:00;A111;1;1;1;1;9;5;12;0;0;0;0;0;0;0;0
08.07.2024;22:59;A111;1;2;5;1;16;2;2;1;1;0;0;0;0;0;0
08.07.2024;22:58;A111;1;2;26;1;2;7;27;1;0;0;0;0;0;0;0
08.07.2024;22:57;A111;1;1;52;0;0;11;37;2;1;0;0;0;0;0;0
08.07.2024;22:56;A111;1;1;0;1;18;5;42;1;1;0;0;0;0;0;0
08.07.2024;22:55;A111;1;3;4;2;34;3;12;1;3;0;0;0;0;0;0
08.07.2024;22:54;A111;1;2;2;0;0;2;4;0;0;0;0;0;0;0;0
08.07.2024;22:53;A111;1;0;0;2;21;3;3;0;0;0;0;0;0;0;0
08.07.2024;22:52;A111;1;3;2;2;39;4;5;0;0;0;0;0;0;0;0
08.07.2024;22:51;A111;1;5;34;0;0;7;11;0;0;0;0;0;0;0;0
08.07.2024;22:50;A111;1;0;0;1;2;6;34;0;0;0;0;0;0;0;0
08.07.2024;22:49;A111;1;0;0;0;0;4;14;1;25;0;0;0;0;0;0
08.07.2024;22:48;A111;1;0;0;0;2;5;12;0;0;0;0;0;0;0;0
08.07.2024;22:47;A111;1;0;0;2;8;8;15;0;0;1;3;1;3;0;0
08.07.2024;22:46;A111;1;3;20;1;1;4;5;0;0;0;0;0;0;0;0
08.07.2024;22:45;A111;1;1;1;2;2;1;1;0;0;0;0;0;0;0;0
08.07.2024;22:44;A111;1;0;0;0;0;2;11;0;0;0;0;0;0;0;0
