Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;D52Z;D52B;V51Z;V51B;D111Z;D111B;V111Z;V111B;D112Z;D112B;TF35aZ;TF35aB;TB35aZ;TB35aB;TF35bZ;TF35bB;TB35bZ;TB35bB
15.02.2025;01:00;A149;1;1;1;1;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.02.2025;00:59;A149;1;1;1;1;0;1;9;1;1;1;7;1;0;0;0;0;0;0;0;0;0
15.02.2025;00:58;A149;1;0;0;0;0;0;0;1;1;2;7;1;1;0;0;0;0;0;0;0;0
15.02.2025;00:57;A149;1;1;1;1;1;1;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15.02.2025;00:56;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.02.2025;00:55;A149;1;0;0;0;0;0;0;1;1;2;5;1;1;0;0;0;0;0;0;0;0
15.02.2025;00:54;A149;1;0;0;0;0;0;0;2;2;5;12;2;2;0;0;0;0;0;0;0;0
15.02.2025;00:53;A149;1;0;0;0;0;0;0;1;1;1;8;1;0;0;0;0;0;0;0;0;0
15.02.2025;00:52;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.02.2025;00:51;A149;1;1;1;1;2;1;14;1;1;1;7;0;0;0;0;0;0;0;0;0;0
15.02.2025;00:50;A149;1;1;0;1;0;0;0;1;1;1;1;2;1;0;0;0;0;0;0;0;0
15.02.2025;00:49;A149;1;1;1;1;0;1;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15.02.2025;00:48;A149;1;0;0;0;0;0;0;3;3;2;16;1;0;0;0;0;0;0;0;0;0
15.02.2025;00:47;A149;1;1;2;1;0;1;10;1;0;0;0;2;2;0;0;0;0;0;0;0;0
15.02.2025;00:46;A149;1;0;0;0;0;0;0;2;2;1;10;0;0;0;0;0;0;0;0;0;0
15.02.2025;00:45;A149;1;0;0;0;0;0;0;0;0;1;2;2;2;0;0;0;0;0;0;0;0
15.02.2025;00:44;A149;1;2;2;2;2;1;10;1;1;2;4;1;1;0;0;0;0;0;0;0;0
15.02.2025;00:43;A149;1;2;2;3;2;2;10;2;3;1;7;2;1;0;0;0;0;0;0;0;0
15.02.2025;00:42;A149;1;1;1;0;0;0;0;1;4;1;6;1;2;0;0;0;0;0;0;0;0
15.02.2025;00:41;A149;1;0;0;0;0;0;0;1;1;2;8;1;1;0;0;0;0;0;0;0;0
15.02.2025;00:40;A149;1;1;0;0;0;0;0;1;1;1;7;0;0;0;0;0;0;0;0;0;0
15.02.2025;00:39;A149;1;1;1;0;0;0;6;0;0;0;0;1;1;0;0;0;0;0;0;0;0
15.02.2025;00:38;A149;1;1;1;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.02.2025;00:37;A149;1;1;1;2;2;3;16;3;2;2;13;2;2;0;0;0;0;0;0;0;0
15.02.2025;00:36;A149;1;1;1;1;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.02.2025;00:35;A149;1;3;6;3;3;1;6;3;8;3;26;2;9;0;0;0;0;0;0;0;0
