Datum;Uhrzeit;Bezeichnung;Intervall;V231Z;V231B;V241Z;V241B;V211Z;V211B;V222Z;V222B;D51Z;D51B;D52Z;D52B;V511Z;V511B;V521Z;V521B;V55Z;V55B;V51_1Z;V51_1B;ST51Z;ST51B;ST55_1Z;ST55_1B;T38Z;T38B;TB38Z;TB38B;TB35Z;TB35B;V821Z;V821B;V811Z;V811B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B;D81Z;D81B;D82Z;D82B;VK1_4_StoeZ;VK1_4_StoeB;VK5_7_StoeZ;VK5_7_StoeB
10.12.2024;16:56;A 38;1;7;43;0;0;3;43;0;0;9;23;2;18;6;52;2;22;3;57;2;43;6;59;1;60;0;0;3;18;0;0;4;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:55;A 38;1;8;32;1;1;1;51;1;2;14;27;7;18;0;59;2;34;2;73;2;54;8;65;5;21;2;11;14;27;2;11;1;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:54;A 38;1;14;62;2;1;0;100;1;1;12;52;4;4;4;84;5;24;5;84;4;83;0;95;2;59;1;17;8;54;3;9;1;67;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;0
10.12.2024;16:53;A 38;1;3;87;2;46;0;100;2;14;5;71;2;13;1;38;1;5;2;86;1;14;3;68;2;6;0;0;6;12;0;0;4;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:52;A 38;1;9;28;0;0;1;56;0;0;12;14;0;0;1;42;1;6;1;77;1;1;1;6;2;9;1;0;3;2;1;7;3;18;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:51;A 38;1;4;81;0;0;3;97;0;0;8;30;2;19;4;59;2;14;5;54;2;50;2;67;3;43;2;1;4;59;2;6;3;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:50;A 38;1;9;22;0;0;5;49;0;0;13;29;7;14;5;72;2;39;7;63;6;69;8;39;2;23;1;0;11;30;0;0;5;55;0;0;1;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:49;A 38;1;7;6;1;0;3;31;0;0;6;5;1;0;3;23;1;3;1;97;1;97;0;100;0;100;1;0;8;7;0;0;3;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:48;A 38;1;13;54;0;0;0;82;0;0;16;55;3;12;1;74;2;13;3;92;1;84;3;78;6;42;0;52;12;70;0;0;0;89;0;0;0;0;0;0;0;0;1;5;1;9;0;0;0;0;0;0
10.12.2024;16:47;A 38;1;2;42;0;0;2;51;0;0;8;59;7;23;1;49;1;43;7;66;6;12;4;72;2;25;4;17;6;72;6;17;3;97;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:46;A 38;1;7;7;0;0;3;26;0;0;10;10;1;0;3;34;1;5;1;98;1;97;0;100;1;68;2;1;13;30;1;3;7;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:45;A 38;1;12;66;1;1;0;97;1;2;12;67;2;19;1;73;2;41;3;52;2;54;6;58;2;38;0;0;3;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0
10.12.2024;16:44;A 38;1;13;61;1;42;1;98;0;3;19;38;6;21;2;82;2;43;5;67;3;73;2;30;3;87;2;1;8;37;3;5;4;47;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:43;A 38;1;11;25;1;1;6;72;2;10;14;14;1;0;6;50;0;0;1;98;1;97;3;90;1;91;3;3;5;21;3;11;3;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:42;A 38;1;6;72;0;0;2;89;0;0;7;10;2;13;3;47;1;27;6;62;4;45;1;77;5;48;1;0;8;44;3;3;4;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:41;A 38;1;9;59;2;1;3;79;2;6;16;37;4;26;1;84;4;40;5;69;2;1;3;75;2;17;3;20;18;24;2;10;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:40;A 38;1;12;32;0;0;2;64;0;0;18;25;3;6;0;69;1;9;2;49;1;69;2;87;4;28;2;2;23;32;2;10;0;100;0;0;2;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:39;A 38;1;8;61;0;0;1;99;0;0;10;69;1;22;2;67;3;38;7;67;2;59;0;100;1;24;2;27;8;79;1;31;0;100;0;0;1;1;0;0;1;2;1;5;0;0;0;0;0;0;0;0
