Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V82Z;V82B;V321Z;V321B;TF32aZ;TF32aB;TF32bZ;TF32bB;TBS32aZ;TBS32aB;TBS32bZ;TBS32bB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB
10.12.2024;16:55;A103;1;7;14;5;33;6;47;9;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:54;A103;1;9;32;5;30;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:53;A103;1;12;46;7;73;5;20;6;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:52;A103;1;7;25;9;38;3;3;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:51;A103;1;11;40;9;50;9;33;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:50;A103;1;9;42;4;63;4;15;6;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:49;A103;1;2;75;5;90;7;22;11;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:48;A103;1;5;28;5;40;7;23;13;43;0;0;0;0;1;1;0;0;1;20;0;0;0;0;0;0
10.12.2024;16:47;A103;1;8;79;2;99;0;0;4;8;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0
10.12.2024;16:46;A103;1;7;19;2;15;5;32;9;33;0;0;0;0;1;1;0;0;1;2;0;0;0;0;0;0
10.12.2024;16:45;A103;1;7;22;5;26;3;14;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:44;A103;1;10;63;6;46;8;31;13;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:43;A103;1;7;71;5;82;6;23;3;7;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0
10.12.2024;16:42;A103;1;9;31;5;38;5;41;13;33;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:41;A103;1;16;46;8;30;2;10;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:40;A103;1;11;47;8;53;7;33;13;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:39;A103;1;4;62;3;56;0;16;4;28;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0
10.12.2024;16:38;A103;1;10;71;8;75;2;34;2;24;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:37;A103;1;7;36;9;41;5;45;2;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:36;A103;1;5;15;4;40;4;18;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:35;A103;1;12;55;7;48;5;28;1;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:34;A103;1;11;32;4;26;4;38;2;21;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0
10.12.2024;16:33;A103;1;5;38;6;60;5;67;3;80;1;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:32;A103;1;14;53;7;75;1;15;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:31;A103;1;3;17;2;29;3;29;2;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:30;A103;1;7;29;7;33;3;16;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:29;A103;1;9;52;3;78;3;23;7;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:28;A103;1;3;55;1;62;0;43;1;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:27;A103;1;4;61;4;71;2;31;3;51;1;1;0;0;1;1;0;0;1;14;0;0;0;0;0;0
10.12.2024;16:26;A103;1;10;44;7;49;5;33;4;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:25;A103;1;6;20;7;30;2;24;8;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:24;A103;1;6;26;7;36;4;30;4;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:23;A103;1;6;53;7;37;1;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:22;A103;1;4;44;3;65;5;50;3;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:21;A103;1;2;60;4;52;0;5;1;17;1;1;0;0;0;0;0;0;1;11;0;0;0;0;0;0
10.12.2024;16:20;A103;1;9;45;6;71;3;50;4;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:19;A103;1;0;22;4;42;1;2;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:18;A103;1;4;49;6;62;1;27;4;76;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0
10.12.2024;16:17;A103;1;5;33;4;20;2;12;0;20;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:16;A103;1;3;20;5;27;4;35;5;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:15;A103;1;5;32;4;32;4;33;4;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:14;A103;1;6;50;7;47;1;4;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:13;A103;1;2;8;7;25;3;19;5;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:12;A103;1;8;31;4;37;3;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:11;A103;1;7;60;7;49;1;7;6;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:10;A103;1;2;62;2;56;0;35;1;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:09;A103;1;1;43;4;74;6;31;9;50;0;0;11;21;0;0;0;0;1;10;0;0;0;0;0;0
10.12.2024;16:08;A103;1;4;90;1;86;1;6;0;0;0;0;3;5;0;0;0;0;1;17;0;0;0;0;0;0
10.12.2024;16:07;A103;1;5;44;3;49;5;30;5;40;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.12.2024;16:06;A103;1;9;29;5;28;2;23;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:05;A103;1;7;65;4;43;3;12;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:04;A103;1;1;52;2;56;3;49;2;51;2;3;0;0;0;0;0;0;1;7;0;0;0;0;0;0
10.12.2024;16:03;A103;1;3;49;3;43;2;10;2;55;0;0;2;3;0;0;1;1;1;6;0;0;0;0;0;0
10.12.2024;16:02;A103;1;6;43;4;26;4;27;6;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:01;A103;1;3;11;3;19;1;3;4;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:00;A103;1;7;43;7;25;6;29;6;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:59;A103;1;6;38;6;27;0;0;1;4;1;1;0;0;2;3;0;0;1;7;0;0;0;0;0;0
10.12.2024;15:58;A103;1;5;25;1;6;4;23;7;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
