Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;V52Z;V52B;D101Z;D101B;V102Z;V102B;TF35Z;TF35B;TF41Z;TF41B;TBS35Z;TBS35B;TBS41Z;TBS41B;TS55Z;TS55B;TS57Z;TS57B;TBS38Z;TBS38B;An_FwZ;An_FwB;VK1_defZ;VK1_defB;VK2_defZ;VK2_defB;An_RwZ;An_RwB
10.12.2024;16:27;A174;1;11;39;6;35;12;33;11;11;0;0;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:26;A174;1;4;3;5;15;8;30;9;16;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:25;A174;1;9;11;5;32;6;40;12;12;1;1;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:24;A174;1;6;7;5;22;8;26;9;8;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:23;A174;1;4;5;3;19;10;32;12;13;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:22;A174;1;12;11;11;47;13;30;14;13;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:21;A174;1;5;5;4;13;14;39;14;15;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:20;A174;1;5;21;5;23;8;29;9;14;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:19;A174;1;9;9;6;31;3;91;10;27;0;0;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:18;A174;1;5;6;4;24;7;67;15;32;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:17;A174;1;5;5;5;23;8;82;20;39;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:16;A174;1;9;8;6;30;14;42;13;17;1;1;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:15;A174;1;8;8;7;25;7;46;15;51;1;1;0;0;;;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:14;A174;1;4;4;4;11;5;38;13;74;0;0;0;0;;;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:13;A174;1;2;22;2;11;5;16;5;72;0;0;0;0;;;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:12;A174;1;1;0;1;3;6;23;9;33;0;0;1;1;;;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:11;A174;1;6;6;5;19;13;53;18;22;0;0;0;0;;;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:10;A174;1;6;9;3;18;4;28;9;13;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:09;A174;1;2;2;2;6;11;29;10;10;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:08;A174;1;8;7;5;21;4;10;4;25;1;1;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:07;A174;1;7;6;5;23;4;17;5;8;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:06;A174;1;7;7;4;19;8;21;7;7;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:05;A174;1;5;5;5;15;11;30;13;15;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:04;A174;1;4;3;3;11;12;36;14;16;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:03;A174;1;5;5;7;21;7;23;8;13;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:02;A174;1;5;4;5;16;7;37;13;18;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:01;A174;1;12;14;6;41;11;42;14;18;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:00;A174;1;5;6;3;11;15;41;17;25;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:59;A174;1;7;8;4;16;9;33;11;13;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:58;A174;1;8;9;7;29;5;9;6;6;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:57;A174;1;7;7;5;25;13;43;16;20;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:56;A174;1;9;10;8;32;14;45;19;22;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:55;A174;1;13;14;12;50;7;25;10;14;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:54;A174;1;1;1;2;6;8;21;9;9;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:53;A174;1;6;5;5;20;12;35;12;13;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:52;A174;1;5;4;4;13;14;35;15;15;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:51;A174;1;5;5;3;16;7;21;8;9;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:50;A174;1;6;7;5;21;8;42;10;17;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:49;A174;1;3;2;3;9;8;27;9;9;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:48;A174;1;2;1;4;11;10;39;14;17;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:47;A174;1;7;7;5;19;12;71;17;41;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:46;A174;1;6;6;4;20;6;10;6;6;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:45;A174;1;2;2;2;2;15;37;16;17;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:44;A174;1;6;5;5;18;4;12;3;4;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:43;A174;1;9;10;9;31;7;14;8;6;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:42;A174;1;5;8;3;14;15;48;20;22;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:41;A174;1;5;6;3;10;9;25;9;10;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:40;A174;1;7;7;5;17;10;34;13;15;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:39;A174;1;7;7;6;23;12;36;15;18;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:38;A174;1;3;2;3;8;5;13;7;6;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:37;A174;1;4;7;1;9;6;19;8;9;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:36;A174;1;11;14;9;38;13;33;12;14;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:35;A174;1;7;7;3;17;4;10;8;7;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:34;A174;1;6;7;5;20;6;15;6;7;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:33;A174;1;8;7;4;16;12;32;13;15;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:32;A174;1;6;5;7;17;4;11;5;4;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:31;A174;1;9;8;7;26;13;29;13;16;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:30;A174;1;9;13;2;30;16;40;18;17;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:29;A174;1;4;5;3;14;6;14;6;7;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:28;A174;1;11;15;7;43;11;37;13;17;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:27;A174;1;4;7;1;5;7;15;7;6;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:26;A174;1;7;8;6;20;8;26;8;13;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:25;A174;1;1;22;2;9;10;22;10;8;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:24;A174;1;3;3;2;10;6;16;7;8;0;0;1;1;;;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:23;A174;1;6;7;3;19;6;16;6;7;0;0;0;0;;;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:22;A174;1;11;10;11;36;11;32;12;13;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:21;A174;1;2;3;1;3;9;35;9;14;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:20;A174;1;3;3;2;6;9;24;10;11;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:19;A174;1;7;7;3;17;10;27;13;13;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:18;A174;1;8;9;4;25;8;19;9;8;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:17;A174;1;1;0;2;3;6;19;10;9;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:16;A174;1;4;6;3;16;4;9;4;4;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:15;A174;1;5;4;5;17;11;27;11;11;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:14;A174;1;4;5;3;10;4;8;4;3;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:13;A174;1;8;9;5;24;13;34;15;15;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:12;A174;1;7;6;4;18;12;32;14;15;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:11;A174;1;4;3;4;13;4;14;5;5;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:10;A174;1;1;1;0;1;8;34;12;15;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:09;A174;1;8;9;5;23;7;47;16;55;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:08;A174;1;5;5;6;15;4;15;5;7;0;0;0;0;;;2;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:07;A174;1;10;14;3;27;11;25;11;10;0;0;2;3;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:06;A174;1;3;2;3;8;4;8;4;4;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:05;A174;1;7;7;6;14;5;10;5;4;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:04;A174;1;3;4;2;7;9;24;9;9;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:03;A174;1;3;3;2;6;5;19;7;7;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:02;A174;1;4;3;4;12;13;34;14;16;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:01;A174;1;7;7;6;22;4;8;5;4;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:00;A174;1;7;7;7;26;10;29;11;12;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:59;A174;1;0;0;1;2;8;27;12;15;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:58;A174;1;6;6;5;14;7;16;7;7;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:57;A174;1;4;4;2;7;4;10;4;4;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:56;A174;1;4;3;4;12;10;20;8;8;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:55;A174;1;6;5;4;16;8;23;10;10;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:54;A174;1;7;10;5;22;9;20;10;9;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:53;A174;1;5;4;4;12;11;24;10;11;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:52;A174;1;6;7;3;11;10;35;13;19;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:51;A174;1;5;4;5;16;6;12;7;7;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:50;A174;1;7;9;7;21;6;16;6;7;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:49;A174;1;6;6;5;16;12;31;12;12;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:48;A174;1;7;7;4;24;6;13;6;4;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:47;A174;1;3;2;3;7;11;40;13;20;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:46;A174;1;4;4;3;17;17;39;17;18;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:45;A174;1;8;10;5;28;5;11;5;5;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:44;A174;1;4;5;2;6;6;11;7;4;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:43;A174;1;3;4;4;13;11;30;12;16;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:42;A174;1;5;6;4;13;5;13;6;5;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:41;A174;1;8;7;7;24;5;14;7;6;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:40;A174;1;6;6;5;19;11;25;12;11;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:39;A174;1;3;2;3;8;9;23;11;10;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:38;A174;1;4;3;3;11;12;27;12;11;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:37;A174;1;8;8;6;22;11;26;11;12;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:36;A174;1;8;12;7;29;11;28;13;12;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:35;A174;1;3;2;3;7;13;30;14;16;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:34;A174;1;4;3;4;13;12;28;12;12;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:33;A174;1;6;6;6;21;7;15;7;9;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:32;A174;1;1;2;1;4;11;31;14;16;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:31;A174;1;6;5;6;18;11;47;18;24;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:30;A174;1;4;6;0;2;9;26;10;12;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:29;A174;1;5;7;3;18;11;29;13;13;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:28;A174;1;5;5;5;17;7;18;7;7;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:27;A174;1;4;5;2;5;9;19;10;9;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:26;A174;1;7;10;4;23;12;24;10;10;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:25;A174;1;6;6;5;23;6;11;8;6;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:24;A174;1;6;6;4;14;6;20;7;8;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:23;A174;1;3;2;3;9;12;27;12;11;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:22;A174;1;3;3;2;8;15;36;16;17;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:21;A174;1;5;7;3;11;8;20;11;9;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:20;A174;1;4;3;4;13;5;9;5;6;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:19;A174;1;5;4;6;17;14;38;14;17;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:18;A174;1;3;3;2;6;6;48;14;25;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:17;A174;1;7;6;5;20;9;25;9;9;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:16;A174;1;4;3;4;10;7;22;9;12;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:15;A174;1;4;4;2;10;2;8;4;5;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:14;A174;1;3;3;3;20;7;21;8;9;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:13;A174;1;3;3;3;9;8;17;8;7;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:12;A174;1;7;11;4;29;6;12;7;6;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:11;A174;1;2;2;1;6;12;33;12;17;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:10;A174;1;11;16;8;37;5;14;5;6;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:09;A174;1;6;8;4;22;7;18;8;8;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:08;A174;1;4;6;2;6;9;31;11;14;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:07;A174;1;1;2;0;0;9;21;9;10;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:06;A174;1;6;6;5;22;8;24;9;9;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:05;A174;1;5;5;5;12;2;3;3;2;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:04;A174;1;5;5;4;16;6;23;6;10;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:03;A174;1;2;2;2;7;8;20;8;8;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:02;A174;1;8;11;9;33;6;15;6;7;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:01;A174;1;6;5;4;15;8;23;10;15;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:00;A174;1;5;4;6;13;7;17;7;8;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;13:59;A174;1;7;8;5;23;12;29;12;13;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;13:58;A174;1;2;3;1;3;10;21;10;9;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;13:57;A174;1;3;2;3;9;8;18;8;8;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;13:56;A174;1;3;6;3;15;7;18;7;9;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;13:55;A174;1;5;3;3;13;12;44;14;25;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;13:54;A174;1;2;1;3;8;8;17;9;8;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;13:53;A174;1;5;5;5;11;12;29;12;13;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
