Datum;Uhrzeit;Bezeichnung;Intervall;V33Z;V33B;V34Z;V34B;V51Z;V51B;V52Z;V52B;D71Z;D71B;V111Z;V111B;V112Z;V112B;D121Z;D121B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B;T6Z;T6B;T7Z;T7B;V10Z;V10B;V20Z;V20B;D11Z;D11B;D12Z;D12B;D31Z;D31B;D32Z;D32B;V122Z;V122B
10.12.2024;16:56;A 94;1;1;76;1;46;10;84;3;94;0;0;13;69;4;47;6;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;9;19;13;19;10;14;1;67;1;36;1;100
10.12.2024;16:55;A 94;1;1;10;5;12;1;82;2;77;0;0;10;55;14;71;6;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;17;4;56;16;20;17;21;1;2;2;47;12;45
10.12.2024;16:54;A 94;1;0;0;0;0;3;98;0;100;0;0;8;83;4;16;1;41;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;5;23;16;13;12;15;8;7;0;20;0;0;5;7
10.12.2024;16:53;A 94;1;2;6;0;0;13;69;8;65;0;0;11;55;11;32;8;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;10;10;8;15;19;12;12;1;70;0;0;1;42
10.12.2024;16:52;A 94;1;0;80;0;77;1;94;3;79;0;0;13;85;4;10;8;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;11;16;18;24;12;13;3;72;2;75;3;68
10.12.2024;16:51;A 94;1;3;36;6;53;0;100;0;100;0;0;9;43;6;34;3;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;12;3;6;16;23;10;12;3;22;3;56;11;41
10.12.2024;16:50;A 94;1;2;60;1;87;5;92;2;90;0;0;6;87;6;55;7;86;0;0;0;0;0;0;1;2;1;2;1;2;0;0;1;34;8;11;8;18;20;39;17;27;1;78;1;81;7;93
10.12.2024;16:49;A 94;1;0;75;0;64;5;93;9;82;0;0;6;45;4;20;4;51;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;1;7;23;7;9;14;30;8;14;5;67;2;62;6;47
10.12.2024;16:48;A 94;1;2;86;3;35;3;94;6;87;0;0;8;77;11;65;4;64;1;2;1;2;0;0;0;0;0;0;0;0;0;0;1;8;13;22;18;20;13;17;13;15;3;85;2;60;19;46
10.12.2024;16:47;A 94;1;2;60;2;34;6;92;3;65;0;0;4;79;1;56;8;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;12;13;12;26;40;18;20;1;8;1;37;9;95
