Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D50Z;D50B;D51Z;D51B;D52Z;D52B;V53Z;V53B;V54Z;V54B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;V85Z;V85B;D110Z;D110B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;V115Z;V115B;T32Z;T32B;T32bZ;T32bB;T35bZ;T35bB;T38Z;T38B;T38bZ;T38bB;T41bZ;T41bB;T35Z;T35B;T41Z;T41B
10.12.2024;16:56;A 17;1;0;100;0;100;0;0;0;0;0;0;5;63;3;8;2;63;0;0;6;83;4;86;0;100;0;100;2;27;0;0;15;63;6;25;0;100;3;36;4;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:55;A 17;1;0;100;0;100;0;0;0;41;0;0;2;90;0;0;1;98;1;1;10;74;3;6;0;100;3;9;3;9;0;0;8;79;2;49;0;100;3;44;2;2;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.12.2024;16:54;A 17;1;0;100;2;88;0;0;1;29;0;0;3;70;0;0;0;75;0;0;13;58;2;49;1;99;0;57;5;54;0;0;4;87;3;84;0;100;3;82;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:53;A 17;1;0;100;0;100;2;29;1;71;2;1;5;80;1;0;2;88;0;0;5;91;4;86;0;100;0;100;2;20;0;0;15;65;7;71;0;100;2;55;3;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:52;A 17;1;0;100;2;95;4;8;0;25;2;88;0;99;0;0;0;100;0;0;15;56;1;26;0;100;1;31;4;15;0;0;3;91;2;68;0;100;3;37;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:51;A 17;1;0;100;0;100;3;4;1;25;3;12;5;61;2;7;3;38;1;3;9;77;1;65;0;100;1;70;0;0;0;0;9;55;7;79;0;100;1;96;5;47;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.12.2024;16:50;A 17;1;0;100;0;100;0;0;0;93;2;0;3;16;1;15;1;30;2;2;4;85;1;56;0;100;1;61;1;3;0;0;17;40;11;69;0;100;2;93;7;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:49;A 17;1;0;100;2;89;1;1;1;22;0;0;0;100;0;100;1;47;0;0;23;33;3;36;0;100;3;40;2;71;0;0;0;100;1;69;0;100;2;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:48;A 17;1;0;100;1;98;1;3;1;61;0;0;1;43;2;53;1;4;2;4;3;91;2;94;0;100;0;100;1;79;0;0;15;64;4;31;0;100;4;39;6;17;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:47;A 17;1;0;100;8;43;0;0;0;0;1;1;1;2;1;15;0;3;1;1;10;78;4;59;0;100;2;74;4;22;0;0;12;67;5;46;0;100;5;59;6;26;1;1;1;1;0;0;0;0;1;2;0;0;0;0;0;0
