Datum;Uhrzeit;Bezeichnung;Intervall;TF31Z;TF31B;TF33Z;TF33B;TBS31Z;TBS31B;TBS32Z;TBS32B;TBS33Z;TBS33B;TS55Z;TS55B;TS57Z;TS57B;VD21Z;VD21B;VD22Z;VD22B;VD81Z;VD81B;VD82Z;VD82B;VD521Z;VD521B
10.12.2024;16:56;A 62;1;13;47;0;0;3;51;0;0;0;0;0;0;2;3;0;0;1;1;0;0;0;0;0;0
10.12.2024;16:55;A 62;1;7;52;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:54;A 62;1;12;38;0;0;2;70;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:53;A 62;1;8;18;0;0;1;94;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0
10.12.2024;16:52;A 62;1;11;71;1;3;5;15;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:51;A 62;1;9;91;1;4;4;18;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0
10.12.2024;16:50;A 62;1;5;20;0;0;6;50;0;2;0;0;0;0;2;3;0;0;1;1;1;1;0;0;0;0
10.12.2024;16:49;A 62;1;6;90;1;2;2;34;1;3;0;10;1;1;2;3;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:48;A 62;1;10;55;1;16;3;50;0;0;1;8;1;1;1;1;1;1;0;0;0;0;0;0;0;0
10.12.2024;16:47;A 62;1;10;51;0;0;5;40;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:46;A 62;1;5;81;0;0;6;39;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0
10.12.2024;16:45;A 62;1;14;47;1;1;2;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:44;A 62;1;9;48;0;0;6;21;1;9;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:43;A 62;1;4;82;2;31;6;20;5;47;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:42;A 62;1;4;51;0;0;5;53;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:41;A 62;1;13;36;1;2;8;29;2;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:40;A 62;1;15;55;1;2;6;53;1;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:39;A 62;1;13;82;0;0;4;58;0;0;1;13;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:38;A 62;1;9;64;1;6;4;82;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0
10.12.2024;16:37;A 62;1;10;33;0;0;3;35;0;0;0;0;0;0;0;0;0;0;5;10;0;0;0;0;0;0
10.12.2024;16:36;A 62;1;14;48;0;0;3;86;0;0;0;0;0;0;0;0;0;0;3;5;1;1;0;0;0;0
10.12.2024;16:35;A 62;1;3;92;0;0;1;85;3;14;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0
10.12.2024;16:34;A 62;1;10;81;0;0;3;13;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:33;A 62;1;9;86;0;0;1;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:32;A 62;1;3;51;0;0;6;67;0;0;0;0;1;1;2;3;1;1;0;0;1;1;0;0;0;0
10.12.2024;16:31;A 62;1;8;91;0;0;3;70;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:30;A 62;1;8;92;0;0;3;78;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:29;A 62;1;6;31;1;54;2;28;0;0;0;0;0;0;0;0;1;2;0;0;1;1;0;0;0;0
10.12.2024;16:28;A 62;1;11;69;4;41;4;62;0;0;1;8;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:27;A 62;1;4;94;8;48;8;67;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:26;A 62;1;3;30;5;32;4;38;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0
