Datum;Uhrzeit;Bezeichnung;Intervall;VD21Z;VD21B;VD22Z;VD22B;VD81Z;VD81B;VD82Z;VD82B;D51Z;D51B;D51_2Z;D51_2B;D11Z;D11B;D11_2Z;D11_2B;T3_sZ;T3_sB;T3_bZ;T3_bB;T4_sZ;T4_sB;T4_bZ;T4_bB;T5_bZ;T5_bB;T6_bZ;T6_bB;T7_sZ;T7_sB;T7_bZ;T7_bB;T8_sZ;T8_sB;T8_bZ;T8_bB;T2_bZ;T2_bB;T9_bZ;T9_bB;VK1defZ;VK1defB;VK2defZ;VK2defB
10.12.2024;16:56;A 64;1;14;53;0;100;0;100;0;100;0;100;10;18;2;40;2;2;0;0;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
10.12.2024;16:55;A 64;1;0;100;0;100;43;30;6;77;0;100;3;74;1;92;3;3;3;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:54;A 64;1;8;83;0;100;63;43;7;57;2;46;1;39;2;49;4;4;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:53;A 64;1;12;66;0;100;1;18;1;19;1;32;4;41;1;52;0;0;2;7;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:52;A 64;1;8;78;0;100;0;0;0;0;0;0;3;57;1;99;1;3;1;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:51;A 64;1;5;75;3;86;4;84;4;84;1;67;1;97;0;100;1;1;3;3;2;2;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:50;A 64;1;0;0;1;6;2;75;2;75;4;65;4;4;4;31;1;44;1;43;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:49;A 64;1;11;56;1;85;5;52;5;53;7;45;3;3;4;27;1;49;1;50;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:48;A 64;1;6;26;4;47;1;97;1;97;1;99;8;19;1;47;1;8;1;8;1;4;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:47;A 64;1;4;27;3;40;3;42;3;41;4;40;7;32;3;56;2;54;2;54;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:46;A 64;1;4;84;1;99;0;0;0;0;0;0;7;36;1;77;1;39;1;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:45;A 64;1;8;84;1;81;0;26;0;25;0;0;7;70;0;100;1;20;1;21;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
10.12.2024;16:44;A 64;1;6;26;4;26;1;27;1;28;1;9;3;61;1;76;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:43;A 64;1;4;39;2;24;3;67;3;67;0;73;1;61;3;20;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
10.12.2024;16:42;A 64;1;8;71;0;100;3;89;3;90;1;77;2;3;3;27;2;5;2;5;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:41;A 64;1;3;57;1;75;3;38;3;38;2;18;5;23;3;46;4;12;4;12;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:40;A 64;1;9;66;2;92;1;79;1;80;3;32;3;16;2;22;0;100;0;100;2;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
10.12.2024;16:39;A 64;1;0;0;0;6;3;7;3;7;2;3;2;1;2;10;1;82;1;83;2;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:38;A 64;1;4;7;1;85;2;34;3;34;0;35;5;73;2;92;1;50;1;50;1;24;0;0;1;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
10.12.2024;16:37;A 64;1;8;9;8;43;0;100;0;100;1;96;7;6;4;37;4;17;4;18;3;14;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
10.12.2024;16:36;A 64;1;9;20;3;45;1;21;1;22;2;4;6;10;2;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:35;A 64;1;7;39;1;62;2;38;2;38;2;7;1;46;1;58;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:34;A 64;1;6;87;0;100;0;0;0;0;0;0;4;49;2;50;3;47;3;47;3;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:33;A 64;1;14;67;0;100;3;5;3;5;1;11;5;28;2;38;1;25;1;26;3;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:32;A 64;1;4;90;0;100;4;97;3;97;0;100;4;47;2;55;1;92;1;92;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0
10.12.2024;16:31;A 64;1;3;73;2;88;6;7;2;8;3;7;1;48;3;38;5;76;5;78;3;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:30;A 64;1;3;51;2;13;7;48;7;48;0;62;1;51;1;12;2;32;2;32;1;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:29;A 64;1;8;53;6;82;3;55;3;56;1;62;7;53;0;62;0;6;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
10.12.2024;16:28;A 64;1;9;23;3;58;1;56;1;56;3;50;2;9;3;29;1;54;1;55;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:27;A 64;1;6;42;1;58;5;70;4;69;0;79;2;12;2;19;1;60;1;60;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:26;A 64;1;4;63;1;81;2;63;2;46;4;25;5;44;2;69;2;9;2;11;2;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
10.12.2024;16:25;A 64;1;7;43;3;31;2;14;2;13;0;13;7;53;1;70;3;10;3;9;4;21;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:24;A 64;1;14;59;2;75;1;8;1;9;1;18;3;9;1;25;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
