Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;TF32Z;TF32B;TB32Z;TB32B;VK1_2StoerZ;VK1_2StoerB
10.12.2024;16:26;A150;1;3;52;5;43;1;1;0;0;0;0
10.12.2024;16:25;A150;1;3;49;2;74;0;0;0;0;0;0
10.12.2024;16:24;A150;1;3;31;6;36;0;0;0;0;0;0
10.12.2024;16:23;A150;1;3;53;3;44;0;0;0;0;0;0
10.12.2024;16:22;A150;1;1;10;3;16;0;0;0;0;0;0
10.12.2024;16:21;A150;1;3;41;1;4;0;0;0;0;0;0
10.12.2024;16:20;A150;1;2;44;2;17;0;0;0;0;0;0
10.12.2024;16:19;A150;1;0;22;1;7;0;0;1;1;0;0
10.12.2024;16:18;A150;1;2;18;1;14;0;0;0;0;0;0
10.12.2024;16:17;A150;1;1;40;1;28;0;0;0;0;0;0
10.12.2024;16:16;A150;1;2;10;1;8;0;0;1;1;0;0
10.12.2024;16:15;A150;1;1;28;1;8;0;0;0;0;0;0
10.12.2024;16:14;A150;1;2;35;4;49;0;0;0;0;0;0
10.12.2024;16:13;A150;1;5;37;4;47;0;0;0;0;0;0
10.12.2024;16:12;A150;1;0;60;2;24;0;0;1;2;0;0
10.12.2024;16:11;A150;1;2;16;2;29;2;3;3;5;0;0
10.12.2024;16:10;A150;1;1;2;1;2;0;0;0;0;0;0
10.12.2024;16:09;A150;1;3;27;6;33;0;0;0;0;0;0
10.12.2024;16:08;A150;1;2;28;2;30;0;0;0;0;0;0
10.12.2024;16:07;A150;1;2;29;3;24;0;0;0;0;0;0
10.12.2024;16:06;A150;1;3;52;4;32;0;0;1;1;0;0
10.12.2024;16:05;A150;1;2;91;3;23;0;0;0;0;0;0
10.12.2024;16:04;A150;1;0;100;2;27;0;0;0;0;0;0
10.12.2024;16:03;A150;1;0;100;2;18;0;0;0;0;0;0
10.12.2024;16:02;A150;1;0;100;2;18;1;1;1;1;0;0
10.12.2024;16:01;A150;1;0;100;2;20;0;0;0;0;0;0
10.12.2024;16:00;A150;1;3;47;3;30;0;1;0;0;0;0
10.12.2024;15:59;A150;1;1;66;3;27;1;0;1;0;0;0
10.12.2024;15:58;A150;1;1;97;0;21;0;0;0;0;0;0
10.12.2024;15:57;A150;1;3;35;3;15;0;0;1;1;0;0
10.12.2024;15:56;A150;1;2;43;3;43;0;0;0;0;0;0
10.12.2024;15:55;A150;1;6;23;4;17;0;0;0;0;0;0
10.12.2024;15:54;A150;1;6;34;1;6;0;0;0;0;0;0
10.12.2024;15:53;A150;1;3;20;2;28;1;1;1;1;0;0
10.12.2024;15:52;A150;1;4;34;2;7;0;0;0;0;0;0
10.12.2024;15:51;A150;1;4;34;4;13;0;0;0;0;0;0
10.12.2024;15:50;A150;1;5;42;6;42;0;0;0;0;0;0
10.12.2024;15:49;A150;1;4;53;1;15;0;0;0;0;0;0
10.12.2024;15:48;A150;1;1;20;5;48;3;5;2;3;0;0
10.12.2024;15:47;A150;1;7;53;1;14;0;0;0;0;0;0
10.12.2024;15:46;A150;1;6;37;2;12;0;0;0;0;0;0
10.12.2024;15:45;A150;1;2;14;5;37;0;0;0;0;0;0
10.12.2024;15:44;A150;1;5;38;5;30;0;0;0;0;0;0
10.12.2024;15:43;A150;1;3;9;2;18;0;0;0;0;0;0
10.12.2024;15:42;A150;1;5;27;0;6;0;0;0;0;0;0
10.12.2024;15:41;A150;1;4;58;5;54;0;0;0;0;0;0
10.12.2024;15:40;A150;1;4;47;3;49;0;0;0;0;0;0
10.12.2024;15:39;A150;1;2;56;0;0;0;0;0;0;0;0
10.12.2024;15:38;A150;1;4;74;2;27;1;1;1;1;0;0
10.12.2024;15:37;A150;1;3;33;4;29;0;0;0;0;0;0
10.12.2024;15:36;A150;1;1;9;3;26;0;0;0;0;0;0
10.12.2024;15:35;A150;1;2;9;4;47;0;0;0;0;0;0
10.12.2024;15:34;A150;1;2;12;0;0;0;0;0;0;0;0
10.12.2024;15:33;A150;1;0;5;4;29;0;0;0;0;0;0
10.12.2024;15:32;A150;1;2;46;3;31;0;0;0;0;0;0
10.12.2024;15:31;A150;1;5;67;2;26;0;0;0;0;0;0
10.12.2024;15:30;A150;1;1;4;3;50;0;0;0;0;0;0
10.12.2024;15:29;A150;1;1;35;3;43;0;0;0;0;0;0
10.12.2024;15:28;A150;1;4;44;1;26;0;0;0;0;0;0
10.12.2024;15:27;A150;1;2;18;5;47;0;0;0;0;0;0
10.12.2024;15:26;A150;1;2;14;4;29;0;0;0;0;0;0
10.12.2024;15:25;A150;1;4;18;4;28;0;0;0;0;0;0
10.12.2024;15:24;A150;1;5;17;3;26;0;0;0;0;0;0
10.12.2024;15:23;A150;1;2;32;1;27;0;0;0;0;0;0
10.12.2024;15:22;A150;1;2;23;3;18;0;0;0;0;0;0
10.12.2024;15:21;A150;1;1;70;5;39;0;0;0;0;0;0
10.12.2024;15:20;A150;1;1;39;3;42;0;0;0;0;0;0
10.12.2024;15:19;A150;1;2;65;2;19;0;0;0;0;0;0
10.12.2024;15:18;A150;1;1;10;5;31;0;0;0;0;0;0
10.12.2024;15:17;A150;1;1;73;1;17;1;1;0;0;0;0
10.12.2024;15:16;A150;1;4;82;2;19;2;3;1;1;0;0
10.12.2024;15:15;A150;1;2;18;0;0;0;0;0;0;0;0
10.12.2024;15:14;A150;1;3;60;3;38;0;0;0;0;0;0
10.12.2024;15:13;A150;1;3;49;2;13;0;0;0;0;0;0
10.12.2024;15:12;A150;1;5;34;4;23;0;0;0;0;0;0
10.12.2024;15:11;A150;1;5;35;4;34;0;0;0;0;0;0
10.12.2024;15:10;A150;1;5;10;3;37;0;0;0;0;0;0
10.12.2024;15:09;A150;1;6;60;2;18;0;0;0;0;0;0
10.12.2024;15:08;A150;1;2;66;0;17;0;0;0;0;0;0
10.12.2024;15:07;A150;1;2;44;2;11;0;0;0;0;0;0
10.12.2024;15:06;A150;1;2;79;3;33;0;0;0;0;0;0
10.12.2024;15:05;A150;1;0;100;2;81;0;0;0;0;0;0
10.12.2024;15:04;A150;1;1;92;1;3;1;1;2;3;0;0
10.12.2024;15:03;A150;1;0;100;1;13;1;1;1;1;0;0
10.12.2024;15:02;A150;1;0;100;3;33;0;0;0;0;0;0
10.12.2024;15:01;A150;1;3;60;2;42;1;1;1;2;0;0
10.12.2024;15:00;A150;1;1;66;2;13;0;0;0;0;0;0
10.12.2024;14:59;A150;1;3;21;4;27;0;0;0;0;0;0
10.12.2024;14:58;A150;1;2;30;1;12;1;1;1;1;0;0
10.12.2024;14:57;A150;1;4;37;2;19;0;0;0;0;0;0
10.12.2024;14:56;A150;1;0;100;2;19;0;0;0;0;0;0
10.12.2024;14:55;A150;1;2;26;0;0;0;0;0;0;0;0
10.12.2024;14:54;A150;1;1;74;2;11;1;1;1;1;0;0
10.12.2024;14:53;A150;1;3;34;4;23;0;0;0;0;0;0
10.12.2024;14:52;A150;1;5;61;1;12;0;0;0;0;0;0
10.12.2024;14:51;A150;1;2;22;3;17;0;0;0;0;0;0
10.12.2024;14:50;A150;1;5;25;1;8;0;0;3;7;0;0
10.12.2024;14:49;A150;1;3;29;2;26;0;0;0;0;0;0
10.12.2024;14:48;A150;1;4;80;1;25;0;0;0;0;0;0
10.12.2024;14:47;A150;1;2;24;1;5;0;0;0;0;0;0
10.12.2024;14:46;A150;1;0;100;2;25;0;0;0;0;0;0
10.12.2024;14:45;A150;1;2;63;3;34;0;0;0;0;0;0
10.12.2024;14:44;A150;1;2;87;3;48;0;0;0;0;0;0
10.12.2024;14:43;A150;1;3;70;0;5;1;1;6;12;0;0
10.12.2024;14:42;A150;1;0;100;3;33;1;1;2;4;0;0
10.12.2024;14:41;A150;1;3;51;2;14;0;0;1;1;0;0
10.12.2024;14:40;A150;1;2;93;1;13;0;0;0;0;0;0
10.12.2024;14:39;A150;1;1;98;2;15;1;1;1;1;0;0
10.12.2024;14:38;A150;1;0;92;4;29;0;0;2;5;0;0
10.12.2024;14:37;A150;1;1;50;2;24;0;0;0;0;0;0
10.12.2024;14:36;A150;1;1;88;1;12;0;0;0;0;0;0
10.12.2024;14:35;A150;1;1;74;4;30;0;0;0;0;0;0
10.12.2024;14:34;A150;1;3;76;2;4;0;0;0;0;0;0
10.12.2024;14:33;A150;1;1;7;0;0;0;0;2;3;0;0
10.12.2024;14:32;A150;1;0;29;2;26;0;0;0;0;0;0
10.12.2024;14:31;A150;1;7;32;2;20;0;0;0;0;0;0
10.12.2024;14:30;A150;1;3;57;3;32;0;0;0;0;0;0
10.12.2024;14:29;A150;1;3;12;1;23;0;0;0;0;0;0
10.12.2024;14:28;A150;1;2;45;3;21;0;0;0;0;0;0
10.12.2024;14:27;A150;1;7;44;3;24;0;0;0;0;0;0
10.12.2024;14:26;A150;1;1;2;1;10;0;0;0;0;0;0
10.12.2024;14:25;A150;1;0;21;0;4;0;0;0;0;0;0
10.12.2024;14:24;A150;1;1;91;1;3;0;0;0;0;0;0
10.12.2024;14:23;A150;1;1;81;1;21;0;0;0;0;0;0
10.12.2024;14:22;A150;1;0;100;1;5;0;0;0;0;0;0
10.12.2024;14:21;A150;1;0;100;2;5;0;0;0;0;0;0
10.12.2024;14:20;A150;1;2;64;1;13;0;0;0;0;0;0
10.12.2024;14:19;A150;1;4;54;0;0;1;1;1;1;0;0
10.12.2024;14:18;A150;1;2;12;3;30;0;0;0;0;0;0
10.12.2024;14:17;A150;1;4;63;1;8;0;0;0;0;0;0
10.12.2024;14:16;A150;1;4;60;3;34;0;0;0;0;0;0
10.12.2024;14:15;A150;1;3;74;1;8;0;0;0;0;0;0
10.12.2024;14:14;A150;1;0;100;1;13;0;0;0;0;0;0
10.12.2024;14:13;A150;1;4;69;4;24;0;0;0;0;0;0
10.12.2024;14:12;A150;1;2;24;0;0;0;0;0;0;0;0
10.12.2024;14:11;A150;1;6;38;2;17;0;0;0;0;0;0
10.12.2024;14:10;A150;1;4;49;2;10;0;0;0;0;0;0
10.12.2024;14:09;A150;1;6;41;2;21;0;0;1;1;0;0
10.12.2024;14:08;A150;1;3;60;1;6;0;0;0;0;0;0
10.12.2024;14:07;A150;1;4;82;1;17;0;0;0;0;0;0
10.12.2024;14:06;A150;1;6;19;0;0;0;0;0;0;0;0
10.12.2024;14:05;A150;1;1;8;6;30;0;0;0;0;0;0
10.12.2024;14:04;A150;1;2;69;1;11;0;0;0;0;0;0
10.12.2024;14:03;A150;1;6;64;4;27;1;1;0;0;0;0
10.12.2024;14:02;A150;1;1;21;2;14;0;0;0;0;0;0
10.12.2024;14:01;A150;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:00;A150;1;4;18;2;25;0;0;1;2;0;0
10.12.2024;13:59;A150;1;3;18;2;21;0;0;0;0;0;0
10.12.2024;13:58;A150;1;2;26;2;19;0;0;0;0;0;0
10.12.2024;13:57;A150;1;6;12;5;28;0;0;0;0;0;0
10.12.2024;13:56;A150;1;4;33;1;17;0;0;0;0;0;0
10.12.2024;13:55;A150;1;3;49;0;0;0;0;0;0;0;0
10.12.2024;13:54;A150;1;1;56;1;7;0;0;0;0;0;0
10.12.2024;13:53;A150;1;1;86;2;27;0;0;0;0;0;0
10.12.2024;13:52;A150;1;2;66;2;17;0;0;0;0;0;0
10.12.2024;13:51;A150;1;1;11;3;13;0;0;0;0;0;0
10.12.2024;13:50;A150;1;4;32;1;14;0;0;0;0;0;0
10.12.2024;13:49;A150;1;2;63;2;14;0;0;0;0;0;0
10.12.2024;13:48;A150;1;1;5;1;6;0;0;0;0;0;0
10.12.2024;13:47;A150;1;4;9;3;28;0;0;0;0;0;0
10.12.2024;13:46;A150;1;4;53;1;5;0;0;0;0;0;0
10.12.2024;13:45;A150;1;4;15;3;23;0;0;0;0;0;0
10.12.2024;13:44;A150;1;5;53;2;17;0;0;0;0;0;0
10.12.2024;13:43;A150;1;9;24;2;13;0;0;0;0;0;0
10.12.2024;13:42;A150;1;5;25;1;8;0;0;0;0;0;0
10.12.2024;13:41;A150;1;5;39;2;35;0;0;0;0;0;0
10.12.2024;13:40;A150;1;3;19;1;24;0;0;0;0;0;0
10.12.2024;13:39;A150;1;3;11;3;29;1;1;0;0;0;0
10.12.2024;13:38;A150;1;6;25;4;11;0;0;0;0;0;0
10.12.2024;13:37;A150;1;3;41;2;7;0;0;0;0;0;0
10.12.2024;13:36;A150;1;1;20;0;0;0;0;0;0;0;0
10.12.2024;13:35;A150;1;3;50;3;15;0;0;0;0;0;0
10.12.2024;13:34;A150;1;4;14;0;26;0;0;0;0;0;0
10.12.2024;13:33;A150;1;4;38;1;4;0;0;0;0;0;0
10.12.2024;13:32;A150;1;0;0;3;36;0;0;0;0;0;0
10.12.2024;13:31;A150;1;2;33;3;16;0;0;0;0;0;0
10.12.2024;13:30;A150;1;2;30;1;23;0;0;1;1;0;0
10.12.2024;13:29;A150;1;3;22;4;30;0;0;0;0;0;0
10.12.2024;13:28;A150;1;4;23;1;13;1;1;1;1;0;0
10.12.2024;13:27;A150;1;7;40;2;21;0;0;0;0;0;0
10.12.2024;13:26;A150;1;2;8;2;55;1;1;1;1;0;0
10.12.2024;13:25;A150;1;2;9;0;0;0;0;0;0;0;0
10.12.2024;13:24;A150;1;3;33;1;23;0;0;0;0;0;0
10.12.2024;13:23;A150;1;1;3;2;40;0;0;1;1;0;0
10.12.2024;13:22;A150;1;5;24;3;16;0;0;0;0;0;0
10.12.2024;13:21;A150;1;4;7;1;5;0;0;0;0;0;0
10.12.2024;13:20;A150;1;2;15;1;0;0;0;0;0;0;0
10.12.2024;13:19;A150;1;1;19;0;0;0;0;0;0;0;0
10.12.2024;13:18;A150;1;4;22;1;14;0;0;0;0;0;0
10.12.2024;13:17;A150;1;2;28;3;33;0;0;0;0;0;0
10.12.2024;13:16;A150;1;3;20;5;27;0;0;0;0;0;0
10.12.2024;13:15;A150;1;2;92;3;34;0;0;0;0;0;0
10.12.2024;13:14;A150;1;3;16;3;23;0;0;0;0;0;0
10.12.2024;13:13;A150;1;5;14;3;17;0;0;0;0;0;0
10.12.2024;13:12;A150;1;4;35;2;18;0;0;0;0;0;0
10.12.2024;13:11;A150;1;3;15;4;26;0;0;0;0;0;0
10.12.2024;13:10;A150;1;2;18;0;8;0;0;0;0;0;0
10.12.2024;13:09;A150;1;2;59;1;40;3;5;1;1;0;0
10.12.2024;13:08;A150;1;4;62;2;24;0;0;0;0;0;0
10.12.2024;13:07;A150;1;2;12;3;17;0;0;0;0;0;0
10.12.2024;13:06;A150;1;2;11;1;5;0;0;0;0;0;0
10.12.2024;13:05;A150;1;8;30;2;15;0;0;0;0;0;0
10.12.2024;13:04;A150;1;0;7;3;21;0;0;1;1;0;0
10.12.2024;13:03;A150;1;6;32;0;0;0;0;0;0;0;0
10.12.2024;13:02;A150;1;4;29;2;28;0;0;0;0;0;0
10.12.2024;13:01;A150;1;1;10;3;31;0;0;1;1;0;0
10.12.2024;13:00;A150;1;0;100;2;17;0;0;0;0;0;0
10.12.2024;12:59;A150;1;4;35;4;22;0;0;0;0;0;0
10.12.2024;12:58;A150;1;1;90;1;8;0;0;0;0;0;0
10.12.2024;12:57;A150;1;4;36;1;12;0;0;0;0;0;0
10.12.2024;12:56;A150;1;3;21;3;20;0;0;0;0;0;0
10.12.2024;12:55;A150;1;4;25;3;12;0;0;0;0;0;0
10.12.2024;12:54;A150;1;3;13;1;7;0;0;0;0;0;0
10.12.2024;12:53;A150;1;2;27;3;23;0;0;0;0;0;0
10.12.2024;12:52;A150;1;1;3;2;13;0;0;0;0;0;0
10.12.2024;12:51;A150;1;4;21;1;8;0;0;0;0;0;0
10.12.2024;12:50;A150;1;4;31;3;11;0;0;0;0;0;0
10.12.2024;12:49;A150;1;3;37;0;0;0;0;1;1;0;0
10.12.2024;12:48;A150;1;4;23;1;11;0;0;0;0;0;0
10.12.2024;12:47;A150;1;0;9;1;9;0;0;0;0;0;0
10.12.2024;12:46;A150;1;3;24;4;42;0;0;0;0;0;0
10.12.2024;12:45;A150;1;6;32;2;22;0;0;0;0;0;0
10.12.2024;12:44;A150;1;4;38;2;23;0;0;0;0;0;0
10.12.2024;12:43;A150;1;2;2;3;27;0;0;0;0;0;0
10.12.2024;12:42;A150;1;3;23;0;0;0;0;0;0;0;0
10.12.2024;12:41;A150;1;1;17;3;38;0;0;0;0;0;0
10.12.2024;12:40;A150;1;1;40;3;36;0;0;4;8;0;0
10.12.2024;12:39;A150;1;4;25;2;13;0;0;0;0;0;0
10.12.2024;12:38;A150;1;0;0;2;12;0;0;1;1;0;0
10.12.2024;12:37;A150;1;1;1;3;37;0;0;0;0;0;0
10.12.2024;12:36;A150;1;0;14;1;3;0;0;0;0;0;0
10.12.2024;12:35;A150;1;5;17;0;0;0;0;0;0;0;0
10.12.2024;12:34;A150;1;2;49;1;15;0;0;0;0;0;0
10.12.2024;12:33;A150;1;4;13;2;25;0;0;0;0;0;0
10.12.2024;12:32;A150;1;2;33;3;18;0;0;1;2;0;0
10.12.2024;12:31;A150;1;2;25;1;41;0;0;0;0;0;0
10.12.2024;12:30;A150;1;8;38;2;18;0;0;1;3;0;0
10.12.2024;12:29;A150;1;5;14;3;28;0;0;0;0;0;0
10.12.2024;12:28;A150;1;4;38;1;5;0;0;0;0;0;0
10.12.2024;12:27;A150;1;2;31;2;10;0;0;0;0;0;0
10.12.2024;12:26;A150;1;4;9;1;6;0;0;0;0;0;0
10.12.2024;12:25;A150;1;3;15;3;18;0;0;0;0;0;0
10.12.2024;12:24;A150;1;3;31;1;6;0;0;0;0;0;0
10.12.2024;12:23;A150;1;0;82;2;23;0;0;0;0;0;0
10.12.2024;12:22;A150;1;2;66;1;10;0;0;0;0;0;0
10.12.2024;12:21;A150;1;0;10;1;5;0;0;0;0;0;0
10.12.2024;12:20;A150;1;2;27;1;5;0;0;0;0;0;0
10.12.2024;12:19;A150;1;10;45;2;57;1;1;2;3;0;0
10.12.2024;12:18;A150;1;5;49;1;15;0;0;0;0;0;0
10.12.2024;12:17;A150;1;6;46;2;17;0;0;1;1;0;0
10.12.2024;12:16;A150;1;1;35;0;1;0;0;0;0;0;0
10.12.2024;12:15;A150;1;2;67;3;19;0;0;0;0;0;0
10.12.2024;12:14;A150;1;1;2;2;7;0;0;0;0;0;0
10.12.2024;12:13;A150;1;2;49;4;21;0;0;0;0;0;0
10.12.2024;12:12;A150;1;1;8;0;0;0;0;0;0;0;0
10.12.2024;12:11;A150;1;1;7;2;12;0;0;0;0;0;0
10.12.2024;12:10;A150;1;2;11;2;16;0;0;0;0;0;0
10.12.2024;12:09;A150;1;3;14;2;17;0;0;0;0;0;0
10.12.2024;12:08;A150;1;4;43;2;12;0;0;0;0;0;0
10.12.2024;12:07;A150;1;6;47;0;5;0;0;1;1;0;0
10.12.2024;12:06;A150;1;1;11;1;9;0;0;0;0;0;0
10.12.2024;12:05;A150;1;2;4;2;13;0;0;0;0;0;0
10.12.2024;12:04;A150;1;3;13;2;14;0;0;0;0;0;0
10.12.2024;12:03;A150;1;7;24;1;24;0;0;0;0;0;0
10.12.2024;12:02;A150;1;2;17;4;23;0;0;0;0;0;0
10.12.2024;12:01;A150;1;3;17;1;4;0;0;0;0;0;0
10.12.2024;12:00;A150;1;3;9;1;5;0;0;0;0;0;0
10.12.2024;11:59;A150;1;2;16;1;11;0;0;0;0;0;0
10.12.2024;11:58;A150;1;2;7;3;19;0;0;0;0;0;0
10.12.2024;11:57;A150;1;1;7;0;0;0;0;0;0;0;0
10.12.2024;11:56;A150;1;2;15;2;12;0;0;0;0;0;0
10.12.2024;11:55;A150;1;4;32;2;24;0;0;0;0;0;0
10.12.2024;11:54;A150;1;5;30;2;11;0;0;0;0;0;0
10.12.2024;11:53;A150;1;6;23;1;8;0;0;0;0;0;0
10.12.2024;11:52;A150;1;3;23;2;17;0;0;0;0;0;0
10.12.2024;11:51;A150;1;2;34;1;15;0;0;0;0;0;0
10.12.2024;11:50;A150;1;4;34;2;20;1;1;1;1;0;0
10.12.2024;11:49;A150;1;2;59;1;6;0;0;0;0;0;0
10.12.2024;11:48;A150;1;2;18;0;0;0;0;0;0;0;0
10.12.2024;11:47;A150;1;2;37;2;23;0;0;0;0;0;0
10.12.2024;11:46;A150;1;1;1;0;0;0;0;1;1;0;0
10.12.2024;11:45;A150;1;2;34;2;11;0;0;2;4;0;0
10.12.2024;11:44;A150;1;6;17;2;25;0;0;0;0;0;0
10.12.2024;11:43;A150;1;2;73;1;11;0;0;0;0;0;0
10.12.2024;11:42;A150;1;3;76;2;14;0;0;0;0;0;0
10.12.2024;11:41;A150;1;5;21;5;33;0;0;0;0;0;0
10.12.2024;11:40;A150;1;1;32;2;22;0;0;0;0;0;0
10.12.2024;11:39;A150;1;1;56;1;22;0;0;4;6;0;0
10.12.2024;11:38;A150;1;4;38;2;34;0;0;0;0;0;0
10.12.2024;11:37;A150;1;2;11;2;17;1;1;0;0;0;0
10.12.2024;11:36;A150;1;4;36;1;21;0;0;0;0;0;0
10.12.2024;11:35;A150;1;3;33;4;19;0;0;0;0;0;0
10.12.2024;11:34;A150;1;6;63;0;0;0;0;0;0;0;0
10.12.2024;11:33;A150;1;2;28;2;14;1;1;3;5;0;0
10.12.2024;11:32;A150;1;3;20;2;10;0;0;0;0;0;0
10.12.2024;11:31;A150;1;1;17;4;12;0;0;0;0;0;0
10.12.2024;11:30;A150;1;3;8;1;6;0;0;0;0;0;0
10.12.2024;11:29;A150;1;3;33;2;12;0;0;1;1;0;0
10.12.2024;11:28;A150;1;3;9;2;16;0;0;0;0;0;0
10.12.2024;11:27;A150;1;3;5;0;0;0;0;1;1;0;0
10.12.2024;11:26;A150;1;3;76;1;12;0;0;0;0;0;0
10.12.2024;11:25;A150;1;7;24;2;25;0;0;0;0;0;0
10.12.2024;11:24;A150;1;6;48;3;42;0;0;0;0;0;0
10.12.2024;11:23;A150;1;3;69;2;20;0;0;0;0;0;0
10.12.2024;11:22;A150;1;1;10;3;21;0;0;0;0;0;0
10.12.2024;11:21;A150;1;2;3;3;12;0;0;0;0;0;0
10.12.2024;11:20;A150;1;2;4;1;9;0;0;0;0;0;0
10.12.2024;11:19;A150;1;1;9;2;6;0;0;0;0;0;0
10.12.2024;11:18;A150;1;1;3;0;0;0;0;0;0;0;0
10.12.2024;11:17;A150;1;4;21;1;6;0;0;0;0;0;0
10.12.2024;11:16;A150;1;8;37;3;21;0;0;0;0;0;0
10.12.2024;11:15;A150;1;2;4;0;0;0;0;0;0;0;0
10.12.2024;11:14;A150;1;3;16;1;6;0;0;0;0;0;0
10.12.2024;11:13;A150;1;6;29;3;33;0;0;0;0;0;0
10.12.2024;11:12;A150;1;3;23;3;23;0;0;0;0;0;0
10.12.2024;11:11;A150;1;3;25;0;0;1;1;0;0;0;0
10.12.2024;11:10;A150;1;5;36;5;21;0;0;0;0;0;0
10.12.2024;11:09;A150;1;6;13;2;13;0;0;0;0;0;0
10.12.2024;11:08;A150;1;3;13;2;15;0;0;0;0;0;0
10.12.2024;11:07;A150;1;3;6;2;19;0;0;0;0;0;0
10.12.2024;11:06;A150;1;6;30;1;0;0;0;0;0;0;0
10.12.2024;11:05;A150;1;0;0;1;7;0;0;0;0;0;0
10.12.2024;11:04;A150;1;2;20;2;20;0;0;0;0;0;0
10.12.2024;11:03;A150;1;5;38;4;25;0;0;0;0;0;0
10.12.2024;11:02;A150;1;2;5;0;0;0;0;0;0;0;0
10.12.2024;11:01;A150;1;4;27;3;17;0;0;0;0;0;0
10.12.2024;11:00;A150;1;1;47;1;1;0;0;0;0;0;0
10.12.2024;10:59;A150;1;0;0;2;44;0;0;0;0;0;0
10.12.2024;10:58;A150;1;2;7;1;0;0;0;0;0;0;0
10.12.2024;10:57;A150;1;4;29;1;8;0;0;0;0;0;0
10.12.2024;10:56;A150;1;2;3;3;23;0;0;0;0;0;0
10.12.2024;10:55;A150;1;4;14;2;26;0;0;0;0;0;0
10.12.2024;10:54;A150;1;2;7;2;8;0;0;0;0;0;0
10.12.2024;10:53;A150;1;3;27;4;35;2;8;0;0;0;0
10.12.2024;10:52;A150;1;5;48;0;0;0;0;0;0;0;0
10.12.2024;10:51;A150;1;3;20;0;0;0;0;0;0;0;0
10.12.2024;10:50;A150;1;3;40;2;12;0;0;0;0;0;0
10.12.2024;10:49;A150;1;2;13;3;23;0;0;0;0;0;0
10.12.2024;10:48;A150;1;6;32;2;19;0;0;0;0;0;0
10.12.2024;10:47;A150;1;1;11;1;11;1;1;1;1;0;0
10.12.2024;10:46;A150;1;5;17;1;9;0;0;0;0;0;0
10.12.2024;10:45;A150;1;2;29;0;0;0;0;0;0;0;0
10.12.2024;10:44;A150;1;4;20;0;3;0;0;0;0;0;0
10.12.2024;10:43;A150;1;1;17;1;17;0;0;0;0;0;0
10.12.2024;10:42;A150;1;2;15;2;7;0;0;0;0;0;0
10.12.2024;10:41;A150;1;2;8;1;7;0;0;0;0;0;0
10.12.2024;10:40;A150;1;2;36;2;10;0;0;0;0;0;0
10.12.2024;10:39;A150;1;6;37;1;10;0;0;0;0;0;0
10.12.2024;10:38;A150;1;4;27;2;13;0;0;0;0;0;0
10.12.2024;10:37;A150;1;1;34;3;28;0;0;0;0;0;0
10.12.2024;10:36;A150;1;4;53;2;8;0;0;0;0;0;0
10.12.2024;10:35;A150;1;3;21;2;13;0;0;0;0;0;0
10.12.2024;10:34;A150;1;4;74;2;20;0;0;0;0;0;0
