Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D51Z;D51B;D52Z;D52B;V53Z;V53B;V54Z;V54B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;T32Z;T32B;T32bZ;T32bB;T35bZ;T35bB;T38Z;T38B;T38bZ;T38bB;T41bZ;T41bB
10.12.2024;15:59;A 42;1;3;59;1;0;1;72;1;1;10;44;4;3;1;72;1;9;3;7;3;48;2;61;1;3;1;34;1;0;0;35;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:58;A 42;1;13;68;1;0;2;85;1;4;9;77;5;19;0;100;1;27;3;48;1;22;1;58;1;3;1;26;0;0;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:57;A 42;1;10;23;0;0;2;46;0;0;0;100;0;100;0;100;0;100;2;1;1;1;3;12;1;1;1;24;2;1;2;8;1;0;0;0;0;0;0;0;0;0;1;1;0;0
10.12.2024;15:56;A 42;1;7;78;1;51;0;100;1;56;13;51;3;51;0;100;4;21;3;51;1;0;2;59;0;0;2;1;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:55;A 42;1;3;39;1;0;3;14;1;2;2;4;2;60;1;87;1;4;5;39;0;0;1;59;0;0;1;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:54;A 42;1;13;34;1;1;4;48;1;1;3;91;2;93;1;67;1;92;4;9;1;0;6;26;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.12.2024;15:53;A 42;1;4;74;0;0;4;41;0;0;11;37;5;41;2;69;1;4;5;67;1;67;2;64;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
10.12.2024;15:52;A 42;1;6;6;3;0;3;22;1;2;1;68;1;21;2;70;1;9;3;22;0;0;1;25;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:51;A 42;1;9;7;1;0;3;30;0;0;6;45;3;85;1;63;1;87;0;0;0;0;1;5;0;0;1;11;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.12.2024;15:50;A 42;1;4;45;0;0;7;26;0;0;6;31;2;41;0;40;2;6;1;5;2;11;1;8;2;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:49;A 42;1;10;59;0;0;1;82;0;0;8;62;3;22;3;79;3;7;5;59;3;34;0;67;2;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:48;A 42;1;18;53;4;4;2;98;1;2;3;91;3;91;0;100;1;97;5;17;4;5;3;31;0;7;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:47;A 42;1;6;78;3;3;1;99;1;2;11;54;5;63;3;85;5;20;2;67;0;0;2;78;1;0;1;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0
10.12.2024;15:46;A 42;1;12;51;1;0;2;90;1;1;8;84;3;70;0;100;2;17;2;53;0;0;1;52;0;0;1;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;1;1
10.12.2024;15:45;A 42;1;8;14;4;3;3;31;3;5;0;100;1;53;0;100;2;37;2;6;0;0;1;10;0;0;2;6;1;1;2;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:44;A 42;1;6;65;0;0;1;89;0;0;6;27;2;43;1;81;2;18;1;24;1;47;1;8;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:43;A 42;1;12;50;1;1;4;80;2;4;0;0;2;76;1;75;2;83;3;6;0;0;1;44;0;0;1;2;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:42;A 42;1;13;22;2;1;7;53;1;1;3;91;3;92;0;94;1;81;2;5;0;0;3;24;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:41;A 42;1;2;17;1;1;2;11;1;2;9;54;1;2;2;63;1;5;5;52;2;28;1;70;2;6;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:40;A 42;1;6;44;1;16;3;59;2;4;5;83;1;0;3;71;0;0;6;42;2;23;1;60;2;5;2;2;1;54;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:39;A 42;1;11;49;0;0;4;78;0;0;7;83;2;31;0;100;2;6;1;20;2;3;1;30;0;0;1;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:38;A 42;1;6;74;0;0;3;74;0;0;11;72;3;42;2;99;0;41;1;55;2;29;1;8;3;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:37;A 42;1;14;36;2;23;7;75;0;0;1;52;1;78;1;57;2;8;4;32;1;9;0;41;2;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:36;A 42;1;9;59;2;36;3;86;2;4;7;75;3;71;0;93;1;77;1;9;0;0;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:35;A 42;1;6;75;3;23;4;90;2;13;12;73;10;66;1;98;3;58;1;42;1;27;1;8;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
10.12.2024;15:34;A 42;1;11;35;0;0;8;65;0;0;9;79;4;64;0;100;3;65;3;43;3;46;2;41;2;33;2;4;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:33;A 42;1;8;9;1;1;5;34;1;1;3;91;1;73;0;100;1;4;2;1;2;0;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:32;A 42;1;4;33;0;0;2;45;1;3;7;74;3;29;1;94;1;9;2;33;0;0;1;43;0;0;1;0;0;23;0;0;0;0;0;0;0;0;0;0;3;5;0;0;0;0
10.12.2024;15:31;A 42;1;6;25;2;1;4;25;1;1;1;90;1;24;1;96;1;4;2;22;3;5;1;26;3;8;1;7;3;2;1;5;1;3;0;0;0;0;0;0;0;0;1;1;0;0
10.12.2024;15:30;A 42;1;7;25;1;1;6;31;1;2;5;74;2;40;0;86;2;28;1;28;1;1;1;35;1;1;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:29;A 42;1;3;4;0;0;1;13;0;0;5;42;64;12;1;56;0;37;1;21;3;31;1;8;2;39;1;14;0;0;1;4;0;0;0;0;0;0;0;0;1;1;0;0;0;0
10.12.2024;15:28;A 42;1;9;58;2;49;6;66;2;3;6;46;9;2;4;60;2;7;7;56;0;0;1;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:27;A 42;1;15;37;2;0;6;49;2;4;4;92;1;42;0;100;1;3;1;17;0;0;2;24;0;0;0;0;2;46;0;0;1;50;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:26;A 42;1;5;31;2;72;5;26;2;5;8;53;3;40;3;75;2;31;3;38;1;36;2;50;1;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:25;A 42;1;11;47;2;33;6;76;1;2;4;84;2;16;3;78;2;8;4;47;2;17;0;62;2;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:24;A 42;1;8;43;2;34;5;65;1;3;7;83;1;59;0;100;1;4;1;0;1;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
10.12.2024;15:23;A 42;1;5;68;2;50;3;60;3;15;9;65;3;18;3;60;1;11;2;32;0;0;1;42;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:22;A 42;1;5;28;2;1;4;21;1;2;7;80;1;0;1;80;1;5;3;40;1;42;3;12;0;42;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
10.12.2024;15:21;A 42;1;3;2;0;0;2;9;0;0;5;87;1;0;0;100;0;0;1;8;3;16;2;8;2;21;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;3;6;0;0
10.12.2024;15:20;A 42;1;5;15;0;0;3;31;2;6;9;60;3;1;1;86;1;1;3;66;1;1;2;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
10.12.2024;15:19;A 42;1;2;52;0;0;2;11;0;0;5;46;3;2;3;66;1;1;2;41;1;45;0;47;1;17;1;1;1;1;1;3;0;0;1;1;0;0;1;1;0;0;0;0;1;2
10.12.2024;15:18;A 42;1;6;28;0;0;5;30;1;1;6;87;2;40;0;100;1;3;4;35;1;33;3;31;1;3;2;58;0;77;2;71;0;0;0;0;0;0;0;0;1;1;0;0;0;0
10.12.2024;15:17;A 42;1;3;3;0;0;2;11;0;0;6;40;1;1;2;46;1;2;3;56;1;1;2;47;1;2;1;44;1;3;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:16;A 42;1;13;41;0;0;5;77;1;2;1;69;0;0;1;76;0;0;2;29;0;0;2;32;0;0;1;32;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:15;A 42;1;6;11;0;0;4;30;0;0;5;81;3;1;0;97;0;0;3;21;0;0;2;36;0;0;0;72;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:14;A 42;1;9;64;0;0;4;75;0;0;6;55;3;5;2;61;3;8;2;36;1;0;3;17;0;0;3;73;1;41;1;51;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:13;A 42;1;3;3;0;0;3;13;1;2;1;75;0;0;2;65;0;0;2;32;2;29;1;36;0;32;1;72;2;20;3;33;1;7;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:12;A 42;1;11;10;1;0;7;38;0;0;4;87;0;0;0;97;0;0;2;8;0;0;2;19;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:11;A 42;1;4;6;0;0;6;59;0;0;3;26;1;23;2;46;0;0;1;1;2;32;1;7;2;32;2;8;1;1;1;7;0;0;1;1;0;0;1;1;1;1;0;0;1;1
10.12.2024;15:10;A 42;1;11;48;2;0;6;67;0;0;5;34;0;0;3;44;1;5;3;44;2;0;1;51;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
10.12.2024;15:09;A 42;1;5;4;0;0;3;23;0;0;6;85;2;59;1;99;1;61;2;12;1;0;3;25;0;0;1;2;1;0;1;7;0;0;0;0;1;3;0;0;0;0;0;0;0;0
10.12.2024;15:08;A 42;1;4;3;1;53;3;15;1;4;12;66;1;23;1;98;0;0;2;33;2;37;2;13;2;36;1;24;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.12.2024;15:07;A 42;1;9;19;0;0;4;41;0;0;1;82;1;9;1;91;1;4;2;15;1;13;1;21;1;2;3;4;0;0;3;50;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:06;A 42;1;4;31;0;0;4;42;0;0;7;77;1;1;0;88;1;3;2;2;1;21;2;63;1;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:05;A 42;1;4;41;0;0;3;64;0;0;7;16;1;36;2;63;1;3;3;2;1;0;1;7;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:04;A 42;1;16;37;1;12;4;71;1;3;0;0;0;0;2;41;0;0;2;19;0;17;1;25;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:03;A 42;1;2;3;0;0;1;14;0;0;5;64;1;0;1;59;0;0;2;21;1;23;3;25;1;4;0;0;3;2;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0
10.12.2024;15:02;A 42;1;9;74;1;35;2;97;1;11;9;35;3;21;2;56;1;20;2;3;1;1;2;9;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0
10.12.2024;15:01;A 42;1;15;60;3;40;1;99;2;5;2;75;1;3;2;45;1;9;1;0;3;37;1;3;2;42;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;15:00;A 42;1;11;75;3;7;0;100;3;8;3;63;2;1;2;44;1;1;2;33;1;6;1;40;1;4;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0
10.12.2024;14:59;A 42;1;13;58;1;0;2;92;0;0;3;41;1;46;1;52;1;3;2;30;1;9;0;34;1;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:58;A 42;1;4;30;0;0;3;48;0;0;6;86;1;47;0;95;1;5;1;29;0;0;2;9;0;0;0;0;1;28;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:57;A 42;1;5;49;0;0;3;21;0;0;6;60;1;6;3;67;1;5;2;35;2;1;0;97;2;3;1;1;1;45;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:56;A 42;1;4;3;1;62;4;20;1;2;11;23;4;4;2;82;1;2;0;0;1;30;1;4;2;4;0;0;3;8;0;0;2;4;0;0;0;0;0;0;1;1;0;0;0;0
10.12.2024;14:55;A 42;1;8;63;0;0;1;86;0;0;5;28;0;0;3;60;0;0;2;20;1;0;2;21;0;0;2;1;1;0;1;4;0;0;0;0;2;3;0;0;1;1;1;1;0;0
10.12.2024;14:54;A 42;1;8;22;1;0;4;45;3;11;5;63;0;0;2;60;0;0;3;23;1;0;2;15;0;0;0;0;3;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:53;A 42;1;8;46;1;37;0;64;1;4;3;39;0;0;2;50;0;0;1;13;1;1;1;7;1;1;1;0;3;3;2;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:52;A 42;1;2;49;1;14;3;32;1;3;3;72;0;0;2;52;0;0;4;5;1;1;1;21;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
10.12.2024;14:51;A 42;1;7;32;1;0;2;39;1;1;6;54;1;36;1;74;1;5;0;10;0;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:50;A 42;1;4;54;0;0;4;70;0;0;5;66;3;14;1;67;1;28;1;33;2;26;1;10;1;5;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:49;A 42;1;5;62;0;0;4;24;1;2;8;63;2;3;1;65;1;2;3;42;0;0;3;27;0;0;1;1;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;14:48;A 42;1;7;56;1;1;2;79;1;2;3;67;2;3;4;39;2;5;6;48;2;21;2;68;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
