Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;V111Z;V111B;D12Z;D12B;V121Z;V121B;D21Z;D21B;V21_2Z;V21_2B;V211Z;V211B;D23Z;D23B;D22Z;D22B;V221Z;V221B;D31Z;D31B;V31_2Z;V31_2B;V311Z;V311B;D32Z;D32B;V321Z;V321B;D41Z;D41B;V411Z;V411B;D43Z;D43B;D42Z;D42B;V421Z;V421B;D44Z;D44B;T1_T2Z;T1_T2B;TB1_TB2Z;TB1_TB2B;T3_T4Z;T3_T4B;TB3_TB4Z;TB3_TB4B;T5_T6Z;T5_T6B;TB5_TB6Z;TB5_TB6B;T7_T8Z;T7_T8B;TB7_TB8Z;TB7_TB8B;VR110Z;VR110B;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB;V4_IOZ;V4_IOB;V5_IOZ;V5_IOB;V6_IOZ;V6_IOB;V7_IOZ;V7_IOB
10.12.2024;16:56;A 33;1;6;10;4;25;2;92;0;100;1;1;4;91;0;100;4;91;0;100;2;9;4;93;0;0;1;49;1;97;0;0;10;52;10;43;11;65;5;45;4;37;7;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:55;A 33;1;1;39;1;4;6;79;0;100;0;16;9;42;2;75;6;38;0;100;1;54;7;84;0;0;0;0;0;100;0;0;1;55;5;45;1;55;1;58;3;32;1;9;0;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:54;A 33;1;4;5;3;15;10;74;1;80;1;59;8;83;2;44;5;10;0;100;5;81;7;68;0;0;0;0;0;100;4;10;5;73;5;42;5;81;4;87;4;54;3;65;1;1;0;0;0;0;0;0;2;27;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:53;A 33;1;1;29;2;6;1;92;1;84;0;0;7;82;0;96;4;30;0;100;1;72;9;71;0;0;0;0;1;91;4;6;10;60;7;62;0;89;3;62;1;2;2;4;0;0;2;3;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:52;A 33;1;3;64;5;55;10;79;1;91;0;0;7;34;4;45;7;18;0;100;3;54;1;4;0;0;0;0;1;9;0;0;6;81;8;77;0;100;1;77;4;46;2;5;0;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:51;A 33;1;1;0;2;5;12;70;0;100;1;2;1;91;1;16;5;6;0;100;2;64;3;20;0;0;2;2;1;21;0;0;5;83;4;12;1;99;3;77;2;1;0;77;0;0;0;0;0;0;0;0;3;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:50;A 33;1;6;8;2;18;4;92;1;99;1;5;8;69;0;100;7;44;0;100;0;0;3;93;0;0;1;2;3;65;1;7;9;75;8;48;1;96;2;83;3;11;5;77;0;0;0;0;0;0;0;0;1;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:49;A 33;1;3;18;1;5;5;82;1;98;0;0;8;52;7;41;7;14;0;100;0;5;9;33;0;0;0;0;2;41;0;1;3;95;3;94;0;100;1;17;2;14;1;24;1;1;0;0;1;1;0;0;1;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:48;A 33;1;5;10;1;15;16;54;5;88;2;4;1;97;0;100;2;28;0;100;0;100;14;44;0;0;2;1;1;74;1;2;1;87;4;86;1;99;2;4;2;2;0;2;2;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:47;A 33;1;5;72;2;82;4;90;4;77;0;0;4;42;1;61;5;10;0;100;3;90;5;82;0;0;0;0;0;100;0;0;6;71;5;62;0;84;5;93;0;96;1;98;0;0;0;0;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
