Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D43Z;D43B;V14Z;V14B;V15Z;V15B;V34Z;V34B;V35Z;V35B;V44Z;V44B;V45Z;V45B;V46Z;V46B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;T38_sZ;T38_sB;T38_bZ;T38_bB;T39_sZ;T39_sB;T39_bZ;T39_bB;T41_bZ;T41_bB;T42_bZ;T42_bB
10.12.2024;16:33;A 43;1;9;9;;;1;71;0;0;1;63;1;35;;;1;81;1;72;2;34;0;0;8;9;7;8;4;8;0;100;4;23;0;0;0;0;0;0;0;0;0;0;1;5;;;;;;;;;;
10.12.2024;16:32;A 43;1;6;29;;;10;35;0;0;4;7;2;2;;;3;56;1;29;2;7;0;0;4;31;1;2;2;1;0;100;1;6;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;16:31;A 43;1;6;87;;;15;46;0;0;2;3;3;5;;;1;99;2;9;1;10;0;0;7;76;5;60;1;1;0;100;3;49;0;0;0;0;1;5;0;0;1;5;0;0;;;;;;;;;;
10.12.2024;16:30;A 43;1;17;38;;;2;63;0;0;1;15;1;22;;;1;72;4;12;2;12;0;0;14;30;6;19;4;4;0;100;1;34;0;0;0;0;0;0;0;0;1;1;1;1;;;;;;;;;;
10.12.2024;16:29;A 43;1;6;29;;;11;32;0;0;3;23;2;30;;;1;60;4;45;1;33;1;3;1;82;1;57;1;2;0;100;2;62;1;1;0;0;0;0;0;0;1;1;0;0;;;;;;;;;;
10.12.2024;16:28;A 43;1;9;61;;;10;68;0;0;1;25;1;57;;;0;100;3;34;1;62;0;0;5;8;9;9;4;8;0;100;4;33;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;16:27;A 43;1;20;42;;;3;62;1;88;1;23;1;48;;;2;86;2;15;1;7;1;0;11;25;8;17;1;9;0;100;5;33;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;16:26;A 43;1;8;55;;;11;52;0;0;6;48;2;25;;;2;69;1;61;3;28;0;0;5;43;2;1;0;0;0;100;3;5;1;1;0;0;0;0;0;0;0;1;0;0;;;;;;;;;;
10.12.2024;16:25;A 43;1;8;41;;;9;76;0;0;1;37;0;0;;;3;96;2;37;1;3;2;0;11;60;5;54;2;3;0;100;8;59;0;0;0;0;0;0;0;0;1;3;0;0;;;;;;;;;;
10.12.2024;16:24;A 43;1;24;24;;;3;67;0;0;1;70;1;5;;;3;78;4;7;1;6;0;0;7;22;8;22;2;5;0;100;5;38;0;0;0;0;0;0;0;0;1;1;0;0;;;;;;;;;;
10.12.2024;16:23;A 43;1;10;12;;;2;25;0;0;0;0;0;20;;;0;28;0;0;0;0;0;0;3;87;3;87;2;2;0;100;5;28;1;1;0;0;1;5;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;16:22;A 43;1;9;67;;;14;33;0;0;2;4;1;29;;;2;69;1;9;2;4;0;0;6;85;8;22;2;3;0;100;5;44;0;0;0;0;0;0;1;5;0;0;0;0;;;;;;;;;;
10.12.2024;16:21;A 43;1;11;16;;;1;98;0;0;1;71;0;0;;;0;100;3;50;0;0;0;0;10;20;12;14;4;5;0;100;6;33;1;1;0;0;0;0;0;0;1;1;1;5;;;;;;;;;;
10.12.2024;16:20;A 43;1;5;57;;;5;65;0;0;4;45;1;49;;;2;77;2;54;0;0;0;0;6;62;2;48;2;3;0;100;3;58;0;0;0;0;0;0;0;0;1;1;0;0;;;;;;;;;;
10.12.2024;16:19;A 43;1;12;35;;;9;23;0;0;5;12;4;12;;;4;53;4;31;1;23;0;0;6;68;4;57;4;7;0;100;4;18;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;16:18;A 43;1;14;25;;;1;97;0;0;1;67;1;89;;;0;100;1;74;2;59;2;0;10;10;5;6;2;3;0;100;5;14;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;16:17;A 43;1;6;26;;;9;74;1;1;9;65;0;50;;;2;96;0;82;0;0;0;0;0;0;1;30;0;0;0;100;1;7;0;0;1;1;0;0;0;0;1;0;0;0;;;;;;;;;;
10.12.2024;16:16;A 43;1;10;25;;;3;26;0;0;4;34;1;2;;;2;35;3;49;3;6;0;0;7;31;4;50;0;0;0;100;3;53;0;0;0;0;0;0;0;0;0;0;1;5;;;;;;;;;;
10.12.2024;16:15;A 43;1;10;24;;;2;72;0;0;1;56;0;0;;;1;85;3;46;0;0;1;0;7;16;11;23;4;6;0;100;10;40;0;0;0;0;0;0;0;0;1;1;1;1;;;;;;;;;;
10.12.2024;16:14;A 43;1;9;18;;;13;64;0;0;3;35;2;13;;;3;90;2;41;1;6;0;0;6;35;6;15;0;0;0;100;4;16;1;1;0;0;1;5;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;16:13;A 43;1;10;40;;;1;27;0;0;0;0;0;0;;;1;35;0;0;0;0;0;0;6;54;7;55;3;4;0;100;6;55;0;0;0;0;0;0;1;5;0;0;0;0;;;;;;;;;;
10.12.2024;16:12;A 43;1;9;24;;;7;75;0;0;3;3;2;2;;;2;73;2;10;2;7;0;0;9;41;5;40;1;1;0;100;5;17;0;0;0;0;0;0;0;0;0;0;1;5;;;;;;;;;;
10.12.2024;16:11;A 43;1;10;26;;;9;29;0;0;4;49;0;52;;;7;40;3;12;0;0;0;0;5;5;6;5;1;1;0;100;5;14;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;16:10;A 43;1;7;51;;;7;6;0;0;1;0;1;15;;;3;23;3;13;0;0;0;0;2;62;5;69;3;4;0;100;4;71;0;0;1;1;0;0;0;0;2;10;1;1;;;;;;;;;;
10.12.2024;16:09;A 43;1;11;14;;;3;78;0;0;2;11;3;50;;;0;83;4;21;2;59;0;0;6;25;5;17;1;1;0;100;5;33;0;0;0;0;0;0;0;0;1;1;1;5;;;;;;;;;;
10.12.2024;16:08;A 43;1;10;69;;;11;74;0;0;3;40;2;38;;;0;100;1;44;1;31;1;0;5;26;2;42;0;0;0;100;1;50;0;0;1;1;0;0;0;0;2;3;2;3;;;;;;;;;;
10.12.2024;16:07;A 43;1;10;73;;;10;37;0;0;4;29;3;26;;;1;61;4;38;1;13;1;0;4;3;5;4;1;1;0;100;3;9;0;0;1;1;0;0;1;5;0;0;1;1;;;;;;;;;;
10.12.2024;16:06;A 43;1;14;37;;;2;96;0;0;1;94;1;73;;;1;80;3;54;3;72;0;0;9;23;11;26;1;1;0;100;4;44;0;0;0;0;0;0;0;0;0;0;1;1;;;;;;;;;;
10.12.2024;16:05;A 43;1;8;23;;;13;64;1;7;9;64;7;60;;;2;94;1;83;1;68;0;0;5;54;7;57;1;2;0;100;5;73;1;1;0;0;0;0;0;0;0;0;1;5;;;;;;;;;;
10.12.2024;16:04;A 43;1;10;24;;;1;34;0;0;2;60;2;52;;;2;30;1;65;3;56;1;0;8;57;7;55;6;13;0;100;6;53;0;0;0;0;0;0;0;0;1;5;5;25;;;;;;;;;;
10.12.2024;16:03;A 43;1;13;34;;;3;52;0;0;2;35;1;46;;;1;63;2;34;1;5;0;0;7;31;9;44;0;0;0;100;3;48;0;0;0;0;0;0;0;0;1;5;1;1;;;;;;;;;;
10.12.2024;16:02;A 43;1;5;50;;;10;63;0;0;1;1;0;0;;;0;81;2;5;0;0;0;0;2;55;2;60;3;5;0;100;2;59;0;0;0;0;0;0;0;0;0;4;0;0;;;;;;;;;;
10.12.2024;16:01;A 43;1;7;56;;;11;28;0;0;2;5;0;2;;;2;53;0;6;0;0;0;0;6;72;7;41;2;4;0;100;8;26;0;0;0;0;0;3;0;0;1;0;0;0;;;;;;;;;;
10.12.2024;16:00;A 43;1;11;9;;;2;68;0;0;1;29;1;24;;;2;78;2;28;1;5;0;0;3;6;8;7;1;2;0;100;7;22;0;0;0;0;1;1;0;0;1;1;1;1;;;;;;;;;;
10.12.2024;15:59;A 43;1;3;58;;;4;50;0;0;2;16;2;55;;;1;56;1;11;0;59;1;0;6;35;5;5;2;2;0;100;3;13;0;0;0;0;1;5;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:58;A 43;1;11;57;;;7;54;0;0;4;9;1;15;;;6;54;1;15;2;16;1;0;10;64;8;60;3;5;0;100;3;77;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:57;A 43;1;9;11;;;1;87;0;0;1;84;1;83;;;2;85;3;85;1;6;0;0;21;44;21;37;2;3;0;100;9;80;0;0;0;0;0;0;0;0;1;1;0;0;;;;;;;;;;
10.12.2024;15:56;A 43;1;2;1;;;4;3;1;0;5;4;1;0;;;1;12;4;13;1;2;1;2;1;98;1;97;0;0;0;100;0;100;1;1;0;0;1;5;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:55;A 43;1;6;6;;;17;36;0;0;7;24;1;18;;;3;72;1;41;0;19;2;2;1;93;1;96;4;8;0;100;0;100;1;1;0;0;1;5;0;0;1;1;1;1;;;;;;;;;;
10.12.2024;15:54;A 43;1;21;22;;;0;100;0;0;1;99;1;10;;;1;71;2;95;2;12;0;0;9;11;11;17;1;1;0;100;9;39;0;0;0;0;0;0;0;0;1;1;0;0;;;;;;;;;;
10.12.2024;15:53;A 43;1;3;60;;;9;69;0;0;3;52;0;48;;;4;73;2;61;0;0;1;2;3;56;2;39;3;6;0;100;2;57;0;0;0;0;1;5;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:52;A 43;1;12;38;;;4;67;0;0;1;34;1;35;;;3;78;3;37;1;5;0;0;8;38;9;58;3;4;0;100;4;70;0;0;0;0;0;0;1;5;1;5;1;5;;;;;;;;;;
10.12.2024;15:51;A 43;1;12;18;;;1;96;0;0;1;7;0;0;;;0;100;1;6;0;0;0;0;6;8;9;18;1;1;0;100;7;38;0;0;0;0;0;0;0;0;1;1;0;0;;;;;;;;;;
10.12.2024;15:50;A 43;1;9;59;;;9;60;0;0;2;56;2;28;;;3;85;0;59;2;16;0;0;1;0;6;59;0;0;0;100;4;20;0;0;0;0;1;5;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:49;A 43;1;6;30;;;5;67;2;1;5;27;2;13;;;2;80;2;32;0;11;2;2;7;51;4;59;2;3;0;100;3;62;1;1;0;0;0;0;0;0;1;1;0;0;;;;;;;;;;
10.12.2024;15:48;A 43;1;9;13;;;1;98;0;0;1;77;1;41;;;0;100;2;62;1;47;0;0;8;8;10;15;2;3;0;100;9;26;0;0;0;0;0;0;0;0;1;5;0;0;;;;;;;;;;
10.12.2024;15:47;A 43;1;11;20;;;10;72;0;0;2;10;1;34;;;3;90;2;10;1;4;1;0;6;47;4;47;0;0;0;100;4;42;1;1;0;0;1;5;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:46;A 43;1;5;11;;;13;41;0;0;0;0;0;1;;;2;61;0;0;0;0;1;1;6;6;2;2;5;10;0;100;3;8;1;1;0;0;1;5;0;0;1;1;0;0;;;;;;;;;;
10.12.2024;15:45;A 43;1;14;24;;;2;74;0;0;0;0;1;19;;;1;81;0;0;1;5;1;0;8;10;12;14;2;3;0;100;8;36;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:44;A 43;1;7;10;;;5;38;0;0;1;3;2;3;;;1;51;2;14;2;7;0;0;2;61;3;80;2;3;0;100;1;93;2;3;0;0;1;5;1;5;0;0;0;0;;;;;;;;;;
10.12.2024;15:43;A 43;1;7;54;;;12;47;0;0;4;8;1;1;;;7;56;1;16;1;2;1;0;6;64;7;58;3;4;0;100;3;63;0;0;0;0;0;0;1;5;1;1;1;1;;;;;;;;;;
10.12.2024;15:42;A 43;1;12;21;;;2;81;0;0;1;84;1;70;;;2;88;3;52;1;7;0;0;11;23;8;15;2;3;0;100;4;28;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:41;A 43;1;7;9;;;9;53;0;0;4;33;3;37;;;4;71;3;51;2;39;0;0;5;38;5;65;1;2;0;100;4;43;0;0;0;0;0;0;0;0;1;1;0;0;;;;;;;;;;
10.12.2024;15:40;A 43;1;9;10;;;1;76;0;0;0;0;0;0;;;1;80;0;0;0;0;1;1;5;39;12;51;0;0;0;100;6;77;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:39;A 43;1;11;16;;;3;85;0;0;1;38;1;47;;;0;92;1;7;1;6;0;0;5;22;6;26;4;8;0;100;7;36;0;0;0;0;0;0;0;0;1;1;1;5;;;;;;;;;;
10.12.2024;15:38;A 43;1;6;20;;;5;64;0;0;3;54;2;51;;;3;29;0;62;1;7;0;0;4;47;4;44;1;0;0;100;4;52;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:37;A 43;1;12;37;;;10;68;0;0;3;58;0;0;;;4;37;2;24;1;4;0;0;7;55;2;56;0;0;0;100;2;55;0;0;0;0;0;0;0;0;0;0;1;1;;;;;;;;;;
10.12.2024;15:36;A 43;1;2;4;;;1;76;0;0;1;11;0;0;;;2;82;3;13;0;0;0;0;5;5;7;9;3;4;0;100;6;23;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:35;A 43;1;7;6;;;8;59;0;0;2;54;2;53;;;0;73;3;22;1;15;1;1;4;43;2;2;3;3;0;100;2;6;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:34;A 43;1;10;76;;;12;56;0;0;3;15;1;32;;;2;84;1;15;1;6;0;0;7;67;9;73;4;6;0;100;5;87;0;0;0;0;0;0;2;10;0;0;0;0;;;;;;;;;;
10.12.2024;15:33;A 43;1;21;25;;;2;78;0;0;1;93;2;83;;;1;86;2;66;2;7;0;0;8;10;9;16;0;0;0;100;7;21;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:32;A 43;1;3;75;;;0;30;0;0;1;40;2;34;;;0;0;3;20;2;12;0;0;4;72;2;73;5;8;0;100;2;62;0;0;0;0;1;5;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:31;A 43;1;10;8;;;7;32;0;0;1;20;0;0;;;1;23;2;11;1;0;0;0;8;43;10;44;0;0;0;100;7;66;1;1;0;0;1;5;0;0;0;0;0;1;;;;;;;;;;
10.12.2024;15:30;A 43;1;11;13;;;2;79;0;0;0;0;0;0;;;3;51;0;0;0;0;0;0;1;1;6;5;0;0;0;100;5;14;0;0;0;0;0;0;0;0;0;0;1;3;;;;;;;;;;
10.12.2024;15:29;A 43;1;8;69;;;5;54;0;0;4;58;1;8;;;0;63;0;69;1;6;0;0;4;3;4;4;2;3;0;100;3;9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:28;A 43;1;8;8;;;6;19;0;0;1;25;1;5;;;2;36;2;19;0;2;0;0;4;53;4;46;2;2;0;100;6;15;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:27;A 43;1;18;30;;;1;87;0;0;1;0;1;40;;;1;95;1;7;2;39;0;0;14;28;9;10;3;4;0;100;6;29;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:26;A 43;1;3;3;;;12;62;1;0;3;50;2;51;;;1;81;2;29;6;16;0;0;2;42;2;1;1;1;0;100;1;32;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:25;A 43;1;10;14;;;8;75;1;3;1;1;1;2;;;2;93;1;2;0;1;0;0;7;7;6;46;0;0;0;100;5;24;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:24;A 43;1;18;19;;;1;98;0;0;0;99;1;98;;;0;100;1;5;1;54;0;0;7;8;7;11;3;3;0;100;5;25;0;0;0;0;0;0;0;0;1;1;0;0;;;;;;;;;;
10.12.2024;15:23;A 43;1;7;43;;;8;64;1;22;3;58;0;0;;;4;89;4;26;1;4;1;0;2;40;3;8;1;1;0;100;4;57;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:22;A 43;1;7;41;;;5;15;0;0;1;23;0;12;;;4;27;1;5;0;0;0;0;6;62;7;64;2;2;0;100;3;71;0;0;0;0;0;0;0;0;2;11;0;0;;;;;;;;;;
10.12.2024;15:21;A 43;1;13;16;;;1;0;0;0;1;71;1;22;;;0;0;1;4;1;7;0;0;9;17;11;18;1;0;0;100;9;42;0;0;0;0;0;0;0;0;1;5;1;1;;;;;;;;;;
10.12.2024;15:20;A 43;1;6;55;;;4;20;1;1;4;27;1;28;;;2;26;1;34;1;30;1;0;1;84;1;29;1;0;0;100;1;5;0;0;0;0;1;5;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:19;A 43;1;8;63;;;3;45;0;0;3;42;1;47;;;3;46;5;52;1;53;0;0;4;4;6;6;0;0;0;100;4;17;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:18;A 43;1;13;17;;;2;6;0;0;3;54;1;1;;;2;13;2;48;1;6;0;0;4;5;4;5;0;0;0;100;4;12;0;0;0;0;0;0;0;0;1;1;1;5;;;;;;;;;;
10.12.2024;15:17;A 43;1;4;61;;;6;26;0;0;1;0;2;40;;;2;31;0;0;2;7;0;0;4;46;2;1;1;1;0;100;2;4;0;0;0;0;0;0;0;0;0;0;1;5;;;;;;;;;;
10.12.2024;15:16;A 43;1;12;74;;;6;11;0;0;6;12;0;0;;;1;29;0;27;0;0;0;0;7;53;5;63;4;7;0;100;5;19;0;0;0;0;0;0;0;0;1;5;0;0;;;;;;;;;;
10.12.2024;15:15;A 43;1;19;28;;;2;69;0;0;0;100;0;0;;;2;71;0;100;0;0;0;0;8;9;8;6;5;8;0;100;8;25;0;0;1;1;0;0;0;0;0;0;1;1;;;;;;;;;;
10.12.2024;15:14;A 43;1;3;51;;;3;49;0;0;3;61;3;54;;;2;53;3;62;1;58;0;0;1;0;1;0;1;2;0;100;1;2;1;1;0;0;0;0;1;5;1;5;0;0;;;;;;;;;;
10.12.2024;15:13;A 43;1;8;47;;;1;61;0;0;1;51;2;46;;;2;39;3;48;2;14;0;0;9;57;10;57;1;2;0;100;6;69;0;0;0;0;0;0;0;0;1;1;0;0;;;;;;;;;;
10.12.2024;15:12;A 43;1;12;38;;;7;66;0;0;1;21;0;0;;;3;86;1;8;1;0;1;0;8;73;10;73;1;1;0;100;3;95;0;0;0;0;1;5;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:11;A 43;1;11;49;;;8;58;0;0;1;53;2;47;;;0;73;1;7;1;47;0;0;4;47;2;57;0;0;0;100;4;43;1;1;0;0;1;5;1;5;0;0;1;1;;;;;;;;;;
10.12.2024;15:10;A 43;1;9;9;;;6;43;0;0;2;25;0;0;;;3;58;1;7;1;0;1;0;4;49;1;36;1;1;0;100;1;6;0;0;0;0;0;0;0;0;1;1;0;0;;;;;;;;;;
10.12.2024;15:09;A 43;1;16;21;;;1;97;0;0;1;86;0;0;;;1;88;2;39;1;1;0;0;6;7;6;8;1;1;0;100;4;20;0;0;0;0;0;0;0;0;0;0;1;5;;;;;;;;;;
10.12.2024;15:08;A 43;1;2;2;;;7;36;1;3;2;27;2;8;;;2;50;2;4;2;18;0;0;2;78;1;71;0;0;0;100;1;4;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:07;A 43;1;11;12;;;6;57;0;0;1;45;0;0;;;2;55;1;11;0;0;2;5;7;38;4;50;3;4;0;100;2;57;0;0;1;1;0;0;0;0;1;1;0;0;;;;;;;;;;
10.12.2024;15:06;A 43;1;12;10;;;2;59;0;0;1;5;1;15;;;1;67;1;5;1;5;0;0;8;9;7;14;2;3;0;100;7;26;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:05;A 43;1;4;6;;;1;39;0;0;4;49;1;0;;;0;42;2;45;8;35;0;0;4;64;0;0;0;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;1;1;;;;;;;;;;
10.12.2024;15:04;A 43;1;15;75;;;6;20;0;0;1;11;0;0;;;4;37;1;4;0;0;1;0;8;60;12;24;4;10;0;100;3;43;0;0;0;0;0;0;0;0;1;5;0;0;;;;;;;;;;
10.12.2024;15:03;A 43;1;4;60;;;11;49;0;0;2;46;1;1;;;5;77;0;49;1;3;0;0;1;53;0;0;0;0;0;100;0;0;0;0;0;0;1;5;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:02;A 43;1;10;54;;;2;34;0;0;1;7;0;0;;;2;45;2;12;0;0;0;0;6;51;3;2;0;0;0;100;3;8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;15:01;A 43;1;1;52;;;6;12;0;0;2;35;1;34;;;5;25;3;15;3;10;0;0;3;69;2;1;1;1;0;100;2;5;0;0;0;0;0;0;1;5;0;0;0;0;;;;;;;;;;
10.12.2024;15:00;A 43;1;7;50;;;9;17;0;0;3;32;2;20;;;1;37;3;11;2;7;0;0;7;74;2;39;2;3;0;100;2;47;0;0;0;0;1;5;0;0;5;8;0;0;;;;;;;;;;
10.12.2024;14:59;A 43;1;9;67;;;11;62;0;0;0;0;1;3;;;1;90;0;0;2;4;0;0;3;50;5;6;4;5;0;100;5;15;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;14:58;A 43;1;9;16;;;7;83;0;0;0;0;0;0;;;1;82;0;0;0;0;0;0;8;12;7;8;2;2;0;100;7;22;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
10.12.2024;14:57;A 43;1;6;7;;;7;78;0;0;4;46;0;0;;;2;95;2;57;0;0;0;0;6;5;4;5;1;1;0;100;4;12;0;0;0;0;0;0;0;0;1;5;0;0;;;;;;;;;;
10.12.2024;14:56;A 43;1;5;11;;;1;64;0;0;0;67;1;40;;;0;66;0;0;1;4;0;0;5;13;1;2;4;7;0;100;2;5;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
