Datum;Uhrzeit;Bezeichnung;Intervall;D111Z;D111B;V112_AnfZ;V112_AnfB;D21Z;D21B;D22Z;D22B;V23_AnfZ;V23_AnfB;V24_AnfZ;V24_AnfB;D51Z;D51B;V52_AnfZ;V52_AnfB;V53_AnfZ;V53_AnfB;D81Z;D81B;D82Z;D82B;V83_AnfZ;V83_AnfB;V84_AnfZ;V84_AnfB;D85Z;D85B;TF32_AnfZ;TF32_AnfB;TBS32_AnfZ;TBS32_AnfB;TF35_AnfZ;TF35_AnfB;TBS35_AnfZ;TBS35_AnfB;TF38_AnfZ;TF38_AnfB;TF41_AnfZ;TF41_AnfB;TF32a_AnfZ;TF32a_AnfB;TBS32a_AnfZ;TBS32a_AnfB;TF35a_AnfZ;TF35a_AnfB;TBS35a_AnfZ;TBS35a_AnfB;TF38a_AnfZ;TF38a_AnfB;TF41a_AnfZ;TF41a_AnfB
10.12.2024;16:57;A126;1;1;75;5;9;8;35;1;20;3;55;0;1;3;2;1;4;0;0;3;6;5;68;1;7;1;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:56;A126;1;2;15;2;23;5;60;0;0;4;72;2;2;2;34;3;9;2;1;1;30;1;16;1;8;3;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:55;A126;1;1;2;7;28;5;43;2;1;5;51;0;0;1;36;0;33;3;1;0;0;1;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:54;A126;1;1;25;5;15;7;60;0;0;3;75;0;0;3;61;3;17;2;1;3;4;5;16;1;4;1;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:53;A126;1;3;30;2;34;8;49;0;0;8;42;1;0;2;25;2;15;4;3;0;0;3;6;0;0;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:52;A126;1;1;20;4;33;6;52;0;0;5;63;0;0;4;45;7;16;3;2;1;2;4;13;0;0;2;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1
10.12.2024;16:51;A126;1;1;33;2;7;7;67;3;40;6;74;4;43;4;40;4;21;3;3;0;7;3;22;0;0;2;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:50;A126;1;1;71;2;31;8;33;1;1;3;52;1;3;1;73;3;12;3;2;5;37;7;46;1;14;3;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:49;A126;1;2;66;2;8;6;45;0;0;6;69;0;0;3;6;4;14;2;1;5;56;4;74;2;64;1;80;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.12.2024;16:48;A126;1;1;1;4;11;9;57;1;4;1;79;0;0;0;41;0;0;1;0;2;29;4;35;1;4;1;45;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
