Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D41Z;D41B;D42Z;D42B;res1Z;res1B;res2Z;res2B;res3Z;res3B;FG-AF_41aZ;FG-AF_41aB;FG-AF_BF41aZ;FG-AF_BF41aB;FG-AF_41bZ;FG-AF_41bB;FG-AF_BF41bZ;FG-AF_BF41bB;A88_MP2Z;A88_MP2B;A117/MP1Z;A117/MP1B;A117_MP2Z;A117_MP2B;A118_MP3Z;A118_MP3B;A117_MP3Z;A117_MP3B;A117_MP4Z;A117_MP4B
10.12.2024;16:58;A117;1;1;22;0;0;21;43;20;27;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:57;A117;1;0;0;0;0;20;28;11;19;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:56;A117;1;0;0;0;0;14;18;13;26;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;16;0;0;;;;;;;;
10.12.2024;16:55;A117;1;0;0;0;0;11;17;18;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;6;15;0;0;;;;;;;;
10.12.2024;16:54;A117;1;0;1;0;0;16;30;14;22;3;1;1;2;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:53;A117;1;0;100;0;0;24;34;18;28;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:52;A117;1;1;30;0;0;12;38;20;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;;;;;;;;
10.12.2024;16:51;A117;1;1;2;0;0;15;57;9;23;2;2;0;0;0;0;0;0;1;2;1;2;1;2;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:50;A117;1;0;100;0;0;16;38;13;18;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:49;A117;1;1;46;0;0;14;58;21;25;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:48;A117;1;0;0;0;0;17;50;16;38;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:47;A117;1;0;0;0;0;18;40;17;28;2;21;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;;;;;;;;
10.12.2024;16:46;A117;1;0;47;0;0;12;57;11;28;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:45;A117;1;0;100;0;0;17;29;14;17;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:44;A117;1;1;32;0;0;19;44;18;25;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:43;A117;1;2;53;0;0;14;63;8;17;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:42;A117;1;1;7;0;0;13;55;13;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:41;A117;1;1;99;0;0;21;43;16;36;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:40;A117;1;1;17;0;0;14;44;19;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:39;A117;1;2;8;0;0;17;60;13;65;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:38;A117;1;1;98;0;0;17;47;16;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:37;A117;1;1;41;0;0;15;45;19;26;2;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:36;A117;1;0;8;0;0;13;64;14;57;2;2;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:35;A117;1;1;80;0;0;20;51;16;24;1;1;0;0;1;2;0;0;0;0;0;0;0;0;1;2;0;0;0;0;;;;;;;;
10.12.2024;16:34;A117;1;0;39;0;0;11;64;12;43;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:33;A117;1;1;33;0;0;19;42;15;39;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:32;A117;1;0;0;0;0;6;8;15;20;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;4;0;0;;;;;;;;
10.12.2024;16:31;A117;1;0;31;0;0;9;10;12;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:30;A117;1;1;6;0;0;17;24;13;16;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:29;A117;1;1;1;0;0;17;52;13;16;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;;;;;;;;
10.12.2024;16:28;A117;1;0;50;0;0;12;64;12;25;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:27;A117;1;1;13;0;0;17;32;21;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
10.12.2024;16:26;A117;1;0;0;0;0;21;33;16;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
