Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D28Z;D28B;D29Z;D29B;D70Z;D70B;H53-Bahn_M1_Z;H53-Bahn_M1_B;A53-Bahn_M2_Z;A53-Bahn_M2_B;H53-Bus_M3_Z;H53-Bus_M3_B;A53-Bus_M4_Z;A53-Bus_M4_B;STRAB_53dZ;STRAB_53dB;STRAB_57dZ;STRAB_57dB;Anf_32Z;Anf_32B;Anf_38Z;Anf_38B;FeuerwehrZ;FeuerwehrB
29.09.2024;02:00;A 12;1;0;0;0;0;0;0;0;0;1;58;1;1;0;0;1;1;0;0;1;77;1;1;30;63;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:59;A 12;1;2;2;3;2;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;29;58;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:58;A 12;1;2;2;2;1;0;0;0;0;0;0;2;3;0;0;0;0;1;2;1;2;0;0;24;54;0;100;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:57;A 12;1;0;0;1;1;0;0;1;62;0;26;2;2;0;0;1;1;0;0;0;0;1;1;29;37;0;100;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:56;A 12;1;2;3;0;0;0;0;1;16;1;16;1;1;1;1;0;0;0;0;0;0;0;0;26;67;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:55;A 12;1;0;0;0;0;1;14;0;0;0;0;2;1;2;2;0;0;0;0;0;0;0;0;21;68;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:54;A 12;1;0;0;0;0;1;0;0;0;0;0;2;2;1;1;0;0;1;1;0;20;0;0;25;63;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:53;A 12;1;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;3;21;54;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:52;A 12;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;0;1;1;2;33;1;1;16;17;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:51;A 12;1;2;2;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;46;0;0;5;12;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:50;A 12;1;0;0;0;0;0;0;0;0;0;68;1;1;0;0;0;0;0;0;0;0;2;2;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:49;A 12;1;2;2;1;1;1;3;0;0;1;5;3;4;0;0;1;2;3;3;2;54;2;2;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:48;A 12;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;65;1;1;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:47;A 12;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;72;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
29.09.2024;01:46;A 12;1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;39;1;1;1;1;0;100;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
29.09.2024;01:45;A 12;1;0;0;0;0;0;0;2;47;2;44;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
29.09.2024;01:44;A 12;1;3;4;1;1;0;0;1;5;2;2;3;3;2;2;1;2;1;0;1;1;3;3;2;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
29.09.2024;01:43;A 12;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;24;1;28;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
29.09.2024;01:42;A 12;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;2;49;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
29.09.2024;01:41;A 12;1;2;3;0;0;0;0;0;0;0;0;1;1;1;1;0;0;2;1;1;42;3;3;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:40;A 12;1;1;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;1;1;29;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:39;A 12;1;1;2;0;0;1;0;0;0;0;0;3;4;2;4;0;0;1;1;0;0;2;3;1;1;0;100;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:38;A 12;1;2;3;1;1;1;44;1;1;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:37;A 12;1;0;0;0;0;0;0;0;79;0;0;2;3;1;3;0;0;2;4;2;64;1;1;2;2;0;100;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:36;A 12;1;0;0;0;0;0;0;1;7;0;0;1;1;1;2;1;1;0;0;1;15;0;0;6;8;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:35;A 12;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;3;3;2;49;1;1;13;19;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:34;A 12;1;0;0;0;0;1;17;0;31;1;44;2;2;1;1;0;0;3;3;3;44;1;1;15;51;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:33;A 12;1;1;2;0;0;0;0;2;3;1;1;1;0;1;1;0;0;1;3;1;72;1;2;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:32;A 12;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;1;1;5;91;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:31;A 12;1;1;1;1;1;0;0;0;0;0;0;3;5;1;1;0;0;1;1;1;24;1;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:30;A 12;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;20;2;2;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:29;A 12;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;4;2;35;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:28;A 12;1;0;0;0;0;0;0;0;0;0;0;3;4;1;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:27;A 12;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;2;4;2;12;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:26;A 12;1;1;1;0;0;2;3;0;0;0;0;2;2;1;0;0;0;3;3;2;17;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
29.09.2024;01:25;A 12;1;0;0;0;0;1;26;0;0;0;0;5;6;2;2;0;0;0;0;1;60;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
29.09.2024;01:24;A 12;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;71;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:23;A 12;1;1;1;0;0;0;0;0;0;0;0;2;3;0;0;0;0;1;1;1;2;2;2;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
29.09.2024;01:22;A 12;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;2;2;2;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:21;A 12;1;2;3;0;0;1;26;1;49;6;3;1;2;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:20;A 12;1;0;0;1;1;0;0;1;45;1;30;4;4;2;2;0;0;1;1;1;1;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:19;A 12;1;2;3;0;0;0;0;1;43;1;43;1;0;1;1;0;0;3;16;2;20;1;1;2;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;01:18;A 12;1;4;5;2;1;0;0;0;0;0;34;1;1;0;0;1;1;3;51;4;48;2;2;3;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
