Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;D52Z;D52B;V51Z;V51B;D111Z;D111B;V111Z;V111B;D112Z;D112B;TF35aZ;TF35aB;TB35aZ;TB35aB;TF35bZ;TF35bB;TB35bZ;TB35bB
17.08.2024;02:00;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2024;01:59;A149;1;0;0;0;0;0;0;1;1;1;6;1;1;0;0;0;0;0;0;0;0
17.08.2024;01:58;A149;1;0;0;0;0;0;0;1;1;1;9;1;1;0;0;0;0;0;0;0;0
17.08.2024;01:57;A149;1;0;0;0;0;0;0;0;0;1;4;1;1;0;0;0;0;0;0;0;0
17.08.2024;01:56;A149;1;2;1;2;1;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2024;01:55;A149;1;1;0;0;0;0;0;1;1;1;7;1;0;0;0;0;0;0;0;0;0
17.08.2024;01:54;A149;1;2;2;1;0;2;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2024;01:53;A149;1;1;1;2;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2024;01:52;A149;1;0;0;0;0;0;0;1;1;1;6;0;0;0;0;0;0;0;0;0;0
17.08.2024;01:51;A149;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0
17.08.2024;01:50;A149;1;1;1;1;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2024;01:49;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2024;01:48;A149;1;2;2;1;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2024;01:47;A149;1;1;1;2;1;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2024;01:46;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2024;01:45;A149;1;0;0;0;0;0;0;1;1;0;9;1;0;0;0;0;0;0;0;0;0
17.08.2024;01:44;A149;1;2;2;2;1;1;13;0;0;1;0;1;1;0;0;0;0;0;0;0;0
17.08.2024;01:43;A149;1;1;0;1;0;2;6;1;1;1;6;2;1;0;0;0;0;0;0;0;0
17.08.2024;01:42;A149;1;1;1;1;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2024;01:41;A149;1;2;1;1;1;1;8;1;1;1;4;0;0;0;0;0;0;0;0;0;0
17.08.2024;01:40;A149;1;1;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2024;01:39;A149;1;2;2;3;1;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2024;01:38;A149;1;2;5;4;3;2;16;1;10;4;23;0;0;0;0;0;0;0;0;0;0
17.08.2024;01:37;A149;1;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0
17.08.2024;01:36;A149;1;0;0;2;1;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2024;01:35;A149;1;3;5;3;2;1;15;1;3;1;11;1;4;0;0;0;0;0;0;0;0
