Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V52Z;V52B;V53Z;V53B;V111Z;V111B;V112Z;V112B;TF35Z;TF35B;TB35Z;TB35B;TF36Z;TF36B;TB36Z;TB36B
17.02.2024;01:00;A 89;1;0;100;0;100;0;100;0;100;0;100;0;0;0;0;0;0;0;0
17.02.2024;00:59;A 89;1;0;100;0;100;0;100;0;100;0;100;0;0;0;0;0;0;0;0
17.02.2024;00:58;A 89;1;0;100;0;100;0;100;0;100;0;100;0;0;0;0;0;0;0;0
17.02.2024;00:57;A 89;1;0;100;0;100;0;100;0;100;0;100;0;0;0;0;0;0;0;0
17.02.2024;00:56;A 89;1;0;100;0;100;0;100;0;100;0;100;0;0;0;0;0;0;0;0
17.02.2024;00:55;A 89;1;1;68;1;68;1;68;1;77;1;77;0;0;0;0;0;0;0;0
17.02.2024;00:54;A 89;1;0;0;0;0;0;0;2;19;3;29;0;0;0;0;0;0;0;0
17.02.2024;00:53;A 89;1;0;0;1;2;1;8;2;17;2;16;0;0;0;0;0;0;0;0
17.02.2024;00:52;A 89;1;0;0;1;3;2;17;0;0;0;0;0;0;0;0;0;0;0;0
17.02.2024;00:51;A 89;1;1;6;1;7;0;0;2;31;1;4;0;0;0;0;0;0;0;0
17.02.2024;00:50;A 89;1;1;6;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.02.2024;00:49;A 89;1;0;0;1;12;0;0;2;15;2;27;0;0;0;0;0;0;0;0
17.02.2024;00:48;A 89;1;0;0;2;19;0;0;1;8;0;0;0;0;0;0;0;0;0;0
17.02.2024;00:47;A 89;1;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.02.2024;00:46;A 89;1;2;13;0;0;0;0;1;12;1;13;0;0;0;0;0;0;0;0
17.02.2024;00:45;A 89;1;0;0;0;0;0;0;2;15;3;13;0;0;0;0;0;0;0;0
17.02.2024;00:44;A 89;1;1;3;1;7;0;0;0;0;0;3;0;0;0;0;0;0;0;0
17.02.2024;00:43;A 89;1;0;0;0;0;0;0;1;13;1;0;0;0;0;0;0;0;0;0
17.02.2024;00:42;A 89;1;0;0;1;8;0;0;1;22;3;15;0;0;0;0;0;0;0;0
17.02.2024;00:41;A 89;1;1;5;1;1;0;0;0;8;0;0;0;0;0;0;0;0;0;0
17.02.2024;00:40;A 89;1;0;0;2;19;0;0;1;18;1;11;0;0;0;0;0;0;0;0
17.02.2024;00:39;A 89;1;1;11;0;0;1;10;1;16;1;6;0;0;0;0;0;0;0;0
17.02.2024;00:38;A 89;1;1;4;3;35;0;0;1;8;1;2;0;0;0;0;0;0;0;0
17.02.2024;00:37;A 89;1;0;0;1;9;1;12;2;25;3;26;0;0;0;0;0;0;0;0
17.02.2024;00:36;A 89;1;0;0;0;0;0;0;1;14;1;8;0;0;0;0;0;0;0;0
17.02.2024;00:35;A 89;1;2;13;0;0;0;0;0;0;1;13;0;0;0;0;0;0;0;0
17.02.2024;00:34;A 89;1;0;0;0;0;0;0;1;21;1;2;0;0;0;0;0;0;0;0
17.02.2024;00:33;A 89;1;1;5;2;8;0;0;2;35;4;23;0;0;0;0;0;0;0;0
17.02.2024;00:32;A 89;1;0;0;1;11;0;0;1;9;1;6;0;0;0;0;0;0;0;0
17.02.2024;00:31;A 89;1;0;0;0;0;0;0;2;12;1;12;0;0;0;0;0;0;0;0
17.02.2024;00:30;A 89;1;0;0;0;0;0;0;2;12;3;9;0;0;0;0;0;0;0;0
17.02.2024;00:29;A 89;1;0;0;1;9;0;0;1;5;3;7;0;0;0;0;0;0;0;0
17.02.2024;00:28;A 89;1;0;0;0;0;1;8;1;10;1;4;0;0;0;0;0;0;0;0
17.02.2024;00:27;A 89;1;0;0;1;8;0;0;1;8;1;4;0;0;0;0;0;0;0;0
17.02.2024;00:26;A 89;1;0;0;0;0;0;0;1;16;2;9;0;0;0;0;0;0;0;0
17.02.2024;00:25;A 89;1;0;0;2;9;0;0;0;0;1;4;0;0;0;0;0;0;0;0
17.02.2024;00:24;A 89;1;0;0;2;18;0;0;2;21;2;17;0;0;0;0;0;0;0;0
17.02.2024;00:23;A 89;1;2;2;1;13;0;0;1;8;2;8;0;0;0;0;0;0;0;0
17.02.2024;00:22;A 89;1;0;0;1;11;0;0;1;10;0;0;0;0;0;0;0;0;0;0
17.02.2024;00:21;A 89;1;0;0;0;0;0;0;3;22;2;11;0;0;0;0;0;0;0;0
17.02.2024;00:20;A 89;1;0;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0;0;0
17.02.2024;00:19;A 89;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.02.2024;00:18;A 89;1;0;0;2;19;0;0;1;9;1;10;0;0;0;0;0;0;0;0
17.02.2024;00:17;A 89;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.02.2024;00:16;A 89;1;2;16;1;7;1;8;1;8;1;7;0;0;0;0;0;0;0;0
17.02.2024;00:15;A 89;1;0;0;1;10;0;0;1;7;1;8;0;0;0;0;0;0;0;0
17.02.2024;00:14;A 89;1;1;5;1;11;0;0;1;4;2;12;0;0;0;0;0;0;0;0
17.02.2024;00:13;A 89;1;1;14;1;8;0;0;1;5;0;3;0;0;0;0;0;0;0;0
17.02.2024;00:12;A 89;1;0;0;0;0;0;0;1;4;1;5;0;0;0;0;0;0;0;0
17.02.2024;00:11;A 89;1;0;0;0;8;0;0;2;19;3;17;0;0;0;0;0;0;0;0
17.02.2024;00:10;A 89;1;0;0;1;0;0;0;1;7;1;7;0;0;0;0;0;0;0;0
17.02.2024;00:09;A 89;1;0;0;2;28;0;0;2;22;2;9;0;0;0;0;0;0;0;0
17.02.2024;00:08;A 89;1;1;6;2;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.02.2024;00:07;A 89;1;0;0;0;0;0;0;2;23;0;0;0;0;0;0;0;0;0;0
17.02.2024;00:06;A 89;1;1;1;2;19;0;0;1;12;2;16;0;0;0;0;0;0;0;0
17.02.2024;00:05;A 89;1;0;0;3;21;0;0;2;47;0;0;0;0;0;0;0;0;0;0
17.02.2024;00:04;A 89;1;0;0;1;6;0;0;1;6;0;0;0;0;0;0;0;0;0;0
17.02.2024;00:03;A 89;1;0;0;1;9;0;0;0;2;0;5;0;0;0;0;0;0;0;0
17.02.2024;00:02;A 89;1;1;12;1;2;0;0;3;33;3;18;0;0;0;0;0;0;0;0
17.02.2024;00:01;A 89;1;0;0;2;9;0;0;1;2;0;0;0;0;0;0;0;0;0;0
17.02.2024;00:00;A 89;1;1;6;3;17;0;0;1;9;0;5;0;0;0;0;0;0;0;0
16.02.2024;23:59;A 89;1;1;7;2;17;2;19;2;23;3;15;0;0;0;0;0;0;0;0
16.02.2024;23:58;A 89;1;0;0;0;0;0;0;1;6;1;6;0;0;0;0;0;0;0;0
16.02.2024;23:57;A 89;1;1;6;2;5;1;6;2;15;2;1;0;0;0;0;0;0;0;0
16.02.2024;23:56;A 89;1;0;0;0;0;0;0;1;13;1;9;0;0;0;0;0;0;0;0
16.02.2024;23:55;A 89;1;1;4;1;16;0;0;1;20;2;12;0;0;0;0;0;0;0;0
16.02.2024;23:54;A 89;1;0;0;3;22;1;7;1;20;2;15;0;0;0;0;0;0;0;0
16.02.2024;23:53;A 89;1;2;12;5;16;2;26;2;17;1;5;0;0;0;0;0;0;0;0
16.02.2024;23:52;A 89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.02.2024;23:51;A 89;1;1;7;0;0;0;0;2;12;3;17;0;0;0;0;0;0;0;0
16.02.2024;23:50;A 89;1;0;0;1;12;1;12;0;0;0;0;0;0;0;0;0;0;0;0
16.02.2024;23:49;A 89;1;0;0;1;10;1;10;1;6;0;0;0;0;0;0;0;0;0;0
16.02.2024;23:48;A 89;1;2;18;1;12;0;0;1;25;2;9;0;0;0;0;0;0;0;0
16.02.2024;23:47;A 89;1;1;7;3;18;2;9;3;38;3;33;0;0;0;0;0;0;0;0
16.02.2024;23:46;A 89;1;0;0;2;20;1;3;1;5;0;0;0;0;0;0;0;0;0;0
16.02.2024;23:45;A 89;1;1;3;1;1;0;0;2;26;4;15;0;0;0;0;0;0;0;0
16.02.2024;23:44;A 89;1;1;6;1;19;0;0;1;2;0;0;0;0;0;0;0;0;0;0
16.02.2024;23:43;A 89;1;2;6;2;21;2;21;1;12;1;8;0;0;0;0;0;0;0;0
16.02.2024;23:42;A 89;1;1;1;2;20;1;11;5;46;2;5;0;0;0;0;0;0;0;0
16.02.2024;23:41;A 89;1;0;0;0;0;1;8;2;23;4;21;0;0;0;0;0;0;0;0
16.02.2024;23:40;A 89;1;0;0;1;8;1;16;2;21;1;9;0;0;0;0;0;0;0;0
16.02.2024;23:39;A 89;1;0;0;1;11;1;0;2;22;1;6;0;0;0;0;0;0;0;0
16.02.2024;23:38;A 89;1;0;0;2;20;1;12;1;10;1;8;0;0;0;0;0;0;0;0
16.02.2024;23:37;A 89;1;1;4;2;11;1;5;1;21;1;11;0;0;0;0;0;0;0;0
16.02.2024;23:36;A 89;1;0;0;1;9;0;0;1;18;1;9;0;0;0;0;0;0;0;0
16.02.2024;23:35;A 89;1;1;6;3;25;0;0;2;23;1;9;0;0;0;0;0;0;0;0
16.02.2024;23:34;A 89;1;0;0;1;9;0;0;3;26;2;10;0;0;0;0;0;0;0;0
16.02.2024;23:33;A 89;1;0;0;2;21;0;0;1;4;0;0;0;0;0;0;0;0;0;0
