Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;D52Z;D52B;V51Z;V51B;D111Z;D111B;V111Z;V111B;D112Z;D112B;TF35aZ;TF35aB;TB35aZ;TB35aB;TF35bZ;TF35bB;TB35bZ;TB35bB
05.07.2024;02:00;A149;1;3;8;1;3;1;16;1;5;1;16;2;6;0;0;0;0;0;0;0;0
05.07.2024;01:59;A149;1;0;0;0;0;0;0;1;1;1;8;2;1;0;0;0;0;0;0;0;0
05.07.2024;01:58;A149;1;0;0;1;0;0;0;2;1;1;7;2;2;0;0;0;0;0;0;0;0
05.07.2024;01:57;A149;1;1;0;1;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2024;01:56;A149;1;0;0;0;0;0;0;2;2;2;15;1;1;0;0;0;0;0;0;0;0
05.07.2024;01:55;A149;1;4;7;3;4;3;28;0;0;0;0;1;1;0;0;0;0;0;0;0;0
05.07.2024;01:54;A149;1;1;1;2;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2024;01:53;A149;1;1;1;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2024;01:52;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2024;01:51;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2024;01:50;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2024;01:49;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2024;01:48;A149;1;1;0;1;0;0;0;1;1;1;2;1;1;0;0;0;0;0;0;0;0
05.07.2024;01:47;A149;1;1;1;1;0;1;11;1;0;0;0;1;0;0;0;0;0;0;0;0;0
05.07.2024;01:46;A149;1;1;1;0;0;1;9;1;1;1;5;1;0;0;0;0;0;0;0;0;0
05.07.2024;01:45;A149;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2024;01:44;A149;1;1;1;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2024;01:43;A149;1;0;0;0;0;0;0;1;1;1;6;1;1;0;0;0;0;0;0;0;0
05.07.2024;01:42;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2024;01:41;A149;1;2;1;1;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2024;01:40;A149;1;2;3;3;2;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
