Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D28Z;D28B;D29Z;D29B;D70Z;D70B;H53-Bahn_M1_Z;H53-Bahn_M1_B;A53-Bahn_M2_Z;A53-Bahn_M2_B;H53-Bus_M3_Z;H53-Bus_M3_B;A53-Bus_M4_Z;A53-Bus_M4_B;STRAB_53dZ;STRAB_53dB;STRAB_57dZ;STRAB_57dB;Anf_32Z;Anf_32B;Anf_38Z;Anf_38B;FeuerwehrZ;FeuerwehrB
07.10.2024;02:00;A 12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;65;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:59;A 12;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;73;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:58;A 12;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;9;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:57;A 12;1;0;0;0;0;0;0;0;0;0;0;2;2;0;0;1;0;0;0;0;0;0;0;0;18;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:56;A 12;1;0;0;1;1;0;0;1;4;1;3;0;0;0;0;0;0;0;0;0;0;1;1;1;64;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:55;A 12;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;59;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:54;A 12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;12;0;0;6;57;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:53;A 12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:52;A 12;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;1;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:51;A 12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:50;A 12;1;0;0;0;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:49;A 12;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:48;A 12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;31;0;0;1;99;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:47;A 12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;0;0;5;89;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:46;A 12;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;94;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:45;A 12;1;1;1;0;0;0;0;0;0;0;0;1;1;1;2;0;0;1;54;1;4;1;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:44;A 12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;3;2;38;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:43;A 12;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;29;2;3;2;9;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:42;A 12;1;0;0;0;0;0;0;0;0;0;82;1;1;1;1;0;0;1;2;1;14;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:41;A 12;1;0;0;1;1;0;0;0;0;1;50;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:40;A 12;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:39;A 12;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;15;1;2;0;2;1;1;2;93;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:38;A 12;1;0;0;0;0;0;0;0;0;0;0;2;2;1;2;1;23;0;0;1;14;0;0;3;95;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:37;A 12;1;0;0;0;0;0;0;1;15;1;3;0;0;0;0;0;0;1;1;3;26;0;0;1;95;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:36;A 12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;44;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:35;A 12;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;3;23;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:34;A 12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;33;0;0;1;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:33;A 12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;6;69;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:32;A 12;1;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:31;A 12;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;39;1;50;0;0;5;81;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:30;A 12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:29;A 12;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:28;A 12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:27;A 12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;88;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:26;A 12;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:25;A 12;1;1;1;0;0;0;0;0;0;0;0;2;1;1;1;1;1;0;0;0;0;1;1;5;80;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:24;A 12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;67;0;0;3;89;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:23;A 12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;1;29;0;0;4;44;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;01:22;A 12;1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;3;6;3;30;4;6;3;61;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
