Datum;Uhrzeit;Bezeichnung;Intervall;ReserveZ;ReserveB;V12Z;V12B;V21Z;V21B;V22Z;V22B;V23Z;V23B;V24Z;V24B;D31Z;D31B;D32Z;D32B;AF_T1_T2Z;AF_T1_T2B;AF_T3_T4Z;AF_T3_T4B;AF_BS_32Z;AF_BS_32B;AF_BS_35Z;AF_BS_35B;AF_BS_38Z;AF_BS_38B;AF_BS_41Z;AF_BS_41B
22.03.2024;01:00;A 28;1;0;0;0;0;1;1;1;8;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:59;A 28;1;0;0;1;2;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:58;A 28;1;0;0;0;0;0;0;1;4;1;1;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:57;A 28;1;0;0;0;0;0;0;2;6;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:56;A 28;1;0;0;0;28;0;0;2;3;1;1;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:55;A 28;1;0;0;1;9;0;0;1;1;1;1;1;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:54;A 28;1;0;0;0;0;0;0;2;6;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:53;A 28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:52;A 28;1;0;0;0;0;0;0;1;8;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:51;A 28;1;0;0;0;0;0;0;2;3;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:50;A 28;1;0;0;0;0;0;0;1;3;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:49;A 28;1;0;0;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:48;A 28;1;0;0;1;2;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:47;A 28;1;0;0;2;4;0;0;3;9;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:46;A 28;1;0;0;0;0;0;0;2;2;2;6;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:45;A 28;1;0;0;1;30;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:44;A 28;1;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:43;A 28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:42;A 28;1;0;0;1;3;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:41;A 28;1;0;0;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:40;A 28;1;0;0;0;0;0;0;1;1;1;45;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:39;A 28;1;0;0;0;0;0;0;1;25;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:38;A 28;1;0;0;0;0;0;0;0;15;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:37;A 28;1;0;0;0;0;0;0;2;3;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:36;A 28;1;0;0;2;36;0;0;0;0;1;3;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2024;00:35;A 28;1;0;0;0;0;0;0;1;2;1;2;1;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
