Datum;Uhrzeit;Bezeichnung;Intervall;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;IR51Z;IR51B;IR111Z;IR111B
15.01.2025;01:00;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:59;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:58;A169;1;1;3;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:57;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:56;A169;1;1;4;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:55;A169;1;1;2;1;2;0;0;0;0;0;0;0;0
15.01.2025;00:54;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:53;A169;1;1;1;1;1;0;0;0;0;0;0;0;0
15.01.2025;00:52;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:51;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:50;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:49;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:48;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:47;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:46;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:45;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:44;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:43;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:42;A169;1;1;1;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:41;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:40;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:39;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:38;A169;1;1;1;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:37;A169;1;1;1;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:36;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:35;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:34;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:33;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:32;A169;1;0;0;1;2;0;0;0;0;0;0;0;0
15.01.2025;00:31;A169;1;1;4;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:30;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:29;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:28;A169;1;2;6;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:27;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:26;A169;1;1;1;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:25;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2025;00:24;A169;1;1;3;1;1;0;0;0;0;0;0;0;0
15.01.2025;00:23;A169;1;0;0;1;3;0;0;0;0;0;0;0;0
