Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;D52Z;D52B;V51Z;V51B;D111Z;D111B;V111Z;V111B;D112Z;D112B;TF35aZ;TF35aB;TB35aZ;TB35aB;TF35bZ;TF35bB;TB35bZ;TB35bB
07.03.2024;01:00;A149;1;1;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.03.2024;00:59;A149;1;2;2;2;1;2;17;1;1;1;2;1;1;0;0;0;0;0;0;0;0
07.03.2024;00:58;A149;1;1;1;0;0;0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0
07.03.2024;00:57;A149;1;0;0;0;0;1;0;1;0;1;7;1;1;0;0;0;0;0;0;0;0
07.03.2024;00:56;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.03.2024;00:55;A149;1;0;0;0;0;0;0;1;1;1;10;1;1;0;0;0;0;0;0;0;0
07.03.2024;00:54;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.03.2024;00:53;A149;1;2;2;1;0;1;17;2;2;2;12;2;2;0;0;0;0;0;0;0;0
07.03.2024;00:52;A149;1;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0
07.03.2024;00:51;A149;1;1;1;1;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.03.2024;00:50;A149;1;1;1;1;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.03.2024;00:49;A149;1;0;0;1;0;0;0;1;1;1;8;1;1;0;0;0;0;0;0;0;0
07.03.2024;00:48;A149;1;2;2;1;0;1;7;1;1;1;3;1;1;0;0;0;0;0;0;0;0
07.03.2024;00:47;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.03.2024;00:46;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.03.2024;00:45;A149;1;2;9;1;1;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.03.2024;00:44;A149;1;2;1;1;0;1;6;2;3;6;10;0;0;0;0;0;0;0;0;0;0
