Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23_AnfZ;V23_AnfB;V24_AnfZ;V24_AnfB;D51Z;D51B;D52Z;D52B;V53_AnfZ;V53_AnfB;V54_AnfZ;V54_AnfB;D81Z;D81B;V82_AnfZ;V82_AnfB;D111Z;D111B;D112Z;D112B;V113_AnfZ;V113_AnfB;V114_AnfZ;V114_AnfB;TF32_AnfZ;TF32_AnfB;TF32a_AnfZ;TF32a_AnfB;TBS32_AnfZ;TBS32_AnfB;TBS32a_AnfZ;TBS32a_AnfB;TF35_AnfZ;TF35_AnfB;TF35a_AnfZ;TF35a_AnfB;TBS35_AnfZ;TBS35_AnfB;TBS35a_AnfZ;TBS35a_AnfB;TF38_AnfZ;TF38_AnfB;TF38a_AnfZ;TF38a_AnfB;TBS38_AnfZ;TBS38_AnfB;TBS38a_AnfZ;TBS38a_AnfB;TF41_AnfZ;TF41_AnfB;TF41a_AnfZ;TF41a_AnfB;TBS41_AnfZ;TBS41_AnfB;TBS41a_AnfZ;TBS41a_AnfB;D_A126_MZ;D_A126_MB
22.07.2024;12:04;A 76;1;3;4;3;73;4;11;0;6;5;6;9;8;5;21;1;4;4;80;3;74;7;42;5;5;4;56;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;22
22.07.2024;12:03;A 76;1;5;39;3;67;4;37;2;71;2;7;4;6;4;30;2;8;1;53;0;52;3;59;3;12;3;52;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19
22.07.2024;12:02;A 76;1;0;0;2;9;0;0;3;13;4;8;2;1;13;43;0;0;7;64;1;81;2;56;1;1;1;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;12
22.07.2024;12:01;A 76;1;3;44;1;0;1;50;0;0;0;0;2;1;7;7;0;0;7;67;4;92;4;28;3;6;4;36;4;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;36
22.07.2024;12:00;A 76;1;5;8;3;16;0;29;0;23;1;1;4;6;1;8;0;0;1;21;3;12;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
22.07.2024;11:59;A 76;1;0;0;1;98;1;53;2;57;0;0;3;1;0;0;0;0;1;76;1;6;6;25;3;26;2;39;3;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25
22.07.2024;11:58;A 76;1;1;1;3;61;1;5;5;45;2;4;2;1;8;57;0;0;4;52;3;24;3;19;3;33;2;28;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20
22.07.2024;11:57;A 76;1;2;4;1;15;2;9;1;20;3;18;5;8;4;37;3;3;2;32;1;35;3;30;4;15;2;28;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;24
22.07.2024;11:56;A 76;1;1;7;1;7;1;12;1;12;1;3;1;0;3;27;0;0;2;44;2;7;2;7;3;8;3;12;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;19
22.07.2024;11:55;A 76;1;2;47;2;53;2;33;2;36;2;13;2;1;0;18;0;0;4;66;26;66;2;11;4;39;2;6;2;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
22.07.2024;11:54;A 76;1;2;2;5;55;1;0;3;64;3;22;8;6;5;25;0;0;3;60;2;69;1;44;4;46;1;6;3;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19
22.07.2024;11:53;A 76;1;5;57;4;9;2;64;1;88;1;18;4;1;2;27;0;0;1;97;0;100;3;15;0;6;0;17;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;22
