Datum;Uhrzeit;Bezeichnung;Intervall;D111Z;D111B;V112_AnfZ;V112_AnfB;D21Z;D21B;D22Z;D22B;V23_AnfZ;V23_AnfB;V24_AnfZ;V24_AnfB;D51Z;D51B;V52_AnfZ;V52_AnfB;V53_AnfZ;V53_AnfB;D81Z;D81B;D82Z;D82B;V83_AnfZ;V83_AnfB;V84_AnfZ;V84_AnfB;D85Z;D85B;TF32_AnfZ;TF32_AnfB;TBS32_AnfZ;TBS32_AnfB;TF35_AnfZ;TF35_AnfB;TBS35_AnfZ;TBS35_AnfB;TF38_AnfZ;TF38_AnfB;TF41_AnfZ;TF41_AnfB;TF32a_AnfZ;TF32a_AnfB;TBS32a_AnfZ;TBS32a_AnfB;TF35a_AnfZ;TF35a_AnfB;TBS35a_AnfZ;TBS35a_AnfB;TF38a_AnfZ;TF38a_AnfB;TF41a_AnfZ;TF41a_AnfB
22.07.2024;12:04;A126;1;1;13;1;15;2;31;0;35;2;10;0;0;5;26;3;44;5;29;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2024;12:03;A126;1;7;75;2;44;1;32;1;5;1;6;1;4;4;38;2;56;4;7;2;18;3;7;2;23;4;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2024;12:02;A126;1;2;29;3;35;2;1;1;0;2;4;0;0;10;36;2;80;10;39;2;66;3;10;2;26;2;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2024;12:01;A126;1;2;44;1;8;0;0;1;3;0;0;1;4;1;51;3;50;2;49;2;16;4;37;1;22;2;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2024;12:00;A126;1;0;0;1;0;0;18;0;0;0;0;0;0;7;27;3;45;6;10;1;44;2;24;1;50;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2024;11:59;A126;1;1;2;0;1;3;18;0;0;3;11;0;0;5;67;3;84;6;11;2;4;3;46;1;9;1;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2024;11:58;A126;1;4;69;5;50;1;0;1;1;1;2;1;3;5;18;2;30;4;13;6;50;2;33;1;59;5;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2024;11:57;A126;1;2;21;2;12;2;4;0;0;1;10;0;0;2;28;4;39;2;2;1;3;3;58;1;8;1;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2024;11:56;A126;1;3;65;2;70;1;21;0;0;1;4;0;0;3;10;1;18;4;11;3;45;4;62;1;44;1;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2024;11:55;A126;1;2;14;1;2;1;11;0;0;1;5;0;0;5;22;2;65;6;56;2;21;1;27;2;14;2;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
