Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D57Z;D57B;A5_M1_460Z;A5_M1_460B;A57_M2_464Z;A57_M2_464B;T7_8Z;T7_8B;D43Z;D43B
28.04.2024;02:00;A 10;1;1;2;2;2;1;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
28.04.2024;01:59;A 10;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;1;1;2;1;33;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:58;A 10;1;0;0;1;1;1;1;0;0;1;28;1;27;0;0;0;0;1;2;1;11;0;0;0;0;0;0;0;0;0;0;1;2
28.04.2024;01:57;A 10;1;1;1;0;0;0;0;0;0;2;2;2;2;0;0;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:56;A 10;1;2;3;1;2;0;0;0;0;0;0;0;0;2;3;0;0;1;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0
28.04.2024;01:55;A 10;1;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;1;1
28.04.2024;01:54;A 10;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;2;3;3;6;1;1;0;0;1;0;0;0;0;0;0;0;1;1
28.04.2024;01:53;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
28.04.2024;01:52;A 10;1;0;0;0;0;0;0;0;0;1;9;1;7;0;0;0;0;1;2;0;33;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:51;A 10;1;0;0;1;1;0;0;0;0;0;44;0;0;1;2;2;3;0;0;1;25;0;0;0;0;0;0;0;0;1;1;1;2
28.04.2024;01:50;A 10;1;0;0;0;0;0;0;0;0;2;26;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1
28.04.2024;01:49;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:48;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;1
28.04.2024;01:47;A 10;1;0;0;1;2;1;1;0;0;1;55;0;0;1;2;2;2;3;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:46;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;47;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:45;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:44;A 10;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;2;6;0;0;0;0;0;0;0;0;0;0;0;1;1;1
28.04.2024;01:43;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;0;0;0;0;0;0;0;0;0;0;2;12;1;1
28.04.2024;01:42;A 10;1;1;1;0;0;0;0;0;0;3;14;2;3;0;0;1;1;1;2;0;0;1;33;0;0;0;0;0;0;0;0;2;2
28.04.2024;01:41;A 10;1;0;0;0;0;0;0;0;0;1;51;0;0;1;1;0;0;0;0;1;46;1;45;0;0;0;0;0;0;0;0;2;3
28.04.2024;01:40;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;69;0;0;0;0;0;0;0;0;0;0;1;1
28.04.2024;01:39;A 10;1;0;0;0;0;0;0;0;0;1;44;0;0;0;0;1;1;0;0;1;24;0;0;0;0;0;0;0;0;0;0;3;5
28.04.2024;01:38;A 10;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
28.04.2024;01:37;A 10;1;0;0;1;1;0;0;0;0;2;3;3;5;2;2;0;0;1;3;0;0;0;0;0;18;0;0;0;0;2;2;0;0
28.04.2024;01:36;A 10;1;1;1;1;2;0;0;0;0;1;1;1;1;0;0;1;2;3;3;0;0;0;0;1;67;0;0;0;0;0;0;0;0
28.04.2024;01:35;A 10;1;1;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;98;0;0;0;0;0;0;0;0;0;0;2;3
28.04.2024;01:34;A 10;1;0;0;3;3;1;1;0;0;0;0;2;2;0;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;2;3
28.04.2024;01:33;A 10;1;0;0;1;1;0;0;0;0;0;0;2;1;2;3;1;2;4;12;2;3;0;0;0;0;0;0;0;0;0;0;2;2
28.04.2024;01:32;A 10;1;1;1;0;0;1;1;0;0;0;0;2;2;1;1;0;0;4;6;1;51;0;0;0;0;0;0;0;0;0;0;1;1
28.04.2024;01:31;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2;3;1;2;1;25;0;0;0;0;0;0;0;0;0;0;3;5
28.04.2024;01:30;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;16;1;2;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:29;A 10;1;0;0;0;1;0;0;0;0;0;31;1;3;2;3;1;1;5;15;1;2;0;0;0;0;0;0;0;0;0;0;4;6
28.04.2024;01:28;A 10;1;0;0;1;1;1;0;0;0;1;49;1;1;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:27;A 10;1;1;1;1;2;0;0;0;0;5;19;4;10;5;7;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:26;A 10;1;0;0;1;1;1;2;0;0;0;100;0;0;1;1;1;1;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0
