Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V52Z;V52B;V53Z;V53B;V111Z;V111B;V112Z;V112B;TF35Z;TF35B;TB35Z;TB35B;TF36Z;TF36B;TB36Z;TB36B
28.04.2024;02:00;A 89;1;2;4;3;8;3;4;0;0;1;3;0;0;0;0;0;0;0;0
28.04.2024;01:59;A 89;1;0;0;1;4;0;0;1;7;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:58;A 89;1;0;0;1;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:57;A 89;1;1;7;2;2;0;0;2;4;1;9;0;0;0;0;0;0;0;0
28.04.2024;01:56;A 89;1;3;7;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:55;A 89;1;0;0;0;0;0;0;0;0;2;6;0;0;0;0;0;0;0;0
28.04.2024;01:54;A 89;1;0;0;1;6;0;0;0;0;1;4;0;0;0;0;0;0;0;0
28.04.2024;01:53;A 89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:52;A 89;1;0;0;0;0;0;0;2;12;1;11;0;0;0;0;0;0;0;0
28.04.2024;01:51;A 89;1;0;0;3;2;0;0;1;5;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:50;A 89;1;0;0;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0
28.04.2024;01:49;A 89;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0
28.04.2024;01:48;A 89;1;0;0;0;0;0;0;2;14;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:47;A 89;1;0;0;2;7;1;5;1;6;2;14;0;0;0;0;0;0;0;0
28.04.2024;01:46;A 89;1;0;0;0;0;0;0;2;12;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:45;A 89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:44;A 89;1;0;0;1;6;0;0;0;0;1;6;0;0;0;0;0;0;0;0
28.04.2024;01:43;A 89;1;0;0;0;0;2;6;1;5;1;5;0;0;0;0;0;0;0;0
28.04.2024;01:42;A 89;1;0;0;0;0;0;0;1;2;1;5;0;0;0;0;0;0;0;0
28.04.2024;01:41;A 89;1;2;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:40;A 89;1;0;0;0;0;0;0;1;4;1;5;0;0;0;0;0;0;0;0
28.04.2024;01:39;A 89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:38;A 89;1;0;0;0;0;0;0;1;7;3;3;0;0;0;0;0;0;0;0
28.04.2024;01:37;A 89;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:36;A 89;1;3;3;1;7;0;0;3;8;2;6;0;0;0;0;0;0;0;0
28.04.2024;01:35;A 89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:34;A 89;1;0;0;7;14;2;1;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:33;A 89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:32;A 89;1;2;2;3;12;0;0;3;16;2;9;0;0;0;0;0;0;0;0
28.04.2024;01:31;A 89;1;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:30;A 89;1;0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;0
28.04.2024;01:29;A 89;1;0;0;0;0;0;0;2;8;1;3;0;0;0;0;0;0;0;0
28.04.2024;01:28;A 89;1;0;0;2;5;0;0;2;8;3;4;0;0;0;0;0;0;0;0
28.04.2024;01:27;A 89;1;0;0;1;7;0;0;3;15;1;7;0;0;0;0;0;0;0;0
28.04.2024;01:26;A 89;1;0;0;1;7;0;0;2;6;2;8;0;0;0;0;0;0;0;0
28.04.2024;01:25;A 89;1;0;0;0;0;2;4;1;5;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:24;A 89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:23;A 89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:22;A 89;1;0;0;2;5;0;0;0;0;2;5;0;0;0;0;0;0;0;0
28.04.2024;01:21;A 89;1;0;0;4;15;3;5;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:20;A 89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2024;01:19;A 89;1;0;0;0;0;0;0;3;13;0;0;0;0;0;0;0;0;0;0
