Datum;Uhrzeit;Bezeichnung;Intervall;D1Z;D1B;D2Z;D2B;D3Z;D3B;D4Z;D4B;D5Z;D5B;D6Z;D6B;D7Z;D7B;D8Z;D8B;D9Z;D9B;D10Z;D10B;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D15Z;D15B;D16Z;D16B;D17Z;D17B;D18Z;D18B;D19Z;D19B;D20Z;D20B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B
18.07.2024;01:11;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
18.07.2024;01:07;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
18.07.2024;01:05;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
18.07.2024;00:40;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;23:34;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;22:51;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;22:20;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;20:26;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;17:14;A  6;1;0;0;6;2;0;0;7;5;12;9;9;12;13;17;10;9;7;7;7;10;0;100;0;100;1;5;1;5;4;4;4;4;14;13;14;13;0;100;0;100;4;4;5;4;12;12;12;12
17.07.2024;15:42;A  6;1;0;0;3;1;0;0;6;5;4;3;6;8;6;8;6;5;9;7;9;10;0;100;0;100;0;0;0;0;4;3;3;3;17;17;17;17;0;100;0;100;4;3;3;2;13;12;13;11
17.07.2024;15:40;A  6;1;0;0;6;4;0;0;11;7;13;12;11;14;8;7;7;5;6;3;5;5;0;100;0;100;0;0;0;0;3;2;3;2;9;8;9;9;0;100;0;100;3;2;2;1;15;14;15;13
17.07.2024;15:19;A  6;1;0;0;10;8;0;0;14;11;6;3;7;8;4;3;4;2;12;10;12;13;0;100;0;100;0;0;0;0;5;4;4;4;13;11;13;12;0;100;0;100;2;2;2;2;17;14;17;13
17.07.2024;15:02;A  6;1;0;0;6;4;0;0;7;5;6;4;7;8;8;6;6;4;7;5;7;7;0;100;0;100;0;0;0;0;6;5;6;5;14;14;15;15;0;100;0;100;5;5;5;5;12;10;11;9
17.07.2024;14:54;A  6;1;0;0;5;2;0;0;13;9;4;3;4;4;4;3;2;1;13;9;13;13;0;100;0;100;0;0;0;0;4;3;4;3;8;8;8;8;0;100;0;100;5;4;5;4;13;11;13;10
17.07.2024;14:21;A  6;1;0;0;2;1;0;0;10;6;7;6;7;8;7;7;7;5;7;5;7;7;0;100;0;100;0;0;0;0;1;1;1;1;13;11;14;12;0;100;0;100;1;1;1;1;14;12;14;12
17.07.2024;14:20;A  6;1;0;0;6;4;0;0;9;8;7;5;8;11;7;8;7;6;9;7;9;10;0;100;0;100;0;0;0;0;4;4;4;4;12;15;11;15;0;100;0;100;2;1;2;1;7;6;7;5
17.07.2024;14:19;A  6;1;0;0;3;2;0;0;9;7;1;1;0;0;0;0;0;0;7;5;7;7;0;100;0;100;0;0;0;0;4;4;4;4;12;9;12;11;0;100;0;100;4;4;4;4;9;8;9;7
17.07.2024;14:17;A  6;1;0;0;9;4;0;0;9;7;6;5;6;8;6;6;4;3;5;4;6;5;0;100;0;100;0;0;0;0;0;0;0;0;12;11;12;12;0;100;0;100;0;0;0;0;11;9;10;9
17.07.2024;13:59;A  6;1;0;0;4;2;0;0;12;9;2;2;5;5;4;4;4;3;10;7;10;10;0;100;0;100;0;0;0;0;4;3;4;3;9;8;9;9;0;100;0;100;5;4;5;4;6;5;6;4
17.07.2024;13:53;A  6;1;0;0;3;2;0;0;8;6;4;2;5;6;5;4;5;3;6;4;6;6;0;100;0;100;0;0;0;0;3;3;3;3;11;9;11;9;0;100;0;100;1;1;1;1;11;10;11;10
17.07.2024;13:44;A  6;1;0;0;1;1;0;0;2;2;23;8;5;6;5;4;5;3;1;1;1;1;0;100;0;100;0;0;0;0;4;3;4;3;4;3;4;3;0;100;0;100;2;2;2;2;5;4;5;4
17.07.2024;13:42;A  6;1;0;0;6;3;0;0;12;9;2;3;4;6;4;4;4;3;11;8;13;12;0;100;0;100;0;0;0;0;7;6;6;5;11;8;10;8;0;100;0;100;2;2;2;1;10;7;9;7
17.07.2024;13:09;A  6;1;0;0;4;2;0;0;8;5;2;3;4;5;3;3;3;2;7;5;7;11;0;100;0;100;0;0;0;0;3;3;2;4;8;7;8;7;0;100;0;100;2;1;2;1;9;7;9;7
17.07.2024;13:02;A  6;1;0;0;3;2;0;0;6;4;6;6;7;8;6;6;6;4;6;4;6;7;0;100;0;100;0;0;0;0;1;1;1;1;11;10;11;11;0;100;0;100;2;1;1;1;8;7;8;6
17.07.2024;12:53;A  6;1;0;0;8;2;0;0;8;5;4;4;4;5;3;3;3;2;6;4;6;5;0;100;0;100;0;0;0;0;1;1;1;1;4;4;5;5;0;100;0;100;1;1;1;1;2;1;2;2
17.07.2024;12:48;A  6;1;0;0;6;4;0;0;10;7;4;3;3;4;5;5;5;3;8;6;8;8;0;100;0;100;0;0;0;0;7;5;6;5;10;8;10;9;0;100;0;100;4;4;4;3;6;5;7;5
17.07.2024;12:24;A  6;1;0;0;4;3;0;0;6;5;6;4;7;10;7;8;7;6;5;4;5;5;0;100;0;100;0;0;0;0;2;2;2;2;6;6;6;6;0;100;0;100;2;2;2;2;5;5;5;4
17.07.2024;12:22;A  6;1;0;0;5;5;0;0;6;4;4;3;5;7;6;6;6;5;6;4;7;5;0;100;0;100;0;0;0;0;4;3;4;3;9;7;9;8;0;100;0;100;2;2;2;1;8;6;8;6
17.07.2024;12:18;A  6;1;0;0;8;5;1;0;8;7;8;6;9;14;3;2;2;1;7;4;7;6;0;100;0;100;0;0;0;0;1;1;1;1;10;9;11;9;0;100;0;100;1;1;1;1;12;12;13;12
17.07.2024;12:14;A  6;1;0;0;5;2;0;0;6;4;1;1;2;2;2;1;1;1;8;5;8;7;0;100;0;100;0;0;0;0;7;7;7;7;6;5;7;5;0;100;0;100;4;5;5;4;8;7;8;6
17.07.2024;12:13;A  6;1;0;0;3;2;0;0;11;8;3;3;3;5;5;6;6;5;8;5;8;7;0;100;0;100;0;0;0;0;3;2;3;2;9;7;9;8;0;100;0;100;3;2;2;2;9;8;9;8
17.07.2024;12:12;A  6;1;0;0;8;4;0;0;6;4;6;6;6;7;6;4;4;3;7;5;7;7;0;100;0;100;0;0;0;0;5;4;4;4;9;8;10;9;0;100;0;100;2;2;2;2;11;9;11;9
17.07.2024;12:11;A  6;1;0;0;6;3;0;0;7;5;6;6;7;8;5;5;3;2;7;4;7;6;0;100;0;100;0;0;0;0;4;3;4;3;10;8;9;8;0;100;0;100;3;2;3;2;7;5;7;5
17.07.2024;12:10;A  6;1;0;0;12;4;0;0;11;8;4;3;4;5;4;3;3;2;8;5;8;7;0;100;0;100;0;0;0;0;5;4;5;4;5;5;5;6;0;100;0;100;5;4;5;4;7;6;7;5
17.07.2024;12:03;A  6;1;0;0;8;5;0;0;13;10;36;6;3;3;4;3;3;2;8;6;8;8;0;100;0;100;0;0;0;0;3;3;3;3;10;8;10;9;0;100;0;100;4;3;4;3;13;11;13;11
17.07.2024;12:00;A  6;1;0;0;3;1;0;0;6;4;4;2;5;7;5;4;3;2;6;4;6;6;0;100;0;100;0;0;0;0;3;2;3;2;11;8;10;8;0;100;0;100;2;2;2;2;13;10;14;9
17.07.2024;11:57;A  6;1;0;0;8;4;0;0;8;5;6;5;4;5;2;2;2;1;7;6;7;7;0;100;0;100;0;0;0;0;4;4;4;4;5;5;5;5;0;100;0;100;4;4;4;3;7;6;7;5
17.07.2024;11:48;A  6;1;0;0;6;2;0;0;8;6;6;5;6;7;5;6;5;4;5;3;5;4;0;100;0;100;0;0;0;0;2;1;2;1;7;7;7;7;0;100;0;100;2;1;2;1;10;10;11;9
17.07.2024;11:47;A  6;1;0;0;5;3;0;0;9;6;7;4;7;9;6;6;6;5;9;6;10;9;0;100;0;100;0;0;0;0;3;2;3;2;12;11;12;11;0;100;0;100;3;2;3;2;7;5;6;5
17.07.2024;11:41;A  6;1;0;0;4;2;0;0;7;5;3;2;2;2;2;2;2;2;7;5;7;7;0;100;0;100;0;0;0;0;1;0;1;0;6;5;6;5;0;100;0;100;0;0;0;0;8;7;8;7
17.07.2024;11:31;A  6;1;0;0;2;2;0;0;10;8;4;3;4;5;3;3;3;2;7;3;6;5;0;100;0;100;0;0;0;0;1;1;1;1;8;8;8;8;0;100;0;100;1;1;1;2;8;7;8;7
17.07.2024;11:30;A  6;1;0;0;13;4;0;0;11;10;2;1;1;2;1;1;1;1;9;6;9;8;0;100;0;100;0;0;0;0;4;3;4;3;8;7;8;7;0;100;0;100;4;3;4;2;8;6;8;6
17.07.2024;11:29;A  6;1;0;0;10;5;0;0;8;7;3;3;2;3;2;2;2;1;3;2;3;3;0;100;0;100;0;0;0;0;1;1;1;1;5;5;5;6;0;100;0;100;2;2;2;2;8;7;8;7
17.07.2024;11:26;A  6;1;0;0;5;3;0;0;8;7;7;6;7;10;6;7;6;5;8;6;8;9;0;100;0;100;0;0;0;0;3;3;3;3;10;9;10;10;0;100;0;100;2;1;2;1;8;8;8;8
17.07.2024;11:25;A  6;1;0;0;3;1;0;0;8;6;0;0;0;0;1;1;1;1;6;5;6;6;0;100;0;100;0;0;0;0;2;1;2;1;5;5;5;5;0;100;0;100;1;1;1;1;4;3;4;3
17.07.2024;11:23;A  6;1;0;0;3;2;0;0;3;2;4;3;1;2;2;2;2;2;5;4;5;5;0;100;0;100;0;0;0;0;2;2;2;2;7;6;7;6;0;100;0;100;1;1;1;1;9;7;9;7
17.07.2024;11:20;A  6;1;0;0;6;3;0;0;8;5;4;2;3;3;3;3;3;2;10;7;10;10;0;100;0;100;0;0;0;0;3;2;2;2;10;9;10;9;0;100;0;100;1;1;1;1;11;9;10;8
17.07.2024;11:14;A  6;1;0;0;5;3;1;1;9;7;2;2;3;3;3;2;2;1;7;5;7;8;0;100;0;100;0;0;0;0;3;3;3;3;8;7;8;7;0;100;0;100;2;2;2;1;9;7;9;7
17.07.2024;11:12;A  6;1;0;0;9;5;0;0;8;7;4;2;5;6;7;7;7;5;9;8;10;11;0;100;0;100;0;0;0;0;4;4;4;4;10;9;9;10;0;100;0;100;3;3;3;2;5;4;5;4
17.07.2024;11:11;A  6;1;0;0;7;4;0;0;8;6;5;3;5;7;4;4;3;2;4;3;5;4;0;100;0;100;0;0;0;0;2;1;2;1;11;9;11;10;0;100;0;100;4;3;4;3;9;7;9;6
17.07.2024;11:06;A  6;1;0;0;5;2;0;0;6;4;7;5;6;7;6;6;5;4;5;4;6;6;0;100;0;100;0;0;0;0;1;1;1;1;15;14;15;15;0;100;0;100;2;2;2;1;14;12;14;11
17.07.2024;11:05;A  6;1;0;0;3;2;0;0;10;7;7;5;7;8;6;9;5;5;7;8;8;12;0;100;0;100;1;14;1;13;2;2;2;2;6;5;7;5;0;100;0;100;1;1;1;1;4;4;4;4
17.07.2024;11:04;A  6;1;0;0;4;1;0;0;6;5;1;1;1;1;1;1;1;1;3;2;4;3;0;100;0;100;0;0;0;0;3;2;3;1;4;4;4;4;0;100;0;100;1;1;1;1;7;6;7;6
17.07.2024;11:02;A  6;1;0;0;4;2;0;0;6;5;10;6;6;7;7;7;7;5;6;5;6;7;0;100;0;100;0;0;0;0;3;2;3;2;8;8;8;9;0;100;0;100;0;0;0;0;11;10;11;9
17.07.2024;11:01;A  6;1;0;0;5;3;0;0;7;5;3;2;4;5;4;4;3;2;4;3;5;5;0;100;0;100;0;0;0;0;2;2;2;2;7;6;7;7;0;100;0;100;4;3;4;3;6;5;6;5
17.07.2024;10:57;A  6;1;0;0;6;4;0;0;11;9;2;2;1;1;3;3;3;2;10;7;10;10;0;100;0;100;0;0;0;0;3;3;3;3;9;7;8;7;0;100;0;100;3;2;3;2;7;5;7;5
17.07.2024;10:55;A  6;1;0;0;3;2;0;0;3;3;4;4;3;4;2;2;2;2;7;5;7;7;0;100;0;100;0;0;0;0;1;1;1;1;11;9;11;10;0;100;0;100;1;1;1;1;7;6;7;5
17.07.2024;10:50;A  6;1;0;0;7;2;1;0;5;3;2;2;3;4;3;3;3;2;6;4;6;5;0;100;0;100;0;0;0;0;2;1;2;1;5;4;5;4;0;100;0;100;2;1;2;1;4;3;4;3
17.07.2024;10:48;A  6;1;0;0;4;2;0;0;8;7;2;2;4;5;4;6;5;5;7;7;7;9;0;100;0;100;1;22;2;22;2;2;2;2;12;12;12;13;0;100;0;100;0;0;0;0;15;13;15;12
17.07.2024;10:44;A  6;1;0;0;4;2;0;0;3;2;5;5;6;9;6;9;6;5;4;3;4;4;0;100;0;100;0;0;0;0;3;3;3;3;4;4;4;4;0;100;0;100;2;2;2;2;5;4;5;4
17.07.2024;10:42;A  6;1;0;0;1;0;0;0;5;4;6;4;6;7;5;4;5;3;5;3;5;4;0;100;0;100;0;0;0;0;4;3;4;3;8;7;9;7;0;100;0;100;3;2;2;2;9;8;9;8
17.07.2024;04:48;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;1;1;1
17.07.2024;04:47;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:46;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:45;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:44;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:43;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:42;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:41;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;2;2;2;2;0;0;0;0;0;100;0;100;2;1;2;1;0;0;0;0
17.07.2024;04:40;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:39;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:38;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:37;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:36;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:35;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:34;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:33;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:32;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:31;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:30;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;1;4;1;4;0;0;0;0
17.07.2024;04:29;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;1;13;1;11
17.07.2024;04:28;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:27;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:26;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:25;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:24;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:23;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:22;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;10;24;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:21;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;1;19;2;9;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:20;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:19;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:18;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:17;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:16;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:15;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:14;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:13;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:12;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:11;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:10;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:09;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:08;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:07;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:06;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:05;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:04;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:03;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:02;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:01;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;04:00;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;03:59;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;03:58;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;03:57;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
