Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;T32Z;T32B;TB32Z;TB32B;V51Z;V51B;ST55Z;ST55B;TB33Z;TB33B;VK1_3StoerZ;VK1_3StoerB
18.07.2024;01:10;A 39;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:06;A 39;1;;;0;0;3;8;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:04;A 39;1;;;0;0;1;2;0;0;0;0;0;0;0;0;0;0
18.07.2024;00:39;A 39;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;23:33;A 39;1;;;0;0;2;4;0;0;0;0;0;0;0;0;0;0
17.07.2024;22:50;A 39;1;;;0;0;8;14;0;0;0;0;0;0;0;0;0;0
17.07.2024;22:19;A 39;1;;;0;0;7;27;0;0;0;0;0;0;0;0;0;0
17.07.2024;20:25;A 39;1;;;1;9;0;28;0;0;0;0;0;0;0;0;0;0
17.07.2024;17:13;A 39;1;;;5;27;4;26;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:41;A 39;1;;;2;11;1;3;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:39;A 39;1;;;4;22;5;32;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:18;A 39;1;;;2;46;1;21;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:01;A 39;1;;;1;9;1;2;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:53;A 39;1;;;2;26;7;42;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:20;A 39;1;;;0;22;0;66;1;9;0;0;0;0;0;0;0;0
17.07.2024;14:19;A 39;1;;;4;40;1;78;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:18;A 39;1;;;1;47;3;45;0;0;1;1;0;0;0;0;0;0
17.07.2024;14:16;A 39;1;;;2;38;3;42;1;1;0;0;0;0;0;0;0;0
17.07.2024;13:58;A 39;1;;;3;23;4;44;0;0;0;0;0;0;0;0;0;0
17.07.2024;13:52;A 39;1;;;7;36;5;28;0;0;0;0;0;0;0;0;0;0
17.07.2024;13:43;A 39;1;;;3;25;2;27;0;0;2;3;0;0;1;1;0;0
17.07.2024;13:41;A 39;1;;;2;33;0;0;1;10;0;0;0;0;0;0;0;0
17.07.2024;13:08;A 39;1;;;4;35;1;28;1;13;0;0;0;0;0;0;0;0
17.07.2024;13:01;A 39;1;;;2;45;1;4;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:52;A 39;1;;;2;26;2;15;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:47;A 39;1;;;1;2;2;18;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:23;A 39;1;;;2;28;2;13;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:21;A 39;1;;;1;11;3;16;1;9;0;0;0;0;0;0;0;0
17.07.2024;12:17;A 39;1;;;3;11;4;28;1;9;0;0;0;0;0;0;0;0
17.07.2024;12:13;A 39;1;;;3;27;7;31;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:12;A 39;1;;;1;5;3;31;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:11;A 39;1;;;1;49;3;15;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:10;A 39;1;;;1;17;2;32;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:09;A 39;1;;;4;34;3;26;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:02;A 39;1;;;4;51;5;22;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:59;A 39;1;;;0;0;4;29;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:56;A 39;1;;;1;19;4;23;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:47;A 39;1;;;2;29;3;23;4;8;0;0;0;0;0;0;0;0
17.07.2024;11:46;A 39;1;;;3;48;2;11;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:40;A 39;1;;;4;41;3;33;1;6;0;0;0;0;0;0;0;0
17.07.2024;11:30;A 39;1;;;2;10;2;9;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:29;A 39;1;;;1;45;1;20;1;9;0;0;0;0;0;0;0;0
17.07.2024;11:28;A 39;1;;;0;1;3;11;1;9;0;0;0;0;0;0;0;0
17.07.2024;11:25;A 39;1;;;2;6;3;48;0;0;1;1;0;0;1;1;0;0
17.07.2024;11:24;A 39;1;;;0;33;2;12;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:22;A 39;1;;;3;43;5;45;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:19;A 39;1;;;1;10;2;11;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:13;A 39;1;;;1;0;2;51;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:11;A 39;1;;;4;33;3;21;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:10;A 39;1;;;2;34;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:05;A 39;1;;;3;58;2;6;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:04;A 39;1;;;0;18;5;32;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:03;A 39;1;;;3;57;6;41;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:01;A 39;1;;;0;0;3;13;1;47;0;0;0;0;0;0;0;0
17.07.2024;11:00;A 39;1;;;1;29;2;16;0;0;0;0;0;0;0;0;0;0
17.07.2024;10:56;A 39;1;;;3;40;6;29;0;0;0;0;0;0;0;0;0;0
17.07.2024;10:54;A 39;1;;;1;77;8;33;0;0;0;0;0;0;0;0;0;0
17.07.2024;10:49;A 39;1;;;2;89;2;54;0;0;0;0;0;0;0;0;0;0
17.07.2024;10:47;A 39;1;;;2;38;4;26;1;10;0;0;0;0;0;0;0;0
17.07.2024;10:43;A 39;1;;;5;64;3;15;0;0;0;0;0;0;0;0;0;0
17.07.2024;10:41;A 39;1;;;4;69;3;11;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:47;A 39;1;;;2;7;2;3;0;0;0;0;0;0;0;0;0;0
