Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V52Z;V52B;V53Z;V53B;V111Z;V111B;V112Z;V112B;TF35Z;TF35B;TB35Z;TB35B;TF36Z;TF36B;TB36Z;TB36B
18.07.2024;01:10;A 89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:06;A 89;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0
18.07.2024;01:04;A 89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;00:39;A 89;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
17.07.2024;23:33;A 89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;22:50;A 89;1;0;0;0;0;0;0;6;4;2;1;0;0;0;0;0;0;0;0
17.07.2024;22:19;A 89;1;0;0;0;0;0;0;6;10;9;7;0;0;0;0;0;0;0;0
17.07.2024;20:25;A 89;1;0;0;0;0;0;0;0;0;2;5;0;0;0;0;0;0;0;0
17.07.2024;17:13;A 89;1;0;0;0;0;0;0;5;60;2;39;1;1;0;0;0;0;0;0
17.07.2024;15:41;A 89;1;0;0;0;0;0;0;1;12;1;4;0;0;0;0;0;0;0;0
17.07.2024;15:39;A 89;1;0;0;0;0;0;0;4;56;7;61;1;1;0;0;0;0;0;0
17.07.2024;15:18;A 89;1;0;0;0;0;0;0;6;29;5;43;1;1;0;0;0;0;0;0
17.07.2024;15:01;A 89;1;0;0;0;0;0;0;5;31;4;27;1;1;1;1;1;1;0;0
17.07.2024;14:53;A 89;1;0;0;0;0;0;0;1;10;2;9;0;0;0;0;0;0;0;0
17.07.2024;14:20;A 89;1;0;0;0;0;0;0;4;15;2;9;0;0;0;0;0;0;0;0
17.07.2024;14:19;A 89;1;0;0;0;0;0;0;1;8;2;34;1;1;0;0;0;0;0;0
17.07.2024;14:18;A 89;1;0;0;0;0;0;0;3;46;3;27;0;0;0;0;0;0;0;0
17.07.2024;14:16;A 89;1;0;0;0;0;0;0;5;25;3;15;0;0;0;0;0;0;0;0
17.07.2024;13:58;A 89;1;0;0;0;0;0;0;2;32;1;13;0;0;0;0;0;0;0;0
17.07.2024;13:52;A 89;1;0;0;0;0;0;0;6;28;2;16;0;0;0;0;0;0;0;0
17.07.2024;13:43;A 89;1;0;0;0;0;0;0;5;29;3;16;0;0;0;0;0;0;0;0
17.07.2024;13:41;A 89;1;0;0;0;0;0;0;3;14;1;8;0;0;1;1;0;0;0;0
17.07.2024;13:08;A 89;1;0;0;0;0;0;0;3;21;1;14;0;0;1;1;0;0;0;0
17.07.2024;13:01;A 89;1;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
17.07.2024;12:52;A 89;1;0;0;0;0;0;0;5;18;2;7;0;0;1;1;0;0;0;0
17.07.2024;12:47;A 89;1;0;0;0;0;0;0;2;13;2;56;1;1;0;0;0;0;0;0
17.07.2024;12:23;A 89;1;0;0;0;0;0;0;4;34;4;51;0;0;0;0;0;0;0;0
17.07.2024;12:21;A 89;1;0;0;0;0;0;0;1;55;0;59;1;1;0;0;0;0;0;0
17.07.2024;12:17;A 89;1;0;0;0;0;0;0;4;33;4;28;1;1;0;0;1;1;0;0
17.07.2024;12:13;A 89;1;0;0;0;0;0;0;3;14;4;25;0;0;1;1;0;0;0;0
17.07.2024;12:12;A 89;1;0;0;0;0;0;0;4;17;3;21;0;0;1;1;0;0;0;0
17.07.2024;12:11;A 89;1;0;0;0;0;0;0;5;14;3;73;0;0;1;1;0;0;0;0
17.07.2024;12:10;A 89;1;0;0;0;0;0;0;3;37;3;16;1;1;0;0;0;0;0;0
17.07.2024;12:09;A 89;1;0;0;0;0;0;0;5;23;4;22;1;1;0;0;0;0;0;0
17.07.2024;12:02;A 89;1;0;0;0;0;0;0;3;18;2;20;0;0;1;1;0;0;0;0
17.07.2024;11:59;A 89;1;0;0;0;0;0;0;2;21;1;6;0;0;0;0;0;0;0;0
17.07.2024;11:56;A 89;1;0;0;0;0;0;0;4;11;4;49;1;1;0;0;1;1;0;0
17.07.2024;11:47;A 89;1;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0
17.07.2024;11:46;A 89;1;0;0;0;0;0;0;1;75;1;62;0;0;1;1;0;0;0;0
17.07.2024;11:40;A 89;1;0;0;0;0;0;0;1;62;3;64;0;0;1;1;0;0;0;0
