Datum;Uhrzeit;Bezeichnung;Intervall;TF31Z;TF31B;TF33Z;TF33B;TBS31Z;TBS31B;TBS32Z;TBS32B;TBS33Z;TBS33B;TS55Z;TS55B;TS57Z;TS57B;VD21Z;VD21B;VD22Z;VD22B;VD81Z;VD81B;VD82Z;VD82B;VD521Z;VD521B
18.07.2024;01:10;A 62;1;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:06;A 62;1;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:04;A 62;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;00:39;A 62;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;23:33;A 62;1;2;1;1;6;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;22:50;A 62;1;0;0;0;0;3;21;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;22:19;A 62;1;2;2;1;3;2;10;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
17.07.2024;20:25;A 62;1;2;8;2;8;2;70;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
17.07.2024;17:13;A 62;1;10;44;3;5;3;31;0;100;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:41;A 62;1;4;35;6;17;1;78;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:39;A 62;1;5;25;7;26;4;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:18;A 62;1;2;65;5;13;3;33;1;3;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:01;A 62;1;8;41;5;15;5;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:53;A 62;1;8;32;3;6;5;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:20;A 62;1;8;30;2;10;4;37;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:19;A 62;1;11;53;11;26;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:18;A 62;1;8;34;3;4;2;96;0;0;1;12;0;0;2;5;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:16;A 62;1;3;18;3;6;3;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;13:58;A 62;1;13;49;6;15;1;23;0;0;1;15;0;0;1;1;0;0;0;0;0;0;0;0;0;0
17.07.2024;13:52;A 62;1;6;15;2;4;2;65;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;13:43;A 62;1;5;20;1;0;1;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;13:41;A 62;1;3;15;0;0;1;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;13:08;A 62;1;3;11;3;17;7;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;13:01;A 62;1;3;8;2;4;6;54;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:52;A 62;1;7;30;2;4;3;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:47;A 62;1;9;41;7;20;3;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:23;A 62;1;6;32;2;6;1;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:21;A 62;1;3;10;0;0;6;46;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
