Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V111Z;V111B;V351Z;V351B;TF35Z;TF35B;TF35aZ;TF35aB;TBS35Z;TBS35B;TBS35aZ;TBS35aB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB;MP_A81_MP3Z;MP_A81_MP3B;MP_A77_MP1Z;MP_A77_MP1B;MP_A51_MP4Z;MP_A51_MP4B;MP_A77_MP2Z;MP_A77_MP2B
18.07.2024;01:10;A 77;1;2;3;1;6;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.07.2024;01:06;A 77;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.07.2024;01:04;A 77;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.07.2024;00:39;A 77;1;0;0;1;16;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;23:33;A 77;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;22:50;A 77;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;22:19;A 77;1;0;0;2;14;1;12;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;20:25;A 77;1;3;23;1;33;1;20;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;17:13;A 77;1;2;4;6;43;1;14;1;1;0;0;0;0;1;1;;;;;;;;;;;;;;
17.07.2024;15:41;A 77;1;2;3;2;5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;15:39;A 77;1;1;4;4;59;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;15:18;A 77;1;3;12;5;38;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;15:01;A 77;1;1;7;10;31;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;14:53;A 77;1;3;21;4;22;2;22;0;0;0;0;1;1;1;1;;;;;;;;;;;;;;
17.07.2024;14:20;A 77;1;1;10;4;37;2;17;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;
17.07.2024;14:19;A 77;1;5;29;5;27;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;14:18;A 77;1;0;0;1;13;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;14:16;A 77;1;2;15;5;46;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;13:58;A 77;1;2;9;1;6;1;12;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;13:52;A 77;1;1;9;2;20;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;13:43;A 77;1;3;47;3;17;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;13:41;A 77;1;4;15;5;32;1;2;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;13:08;A 77;1;5;17;2;23;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;13:01;A 77;1;3;17;3;14;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;12:52;A 77;1;3;14;4;46;1;14;1;1;1;1;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;12:47;A 77;1;3;18;2;19;0;3;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;12:23;A 77;1;3;14;2;10;1;20;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;12:21;A 77;1;0;0;5;32;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;12:17;A 77;1;3;16;3;15;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;12:13;A 77;1;1;5;10;39;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;;;;;
17.07.2024;12:12;A 77;1;1;3;3;33;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
