Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D41Z;D41B;D42Z;D42B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;T1_2Z;T1_2B;T3_4Z;T3_4B
18.07.2024;01:11;A136;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:07;A136;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:05;A136;1;1;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;00:40;A136;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;23:34;A136;1;0;0;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;22:51;A136;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;22:20;A136;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;20:26;A136;1;0;0;1;1;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;17:14;A136;1;2;67;0;0;0;0;1;2;3;33;0;0;0;0;0;0;0;0;0;0;0;0;1;2
17.07.2024;15:42;A136;1;1;80;2;11;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:40;A136;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:19;A136;1;1;21;0;0;0;0;1;9;3;3;0;0;1;2;0;0;1;2;1;2;1;2;0;0
17.07.2024;15:02;A136;1;2;56;1;54;0;0;0;0;1;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:54;A136;1;1;1;1;70;0;0;1;1;2;1;0;0;0;0;1;2;0;0;0;0;1;2;0;0
17.07.2024;14:21;A136;1;0;0;1;49;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:20;A136;1;1;52;0;0;0;0;1;3;2;4;0;0;0;0;0;0;1;2;1;2;0;0;0;0
17.07.2024;14:19;A136;1;2;3;0;75;0;0;0;0;3;3;0;0;0;0;1;2;0;0;0;0;0;0;0;0
17.07.2024;14:17;A136;1;3;16;1;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2
17.07.2024;13:59;A136;1;1;25;1;29;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;13:53;A136;1;1;81;2;79;0;0;2;1;4;4;0;0;0;0;0;0;0;0;0;0;1;1;0;0
17.07.2024;13:44;A136;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0
17.07.2024;13:42;A136;1;1;3;2;15;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;13:09;A136;1;2;4;1;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;1;3;0;0
17.07.2024;13:02;A136;1;3;82;0;0;0;0;0;0;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:53;A136;1;1;44;2;3;0;0;2;35;2;47;0;0;0;0;1;2;0;0;0;0;0;0;0;0
17.07.2024;12:48;A136;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:24;A136;1;0;0;2;1;0;0;0;0;2;1;0;0;0;0;1;2;1;2;0;0;0;0;0;0
17.07.2024;12:22;A136;1;1;41;3;4;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:18;A136;1;1;43;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:14;A136;1;3;67;0;0;0;0;3;10;2;3;0;0;0;0;0;0;0;0;0;0;1;1;2;7
17.07.2024;12:13;A136;1;3;32;1;1;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:12;A136;1;0;55;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:11;A136;1;3;77;2;43;0;0;0;0;2;2;0;0;0;0;1;2;1;2;0;0;0;0;0;0
17.07.2024;12:10;A136;1;2;9;1;63;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:03;A136;1;4;30;0;0;0;0;2;6;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
17.07.2024;12:00;A136;1;3;88;1;42;0;0;2;4;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:57;A136;1;2;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:48;A136;1;1;1;0;0;0;0;1;0;4;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:47;A136;1;1;1;2;1;0;0;3;3;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:41;A136;1;0;0;1;57;0;0;3;4;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:31;A136;1;2;6;1;37;0;0;1;1;1;2;1;2;0;0;0;0;0;0;0;0;1;1;0;0
17.07.2024;11:30;A136;1;1;62;1;15;0;0;3;3;3;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:29;A136;1;1;4;0;0;0;0;2;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:26;A136;1;0;0;0;0;0;0;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:25;A136;1;0;0;3;87;0;0;1;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:23;A136;1;1;40;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:20;A136;1;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:14;A136;1;2;24;2;1;0;0;1;2;3;43;0;0;0;0;0;0;0;0;0;0;0;0;1;2
17.07.2024;11:12;A136;1;0;0;1;1;0;0;1;12;2;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:11;A136;1;1;45;1;17;0;0;0;0;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:06;A136;1;1;3;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1
17.07.2024;11:05;A136;1;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;1;4;0;0
17.07.2024;11:04;A136;1;0;0;0;0;0;0;2;6;3;3;0;0;0;0;0;0;1;2;1;2;0;0;0;0
17.07.2024;11:02;A136;1;1;31;0;0;0;0;1;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:01;A136;1;0;41;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;10:57;A136;1;0;90;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;10:55;A136;1;2;27;2;37;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;10:50;A136;1;3;29;1;75;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;10:48;A136;1;0;0;1;38;0;0;0;0;4;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;10:44;A136;1;0;100;0;100;0;0;2;2;2;3;0;0;0;0;1;2;0;0;0;0;0;0;0;0
17.07.2024;10:42;A136;1;2;23;1;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0
17.07.2024;04:47;A136;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:46;A136;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:45;A136;1;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:44;A136;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:43;A136;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:42;A136;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:41;A136;1;0;0;0;0;0;0;1;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:40;A136;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:39;A136;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:38;A136;1;0;0;1;37;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:37;A136;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:36;A136;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:35;A136;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:34;A136;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:33;A136;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:32;A136;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
