Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D57Z;D57B;A5_M1_460Z;A5_M1_460B;A57_M2_464Z;A57_M2_464B;T7_8Z;T7_8B;D43Z;D43B
18.07.2024;01:11;A 10;1;0;0;1;2;0;0;0;0;0;100;0;100;0;0;1;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1
18.07.2024;01:07;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:05;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2
18.07.2024;00:40;A 10;1;0;0;1;2;0;0;0;0;0;100;0;100;2;3;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;4
17.07.2024;23:34;A 10;1;0;0;0;0;1;3;0;0;0;100;0;100;2;4;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;22:51;A 10;1;1;1;1;1;1;1;0;0;0;100;0;100;2;3;5;10;2;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;22:20;A 10;1;1;1;1;1;2;2;0;0;0;100;0;100;2;2;2;2;3;5;0;0;1;1;0;0;0;0;0;0;0;0;2;3
17.07.2024;20:26;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;2;4;3;5;2;3;5;25;0;0;0;0;0;0;0;0;0;88;7;11
17.07.2024;17:14;A 10;1;2;70;4;9;1;1;0;0;0;100;0;100;4;6;3;5;4;20;5;8;3;6;0;0;1;2;0;0;0;0;5;17
17.07.2024;15:42;A 10;1;3;73;4;8;4;6;0;0;0;100;0;100;2;2;0;0;2;16;1;68;0;100;0;0;1;2;0;0;1;1;6;11
17.07.2024;15:40;A 10;1;4;17;6;60;4;6;0;0;0;100;0;100;1;2;2;2;5;65;1;27;0;100;0;0;0;0;0;0;4;8;11;17
17.07.2024;15:19;A 10;1;1;2;5;6;1;2;0;0;0;100;0;100;1;2;2;2;6;93;1;31;1;2;0;0;0;0;0;0;0;0;10;18
17.07.2024;15:02;A 10;1;1;1;2;2;3;3;0;0;0;100;0;100;4;4;6;8;3;3;0;100;0;100;0;0;0;0;0;0;0;0;11;15
17.07.2024;14:54;A 10;1;8;31;4;42;1;1;0;0;0;100;0;100;3;5;2;18;3;30;5;75;3;73;1;0;0;0;0;0;3;11;13;51
17.07.2024;14:21;A 10;1;6;14;4;5;2;2;0;0;0;100;0;100;4;5;6;28;2;5;5;35;2;68;0;0;0;0;0;0;0;0;9;22
17.07.2024;14:20;A 10;1;3;29;2;4;0;0;0;0;0;100;0;100;5;8;6;31;3;38;1;27;1;44;0;0;0;0;0;0;1;2;7;11
17.07.2024;14:19;A 10;1;2;3;1;2;1;1;0;0;0;100;0;100;2;3;2;2;6;70;3;47;0;0;0;0;0;0;0;0;0;0;6;8
17.07.2024;14:17;A 10;1;3;5;3;4;3;4;0;0;0;100;0;100;3;4;5;14;1;4;2;65;0;0;0;0;0;0;0;0;1;2;4;5
17.07.2024;13:59;A 10;1;4;36;1;2;0;0;0;0;0;100;0;100;4;4;4;7;4;30;4;80;3;67;0;0;0;0;0;0;1;3;1;1
17.07.2024;13:53;A 10;1;5;25;2;3;0;0;0;0;0;100;0;100;1;1;1;1;3;7;1;36;0;35;0;0;0;0;0;0;1;2;7;14
17.07.2024;13:44;A 10;1;1;3;5;11;2;2;0;0;0;100;0;100;2;5;3;7;2;4;3;84;2;64;0;0;0;0;0;0;3;23;3;4
17.07.2024;13:42;A 10;1;1;2;3;52;3;28;0;0;0;100;0;100;7;12;7;14;3;39;1;95;1;83;0;0;1;2;0;0;2;3;10;35
17.07.2024;13:09;A 10;1;1;3;2;3;2;3;0;0;0;100;0;100;2;3;3;5;4;95;2;75;1;6;0;0;0;0;0;0;0;0;4;8
17.07.2024;13:02;A 10;1;3;50;3;3;2;3;0;0;0;100;0;100;3;7;4;13;5;39;0;0;0;0;0;0;1;2;0;0;0;74;7;11
17.07.2024;12:53;A 10;1;0;0;1;1;0;0;0;0;0;100;0;100;0;0;4;6;6;35;0;85;0;0;0;0;0;0;0;0;1;1;4;5
17.07.2024;12:48;A 10;1;3;11;0;0;1;1;0;0;0;100;0;100;3;5;3;5;3;67;8;58;6;50;0;0;1;2;0;0;0;0;4;5
17.07.2024;12:24;A 10;1;3;3;3;17;2;3;0;0;0;100;0;100;5;10;1;1;3;37;1;91;2;87;0;0;0;0;1;2;2;3;5;8
17.07.2024;12:22;A 10;1;0;0;2;2;0;0;0;0;0;100;0;100;4;8;4;10;4;54;2;79;2;77;0;0;0;0;0;0;1;1;8;14
17.07.2024;12:18;A 10;1;7;83;3;9;0;0;0;0;0;100;0;100;4;4;2;6;4;37;2;88;1;32;1;1;0;0;0;0;0;0;6;19
17.07.2024;12:14;A 10;1;5;17;5;22;4;9;0;0;0;100;0;100;1;2;1;1;2;5;2;79;1;23;0;0;0;0;0;0;0;0;6;12
17.07.2024;12:13;A 10;1;1;2;6;15;1;2;0;0;0;100;0;100;3;4;3;4;3;7;3;75;3;73;0;0;1;2;0;0;1;1;7;13
