Datum;Uhrzeit;Bezeichnung;Intervall;V5Z;V5B;V11Z;V11B;V12Z;V12B;T35_sZ;T35_sB;T35_bZ;T35_bB;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B
18.07.2024;01:11;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:07;A173;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:05;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;00:40;A173;1;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;23:34;A173;1;1;5;0;0;5;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;22:51;A173;1;1;4;3;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;22:20;A173;1;3;12;1;5;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;20:26;A173;1;3;14;0;0;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;17:14;A173;1;4;19;0;0;7;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:42;A173;1;3;17;2;8;3;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:40;A173;1;5;34;0;0;4;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:19;A173;1;3;34;4;5;7;30;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0
17.07.2024;15:02;A173;1;2;53;1;11;3;41;0;0;0;0;1;2;1;2;1;2;0;0;0;0;0;0
17.07.2024;14:54;A173;1;2;8;0;1;1;5;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0
