Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;V111Z;V111B;D12Z;D12B;V121Z;V121B;D21Z;D21B;V21_2Z;V21_2B;V211Z;V211B;D23Z;D23B;D22Z;D22B;V221Z;V221B;D31Z;D31B;V31_2Z;V31_2B;V311Z;V311B;D32Z;D32B;V321Z;V321B;D41Z;D41B;V411Z;V411B;D43Z;D43B;D42Z;D42B;V421Z;V421B;D44Z;D44B;T1_T2Z;T1_T2B;TB1_TB2Z;TB1_TB2B;T3_T4Z;T3_T4B;TB3_TB4Z;TB3_TB4B;T5_T6Z;T5_T6B;TB5_TB6Z;TB5_TB6B;T7_T8Z;T7_T8B;TB7_TB8Z;TB7_TB8B;VR110Z;VR110B;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB;V4_IOZ;V4_IOB;V5_IOZ;V5_IOB;V6_IOZ;V6_IOB;V7_IOZ;V7_IOB
18.07.2024;01:10;A 33;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;21;1;55;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:06;A 33;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;1;20;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:04;A 33;1;0;0;0;0;1;11;2;8;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;00:39;A 33;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;2;11;0;0;0;0;0;0;0;0;0;0;2;8;2;5;2;21;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;23:33;A 33;1;0;0;0;0;2;56;1;48;0;0;2;1;2;7;2;1;0;100;0;0;1;32;0;0;0;0;1;3;2;2;1;57;1;1;2;11;1;5;1;2;1;7;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;22:50;A 33;1;2;35;3;34;1;4;3;13;2;27;1;21;1;7;1;1;0;100;0;0;2;54;0;0;0;0;4;30;1;2;1;81;1;1;1;5;1;0;1;0;0;0;0;0;2;3;1;1;0;0;1;40;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;22:19;A 33;1;1;1;0;1;1;31;1;4;1;7;0;0;0;0;0;0;0;100;0;0;2;57;0;0;0;0;1;4;0;0;1;40;3;8;4;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;20:25;A 33;1;3;2;0;0;2;84;1;61;0;0;2;32;2;14;2;3;0;100;1;33;2;73;0;0;0;0;1;29;2;12;1;82;1;1;1;8;3;90;1;20;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;17:13;A 33;1;3;28;3;29;5;71;3;37;2;3;4;45;3;17;3;2;0;100;0;45;3;68;0;0;0;62;3;61;1;2;0;0;1;0;0;0;2;81;3;6;1;94;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:41;A 33;1;2;53;0;54;0;100;1;87;2;15;7;12;0;100;5;36;0;100;1;74;6;84;0;0;2;3;2;73;1;8;7;81;7;64;0;97;2;67;3;9;2;67;0;0;2;3;1;1;1;1;1;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:39;A 33;1;0;25;0;0;6;58;2;68;0;0;3;64;3;55;3;5;0;100;2;74;6;45;0;0;1;14;5;59;2;11;3;79;3;4;1;88;1;76;1;3;1;7;0;0;0;0;0;0;0;0;1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:18;A 33;1;4;7;1;4;10;49;5;63;0;0;2;84;1;91;5;7;0;100;1;12;9;54;0;0;0;0;0;74;0;0;0;98;2;5;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;0;2;31;0;0;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:01;A 33;1;2;7;2;5;5;37;2;18;2;19;5;55;4;73;5;7;0;100;1;7;8;54;0;0;0;0;3;60;8;15;4;80;4;29;4;43;1;0;2;3;1;6;0;0;1;1;0;0;1;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:53;A 33;1;1;3;1;4;3;33;1;4;0;0;4;39;2;56;1;91;0;100;2;18;4;79;0;0;3;24;1;86;0;0;2;66;1;45;0;66;2;64;1;3;0;68;0;0;0;0;0;0;0;0;1;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:20;A 33;1;0;0;1;1;6;75;4;14;0;0;7;55;4;72;4;15;0;100;1;23;2;20;0;0;0;0;2;27;1;2;2;67;2;2;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:19;A 33;1;1;24;0;0;5;73;6;36;1;3;1;66;2;55;9;20;0;100;1;74;11;49;0;0;0;22;2;67;1;4;3;73;3;4;3;74;1;84;2;6;1;12;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:18;A 33;1;2;12;2;10;8;81;2;38;0;0;6;78;2;35;2;10;0;100;1;6;6;84;0;0;1;10;0;100;0;0;2;56;2;3;1;17;3;94;3;9;1;60;0;0;0;0;0;0;0;0;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:16;A 33;1;1;1;1;1;4;89;2;79;1;2;9;78;0;100;9;72;0;100;0;0;4;56;0;0;2;2;4;63;0;0;5;19;2;23;1;31;1;43;1;2;1;7;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;13:58;A 33;1;0;0;0;0;4;54;2;49;0;0;5;83;4;97;7;24;0;100;1;22;2;51;0;0;0;32;2;13;0;0;4;50;5;9;3;61;1;70;1;1;1;4;0;0;1;1;0;0;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
