Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;D115Z;D115B;TF41Z;TF41B;TBS41Z;TBS41B;EG23Z;EG23B;EG24Z;EG24B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;FW_AnfoZ;FW_AnfoB
18.07.2024;01:10;A 24;1;0;0;1;1;0;0;4;10;1;1;1;1;1;6;1;3;0;0;1;31;0;0;1;7;0;0;0;0;0;0;0;0;;;;;;;;;;
18.07.2024;01:06;A 24;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;0;0;0;9;0;0;0;0;0;0;0;0;;;;;;;;;;
18.07.2024;01:04;A 24;1;0;0;0;0;0;0;0;0;1;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
18.07.2024;00:39;A 24;1;1;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;1;15;1;4;1;19;3;15;0;0;0;0;0;0;0;0;;;;;;;;;;
17.07.2024;23:33;A 24;1;2;3;0;0;3;8;0;0;1;2;3;6;2;9;2;38;2;24;0;0;4;12;3;6;0;0;0;0;0;0;0;0;;;;;;;;;;
17.07.2024;22:50;A 24;1;3;1;3;3;1;10;4;13;3;3;2;1;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
17.07.2024;22:19;A 24;1;2;30;1;0;3;8;1;3;0;3;1;2;1;2;1;5;12;11;3;45;1;8;6;20;0;0;0;0;0;0;0;0;;;;;;;;;;
17.07.2024;20:25;A 24;1;5;6;1;1;2;23;1;5;3;8;2;16;1;24;2;14;3;65;3;66;2;68;0;73;0;0;0;0;0;0;0;0;;;;;;;;;;
17.07.2024;17:13;A 24;1;8;54;10;37;3;77;1;72;8;41;8;32;6;58;6;41;1;63;1;7;1;6;1;6;0;0;0;0;0;0;0;0;;;;;;;;;;
17.07.2024;15:41;A 24;1;16;24;10;8;3;66;4;39;4;4;8;8;3;15;4;27;1;82;1;76;1;88;2;48;0;0;0;0;0;0;0;0;;;;;;;;;;
17.07.2024;15:39;A 24;1;2;6;5;5;3;17;4;24;3;28;5;25;3;15;2;17;1;3;0;14;1;5;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
17.07.2024;15:18;A 24;1;1;1;2;1;2;7;2;8;1;1;2;2;1;5;1;8;1;41;2;38;1;40;1;20;0;0;0;0;0;0;0;0;;;;;;;;;;
17.07.2024;15:01;A 24;1;2;27;2;2;2;39;2;11;5;7;6;8;3;30;4;30;3;31;4;59;1;36;2;40;0;0;0;0;0;0;0;0;;;;;;;;;;
17.07.2024;14:53;A 24;1;7;40;7;6;2;23;4;30;3;5;4;7;3;13;3;20;1;8;4;84;3;15;1;37;1;1;1;1;0;0;0;0;;;;;;;;;;
17.07.2024;14:20;A 24;1;7;8;5;41;0;19;3;58;2;3;8;11;2;12;2;52;2;22;6;32;2;21;2;45;0;0;0;0;0;0;0;0;;;;;;;;;;
17.07.2024;14:19;A 24;1;3;3;2;1;2;12;3;10;3;8;4;10;2;23;1;30;4;8;3;34;0;47;0;38;0;0;0;0;0;0;0;0;;;;;;;;;;
17.07.2024;14:18;A 24;1;7;7;5;5;6;36;5;22;3;22;5;22;2;31;3;37;0;0;4;81;0;100;3;94;0;0;0;0;0;0;0;0;;;;;;;;;;
17.07.2024;14:16;A 24;1;5;4;2;9;4;17;2;8;5;11;4;11;4;23;2;18;1;0;2;18;0;100;2;8;0;0;0;0;0;0;0;0;;;;;;;;;;
