Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D31Z;D31B;D32Z;D32B;Anf_32Z;Anf_32B
18.07.2024;01:11;A182;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:07;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0
18.07.2024;01:05;A182;1;1;4;1;3;1;1;0;1;0;0;0;0;3;2;0;0
18.07.2024;00:40;A182;1;2;3;2;5;0;0;0;0;0;0;0;0;2;2;0;0
17.07.2024;23:34;A182;1;3;9;1;7;0;0;0;0;0;0;0;0;2;1;0;0
17.07.2024;22:51;A182;1;3;16;3;20;0;0;0;0;0;0;1;1;2;1;0;0
17.07.2024;22:20;A182;1;1;3;2;6;3;8;0;0;0;0;0;0;2;3;0;0
17.07.2024;20:26;A182;1;1;3;2;47;5;64;1;24;0;0;2;3;8;63;0;0
17.07.2024;17:14;A182;1;2;84;1;48;6;41;3;17;0;0;0;0;1;6;0;0
17.07.2024;15:42;A182;1;6;94;4;24;6;89;4;14;0;0;2;3;7;12;0;0
17.07.2024;15:40;A182;1;4;51;5;7;4;42;3;9;0;0;3;39;7;44;0;0
17.07.2024;15:19;A182;1;2;65;6;12;6;18;0;0;0;0;4;16;7;18;2;6
17.07.2024;15:02;A182;1;2;4;4;8;1;98;0;100;0;0;3;5;8;10;0;0
17.07.2024;14:54;A182;1;2;24;3;63;2;58;7;42;0;0;3;47;5;8;0;0
17.07.2024;14:21;A182;1;1;6;3;47;1;55;2;25;0;0;2;3;6;14;0;0
17.07.2024;14:20;A182;1;2;11;5;52;7;31;2;2;0;0;0;0;3;4;0;0
17.07.2024;14:19;A182;1;1;5;2;57;4;16;2;2;0;0;2;2;6;24;0;0
17.07.2024;14:17;A182;1;2;8;2;60;2;4;3;25;0;0;3;6;10;34;3;3
17.07.2024;13:59;A182;1;2;49;4;59;7;26;3;36;0;0;0;0;1;0;1;4
17.07.2024;13:53;A182;1;2;16;1;37;7;13;4;42;0;0;4;7;6;82;0;0
17.07.2024;13:44;A182;1;1;52;10;60;3;39;1;38;0;0;1;5;5;29;1;1
17.07.2024;13:42;A182;1;0;0;6;90;4;5;1;2;0;0;5;10;5;42;0;0
17.07.2024;13:09;A182;1;0;0;2;83;1;28;0;0;0;0;2;4;5;7;0;0
17.07.2024;13:02;A182;1;1;4;2;88;5;45;4;37;0;0;2;28;2;71;0;0
17.07.2024;12:53;A182;1;2;49;3;52;3;55;2;23;0;0;2;35;8;62;3;5
17.07.2024;12:48;A182;1;5;44;6;50;3;18;1;5;0;0;1;3;5;72;0;0
17.07.2024;12:24;A182;1;1;26;4;29;3;4;1;1;0;0;3;10;10;44;1;2
17.07.2024;12:22;A182;1;0;0;4;32;4;46;2;29;0;0;1;26;6;9;0;0
17.07.2024;12:18;A182;1;1;28;4;63;1;24;0;0;0;0;1;30;10;50;0;0
17.07.2024;12:14;A182;1;1;25;5;41;3;60;2;11;0;0;1;19;3;48;0;0
17.07.2024;12:13;A182;1;0;0;5;27;6;32;4;7;0;0;2;18;2;4;0;0
17.07.2024;12:12;A182;1;0;0;9;59;4;40;2;24;0;0;4;45;6;60;0;0
17.07.2024;12:11;A182;1;1;16;1;49;2;34;4;55;0;0;2;31;8;62;0;0
17.07.2024;12:10;A182;1;0;0;7;54;6;55;4;47;0;0;2;16;9;63;3;7
17.07.2024;12:03;A182;1;0;0;4;26;5;70;2;69;0;0;0;0;7;65;2;3
17.07.2024;12:00;A182;1;0;0;5;16;6;33;5;32;0;0;1;4;2;76;1;1
17.07.2024;11:57;A182;1;1;1;0;55;2;3;2;2;0;0;11;51;8;49;0;0
17.07.2024;11:48;A182;1;2;34;6;33;3;60;1;56;0;0;3;27;3;8;0;0
17.07.2024;11:47;A182;1;0;86;3;34;7;17;4;4;0;0;1;42;7;89;0;0
17.07.2024;11:41;A182;1;5;26;3;21;5;6;5;7;0;0;2;10;5;19;0;0
17.07.2024;11:31;A182;1;4;21;3;12;10;28;6;51;0;0;3;5;7;40;1;1
17.07.2024;11:30;A182;1;2;15;3;40;3;53;1;2;0;0;2;8;5;59;11;18
17.07.2024;11:29;A182;1;1;35;3;53;3;38;2;38;0;0;2;8;8;67;1;2
17.07.2024;11:26;A182;1;4;43;4;57;8;24;2;47;0;0;5;9;6;16;2;1
17.07.2024;11:25;A182;1;3;11;5;45;4;32;2;29;0;0;0;0;1;30;0;0
17.07.2024;11:23;A182;1;3;11;2;7;4;48;1;14;0;0;3;5;10;75;1;10
17.07.2024;11:20;A182;1;2;12;3;8;6;57;4;17;0;0;1;2;9;16;0;0
17.07.2024;11:14;A182;1;2;40;2;21;6;53;2;39;0;0;4;15;7;21;1;2
