Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D22Z;D22B;IR51Z;IR51B;D52Z;D52B;D81Z;D81B;D111Z;D111B;D112Z;D112B;D113Z;D113B;D114Z;D114B;TF31Z;TF31B;TF32Z;TF32B;TF35Z;TF35B;TF38Z;TF38B;TF41Z;TF41B;TBS31Z;TBS31B;TBS32Z;TBS32B;TBS35Z;TBS35B;TBS38Z;TBS38B;TBS41Z;TBS41B
18.07.2024;01:11;A107;1;1;8;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:07;A107;1;0;0;0;0;0;0;0;0;0;0;3;2;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:05;A107;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;00:40;A107;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;23:34;A107;1;0;0;0;0;0;0;1;1;0;0;1;3;0;0;1;22;1;20;1;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;22:51;A107;1;0;13;0;0;0;0;1;0;0;0;6;30;0;0;0;0;1;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;22:20;A107;1;0;0;0;0;0;0;0;0;0;0;1;2;3;24;2;12;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;20:26;A107;1;1;1;1;1;3;48;3;4;0;0;6;18;1;1;1;19;1;22;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;17:14;A107;1;7;58;8;20;3;63;9;9;0;0;12;29;1;1;5;45;1;10;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:42;A107;1;2;42;2;2;2;2;3;2;0;0;8;19;1;4;2;34;2;43;1;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:40;A107;1;2;26;7;7;3;17;6;6;0;0;4;6;0;0;4;17;5;41;5;8;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:19;A107;1;5;55;5;4;3;41;7;6;1;2;7;14;1;1;3;63;1;55;4;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:02;A107;1;4;56;4;7;0;0;4;5;2;5;9;36;0;11;3;10;4;69;2;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:54;A107;1;5;70;6;7;1;1;7;6;0;0;4;6;1;15;3;48;1;67;6;35;2;9;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:21;A107;1;4;7;5;5;1;1;5;5;0;0;6;7;0;0;2;2;1;8;2;2;2;2;0;0;0;0;1;2;0;0;0;0;0;0;0;0;2;6;0;0;0;0
17.07.2024;14:20;A107;1;2;12;3;2;1;4;3;5;0;0;3;7;0;0;4;16;3;39;2;7;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:19;A107;1;5;48;5;7;2;2;6;7;0;0;14;24;0;0;7;19;2;11;10;12;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:17;A107;1;7;10;6;7;1;1;6;5;0;0;7;28;1;66;2;26;3;32;4;5;4;6;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;13:59;A107;1;3;46;5;6;2;13;4;7;0;0;1;1;1;9;3;43;2;35;3;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;13:53;A107;1;2;54;3;2;4;29;7;10;0;0;8;31;0;0;4;13;4;64;4;4;7;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;13:44;A107;1;2;3;2;3;1;58;3;3;0;0;5;41;3;18;2;15;2;73;2;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;13:42;A107;1;3;28;3;3;0;0;3;2;0;0;4;6;0;0;4;45;3;52;5;11;6;8;1;2;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0
17.07.2024;13:09;A107;1;3;40;4;3;4;21;7;7;0;0;7;10;2;3;1;40;3;66;1;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;13:02;A107;1;2;25;2;3;2;64;2;2;0;0;9;16;0;0;2;39;3;14;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:53;A107;1;5;53;4;48;3;78;4;45;0;0;12;27;0;0;1;2;2;1;1;2;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:48;A107;1;2;9;3;3;1;15;3;2;0;0;3;3;1;2;3;13;6;40;2;2;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:24;A107;1;2;27;4;4;2;20;5;5;0;0;6;29;1;44;7;38;3;27;7;19;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:22;A107;1;3;66;2;2;1;24;2;2;0;0;3;6;0;0;6;31;4;69;4;12;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
17.07.2024;12:18;A107;1;3;31;2;2;3;25;5;5;0;0;2;3;2;10;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:14;A107;1;1;9;1;1;2;11;3;3;0;0;5;6;2;10;2;2;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:13;A107;1;2;7;2;5;2;6;3;6;0;0;5;7;0;0;7;40;4;72;8;19;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:12;A107;1;1;4;1;1;1;1;1;1;0;0;3;4;0;0;4;27;3;47;4;4;3;4;2;5;0;0;1;3;0;0;1;3;1;3;0;0;0;0;0;0;1;3
17.07.2024;12:11;A107;1;4;38;2;3;2;72;5;7;0;0;3;56;0;0;5;25;2;49;5;11;3;6;1;2;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:10;A107;1;3;53;6;7;4;5;10;9;0;0;11;25;0;16;2;25;1;21;3;3;2;3;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:03;A107;1;0;5;1;0;2;25;2;2;0;0;6;11;0;0;1;26;2;38;2;3;4;6;1;2;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0
17.07.2024;12:00;A107;1;4;40;3;2;2;51;5;4;0;0;6;9;0;0;2;66;3;90;3;5;5;18;0;0;1;3;0;0;0;0;0;1;0;0;1;3;1;3;0;0;0;0
17.07.2024;11:57;A107;1;2;5;1;1;2;5;3;2;0;0;9;51;0;0;2;16;2;25;3;5;1;1;0;0;0;0;1;2;0;0;0;0;1;3;0;0;1;3;0;0;0;0
17.07.2024;11:48;A107;1;2;4;2;2;3;14;7;8;0;0;2;4;1;20;5;16;4;55;5;15;2;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
