Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V321Z;V321B;TF32Z;TF32B;TB32Z;TB32B;TF32aZ;TF32aB;TB32aZ;TB32aB
18.07.2024;01:10;A116;1;1;1;1;4;1;1;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:06;A116;1;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:04;A116;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;00:39;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;23:33;A116;1;3;6;1;10;1;2;0;0;0;0;1;5;0;0;0;0
17.07.2024;22:50;A116;1;0;0;3;16;4;6;0;0;0;0;1;11;0;0;0;0
17.07.2024;22:19;A116;1;4;9;4;36;8;14;0;0;0;0;1;1;0;0;0;0
17.07.2024;20:25;A116;1;3;13;4;20;5;9;1;1;0;0;2;1;0;0;0;0
17.07.2024;17:13;A116;1;6;30;3;68;3;90;0;0;0;0;3;7;0;0;0;0
17.07.2024;15:41;A116;1;6;43;2;35;8;20;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:39;A116;1;5;75;6;46;12;25;0;0;0;0;2;2;0;0;0;0
17.07.2024;15:18;A116;1;2;76;3;27;4;9;0;0;0;0;2;28;0;0;0;0
17.07.2024;15:01;A116;1;4;92;1;85;7;38;0;0;0;0;3;20;0;0;0;0
17.07.2024;14:53;A116;1;2;78;1;89;9;37;0;0;0;0;5;17;1;1;0;0
17.07.2024;14:20;A116;1;5;29;1;83;10;50;1;1;0;0;2;5;2;6;0;0
17.07.2024;14:19;A116;1;1;48;3;94;9;45;0;0;0;0;5;32;0;0;1;1
17.07.2024;14:18;A116;1;6;44;4;71;5;9;1;1;0;0;2;11;0;0;0;0
17.07.2024;14:16;A116;1;2;63;5;32;7;15;0;0;0;0;0;0;1;1;0;0
17.07.2024;13:58;A116;1;7;65;5;47;9;21;0;0;0;0;1;3;0;0;0;0
17.07.2024;13:52;A116;1;5;34;6;76;11;25;0;0;1;1;2;14;0;0;0;0
17.07.2024;13:43;A116;1;5;18;6;34;7;17;0;0;0;0;1;10;0;0;0;0
17.07.2024;13:41;A116;1;7;28;9;40;8;17;0;0;0;0;2;2;0;0;0;0
17.07.2024;13:08;A116;1;2;76;4;34;8;18;1;1;0;0;2;7;1;1;0;0
