Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;V111Z;V111B;V112Z;V112B;TF32Z;TF32B;TBS32Z;TBS32B;TF38Z;TF38B;TBS38Z;TBS38B;TBS41Z;TBS41B;VK1_IOZ;VK1_IOB;VK2_IOZ;VK2_IOB;VK3_IOZ;VK3_IOB;MP11Z;MP11B;MP12Z;MP12B;MP13Z;MP13B;MP51Z;MP51B;MP52Z;MP52B;MP53Z;MP53B;MP54Z;MP54B;MP55Z;MP55B
18.07.2024;01:10;A 68;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
18.07.2024;01:06;A 68;1;1;5;0;0;2;55;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
18.07.2024;01:04;A 68;1;2;22;0;0;2;19;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
18.07.2024;00:39;A 68;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;23:33;A 68;1;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;22:50;A 68;1;7;28;0;0;3;20;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;22:19;A 68;1;3;11;2;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;20:25;A 68;1;3;16;0;0;2;50;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;17:13;A 68;1;2;59;0;35;0;100;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;15:41;A 68;1;2;56;1;7;2;46;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;15:39;A 68;1;3;21;1;8;2;28;2;8;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;15:18;A 68;1;3;52;1;5;2;59;2;47;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;15:01;A 68;1;1;5;2;32;0;100;2;78;0;0;0;0;0;0;0;0;5;8;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;14:53;A 68;1;3;22;2;13;3;55;3;31;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;14:20;A 68;1;2;2;1;19;0;100;2;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;14:19;A 68;1;3;24;0;0;1;74;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;14:18;A 68;1;3;62;1;4;0;100;2;31;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;14:16;A 68;1;3;11;2;13;2;32;1;35;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;13:58;A 68;1;0;0;0;1;3;85;1;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;13:52;A 68;1;3;76;2;12;3;77;4;31;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;13:43;A 68;1;0;0;1;75;0;45;0;0;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;13:41;A 68;1;2;15;1;5;0;100;1;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;13:08;A 68;1;2;35;2;11;0;72;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;13:01;A 68;1;0;100;0;100;3;89;2;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;12:52;A 68;1;5;49;2;13;2;40;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;12:47;A 68;1;5;42;1;10;2;99;0;82;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;12:23;A 68;1;4;95;5;42;1;33;1;4;0;0;0;0;1;1;2;3;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;12:21;A 68;1;3;18;1;14;1;20;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;12:17;A 68;1;1;80;3;37;1;63;2;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;12:13;A 68;1;1;55;3;33;5;82;1;58;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;
17.07.2024;12:12;A 68;1;5;22;0;0;1;81;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
