Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;D52Z;D52B;V51Z;V51B;D111Z;D111B;V111Z;V111B;D112Z;D112B;TF35aZ;TF35aB;TB35aZ;TB35aB;TF35bZ;TF35bB;TB35bZ;TB35bB
18.07.2024;01:10;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:06;A149;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:04;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;00:39;A149;1;2;3;1;0;3;13;1;0;1;4;1;0;0;0;0;0;0;0;0;0
17.07.2024;23:33;A149;1;1;0;0;0;0;0;2;2;3;16;3;2;0;0;0;0;0;0;0;0
17.07.2024;22:50;A149;1;4;3;6;5;1;27;2;1;3;7;2;1;0;0;0;0;0;0;0;0
17.07.2024;22:19;A149;1;2;1;1;0;1;9;1;1;1;9;1;1;0;0;0;0;0;0;0;0
17.07.2024;20:25;A149;1;6;12;4;6;4;37;5;6;1;15;3;8;1;1;1;1;0;0;0;0
17.07.2024;17:13;A149;1;10;12;10;9;5;47;3;31;3;22;4;4;0;0;0;0;0;0;0;0
17.07.2024;15:41;A149;1;10;14;12;10;7;49;7;15;2;38;5;6;0;0;0;0;0;0;0;0
17.07.2024;15:39;A149;1;5;4;5;3;6;23;11;21;2;56;7;8;0;0;0;0;0;0;0;0
17.07.2024;15:18;A149;1;3;2;6;4;3;12;3;3;2;17;4;4;0;0;0;0;0;0;0;0
17.07.2024;15:01;A149;1;7;20;6;5;6;46;11;20;5;52;11;17;0;0;0;0;0;0;0;0
17.07.2024;14:53;A149;1;7;7;7;5;5;31;7;23;4;28;5;5;0;0;0;0;0;0;0;0
17.07.2024;14:20;A149;1;4;41;4;3;2;49;9;7;4;23;8;8;0;0;0;0;0;0;0;0
17.07.2024;14:19;A149;1;5;9;5;6;4;32;7;12;2;26;6;7;0;0;0;0;0;0;0;0
17.07.2024;14:18;A149;1;14;22;14;22;2;66;4;5;4;22;4;5;0;0;0;0;0;0;0;0
17.07.2024;14:16;A149;1;11;13;12;12;3;67;11;15;3;53;11;42;0;0;1;1;0;0;0;0
17.07.2024;13:58;A149;1;7;8;8;8;2;25;10;11;5;48;9;11;0;0;0;0;0;0;0;0
17.07.2024;13:52;A149;1;2;52;2;1;1;57;5;3;2;9;5;7;0;0;0;0;1;1;1;2
17.07.2024;13:43;A149;1;11;12;8;9;4;48;6;9;4;26;5;9;0;0;0;0;0;0;0;0
