Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;D23Z;D23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;D83Z;D83B;V84Z;V84B;TF38Z;TF38B;TB38Z;TB38B;TF38aZ;TF38aB;TB38aZ;TB38aB;VK1_iOZ;VK1_iOB;VK2_iOZ;VK2_iOB
18.07.2024;01:10;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
18.07.2024;01:06;A 61;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
18.07.2024;01:04;A 61;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;7;0;0;0;0;0;0;0;0;0;100;0;100
18.07.2024;00:39;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;23:33;A 61;1;0;0;0;0;0;0;0;0;11;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;22:50;A 61;1;0;0;1;0;1;1;1;7;10;0;2;2;0;0;1;11;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;22:19;A 61;1;3;2;3;3;3;3;1;22;0;0;3;3;3;3;3;16;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;20:25;A 61;1;3;2;6;9;6;8;4;44;2;0;6;6;6;6;3;27;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;17:13;A 61;1;2;0;2;1;2;1;4;12;2;1;1;0;3;4;3;8;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;15:41;A 61;1;3;1;4;2;5;4;5;25;3;1;8;7;8;6;6;33;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;15:39;A 61;1;4;2;5;6;5;4;1;21;1;0;7;15;10;8;4;41;1;1;1;1;0;0;0;0;0;100;0;100
17.07.2024;15:18;A 61;1;3;2;3;8;3;3;0;30;3;0;5;5;7;7;5;28;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;15:01;A 61;1;3;2;2;1;5;4;3;16;2;0;8;9;10;11;7;41;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;14:53;A 61;1;6;4;7;7;7;9;3;48;2;1;4;3;5;4;4;18;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;14:20;A 61;1;2;1;5;13;5;6;2;56;4;1;6;5;5;5;5;30;0;0;1;1;0;0;0;0;0;100;0;100
17.07.2024;14:19;A 61;1;9;6;6;5;7;7;7;43;3;1;5;6;6;6;4;25;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;14:18;A 61;1;6;4;5;5;6;6;4;33;6;2;4;4;4;3;5;24;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;14:16;A 61;1;4;6;4;4;4;5;3;27;1;0;7;8;3;4;1;28;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;13:58;A 61;1;4;2;4;3;4;4;4;25;15;3;9;9;6;7;3;34;0;0;0;0;2;3;3;6;0;100;0;100
17.07.2024;13:52;A 61;1;1;0;1;1;1;1;3;8;10;2;3;2;1;1;2;11;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;13:43;A 61;1;4;5;4;6;3;3;2;53;2;0;2;1;2;1;1;8;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;13:41;A 61;1;1;1;0;0;0;0;0;0;3;0;4;25;1;1;2;21;1;1;1;1;0;0;0;0;0;100;0;100
17.07.2024;13:08;A 61;1;3;1;2;1;3;2;3;12;121;17;6;6;7;8;4;29;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;13:01;A 61;1;3;2;5;3;4;4;6;26;38;5;6;6;6;6;2;29;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;12:52;A 61;1;4;2;4;4;6;7;4;28;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;12:47;A 61;1;2;2;4;4;5;7;5;30;1;0;2;2;3;3;2;9;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;12:23;A 61;1;3;1;5;4;4;3;4;30;3;1;3;3;5;6;2;15;0;0;0;0;1;1;0;0;0;100;0;100
17.07.2024;12:21;A 61;1;4;3;4;4;4;5;2;22;3;1;5;5;5;6;3;27;0;0;0;0;1;1;1;1;0;100;0;100
17.07.2024;12:17;A 61;1;6;2;7;6;6;7;2;33;0;0;0;0;2;2;1;2;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;12:13;A 61;1;0;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;12:12;A 61;1;5;14;7;10;5;6;3;48;1;0;3;2;3;2;4;17;0;0;1;1;0;0;0;0;0;100;0;100
17.07.2024;12:11;A 61;1;5;4;5;6;7;8;3;34;4;2;6;8;6;8;4;34;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;12:10;A 61;1;3;5;5;4;2;2;5;22;0;0;1;0;0;0;2;4;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;12:09;A 61;1;5;9;8;16;9;15;7;67;4;2;6;6;4;3;3;25;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;12:02;A 61;1;5;2;6;5;7;7;4;36;2;1;1;0;1;1;2;6;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;11:59;A 61;1;6;5;6;5;5;5;2;27;1;0;1;1;1;1;1;5;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;11:56;A 61;1;0;0;0;0;0;0;0;0;4;1;5;7;5;7;4;29;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;11:47;A 61;1;6;2;3;3;4;4;2;17;6;2;8;8;4;5;6;38;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;11:46;A 61;1;2;1;3;3;4;5;5;20;3;1;4;6;6;5;3;23;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;11:40;A 61;1;1;0;1;0;2;2;1;5;2;0;3;3;4;8;2;16;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;11:30;A 61;1;3;2;3;2;3;3;2;18;24;2;6;6;7;23;2;36;0;0;0;0;0;0;0;0;0;100;0;100
17.07.2024;11:29;A 61;1;1;1;3;2;3;2;5;17;17;2;3;3;1;4;2;13;0;0;0;0;0;0;0;0;0;100;0;100
