Datum;Uhrzeit;Bezeichnung;Intervall;V11Z;V11B;V12Z;V12B;V13Z;V13B;D21Z;D21B;V31Z;V31B;V32Z;V32B;V33Z;V33B;V41Z;V41B;V42Z;V42B;V43Z;V43B;T1-T2_Anf_32Z;T1-T2_Anf_32B;T3-T4_Anf_38Z;T3-T4_Anf_38B;V14Z;V14B;V40Z;V40B;T5-T6_Anf_31Z;T5-T6_Anf_31B
18.07.2024;01:11;A181;1;0;0;1;1;0;0;0;100;0;0;0;0;0;0;2;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:07;A181;1;0;0;0;0;0;0;0;100;0;0;1;2;3;5;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:05;A181;1;0;0;2;3;1;4;0;100;0;0;2;8;3;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;00:40;A181;1;0;0;1;1;1;2;0;100;0;0;2;3;2;3;1;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0
17.07.2024;23:34;A181;1;0;0;3;4;1;3;0;100;0;0;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;22:51;A181;1;2;2;4;5;4;7;0;100;0;0;1;3;2;3;3;22;2;20;1;1;0;0;0;0;0;0;0;0;0;0
17.07.2024;22:20;A181;1;0;0;4;10;0;0;0;100;0;0;3;18;4;14;5;56;2;11;2;10;0;0;1;1;0;0;0;0;0;0
17.07.2024;20:26;A181;1;5;10;6;19;1;11;0;100;0;0;0;8;0;13;2;2;2;3;2;10;0;0;0;0;2;3;0;0;0;0
17.07.2024;17:14;A181;1;1;1;2;6;0;0;0;100;0;0;0;0;3;15;12;62;3;47;2;44;1;1;1;2;3;32;2;4;1;1
17.07.2024;15:42;A181;1;2;2;11;32;7;11;0;100;0;0;0;0;6;78;3;86;6;88;1;89;2;2;0;0;7;9;0;0;0;0
17.07.2024;15:40;A181;1;1;1;10;23;4;60;0;100;0;0;1;34;4;80;5;53;3;55;4;9;1;1;1;1;1;2;0;0;0;0
17.07.2024;15:19;A181;1;2;2;6;14;2;56;0;100;0;0;0;0;10;25;7;72;5;65;3;65;0;0;0;0;5;7;1;3;0;0
17.07.2024;15:02;A181;1;0;0;3;5;0;0;0;100;0;0;1;36;9;16;0;100;1;94;1;70;4;9;0;0;3;5;0;0;1;1
17.07.2024;14:54;A181;1;2;2;5;56;3;38;0;100;0;0;1;29;4;74;8;17;4;7;4;5;0;0;0;0;3;4;1;2;1;3
17.07.2024;14:21;A181;1;2;3;7;16;5;8;0;100;0;0;0;0;2;4;3;53;5;56;4;5;0;0;0;0;2;16;0;0;1;1
17.07.2024;14:20;A181;1;2;6;4;11;1;13;0;100;0;0;1;32;2;65;5;48;2;35;3;7;0;0;0;0;1;1;1;2;0;0
17.07.2024;14:19;A181;1;3;2;6;14;2;2;0;100;1;3;0;0;0;75;5;30;3;5;1;2;0;0;0;0;2;2;0;0;1;2
17.07.2024;14:17;A181;1;3;3;4;35;0;49;0;100;0;0;1;10;5;49;6;22;4;5;4;20;0;0;0;0;3;4;1;2;0;0
17.07.2024;13:59;A181;1;1;3;4;23;1;1;0;100;0;0;0;0;3;75;1;26;1;2;0;0;1;1;0;0;1;2;1;1;0;0
17.07.2024;13:53;A181;1;2;1;6;46;1;5;0;100;0;0;0;0;2;5;8;47;7;24;7;21;0;0;0;0;0;0;0;0;0;0
17.07.2024;13:44;A181;1;3;4;6;13;1;1;0;100;0;0;0;0;3;35;3;43;1;18;1;24;0;0;0;0;3;5;1;2;1;1
17.07.2024;13:42;A181;1;4;14;3;93;1;24;0;100;0;0;2;2;2;54;4;53;2;15;3;14;2;4;0;0;2;36;0;0;0;0
17.07.2024;13:09;A181;1;2;3;5;10;1;1;0;100;0;0;0;0;2;3;6;45;2;3;2;3;0;0;0;0;1;1;0;0;0;0
17.07.2024;13:02;A181;1;2;1;8;17;1;35;0;100;0;0;4;6;2;62;3;42;3;17;5;18;0;0;0;0;1;1;1;3;1;1
17.07.2024;12:53;A181;1;1;66;8;85;0;0;0;100;0;0;2;6;3;52;3;48;1;1;2;53;1;4;0;0;3;4;1;2;3;4
17.07.2024;12:48;A181;1;2;5;5;77;0;0;0;100;0;0;2;50;3;9;7;10;3;8;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:24;A181;1;9;9;4;28;2;5;0;100;0;0;2;4;4;76;7;47;2;59;1;39;1;2;0;0;2;2;0;0;0;0
17.07.2024;12:22;A181;1;1;1;4;15;0;0;0;100;0;0;1;9;3;52;5;43;0;0;2;31;0;0;0;0;1;2;0;0;0;0
17.07.2024;12:18;A181;1;5;9;9;18;2;4;0;100;0;0;0;0;3;48;2;58;0;0;1;55;1;1;0;0;3;5;0;0;0;0
17.07.2024;12:14;A181;1;2;4;2;4;2;2;0;100;0;0;0;0;3;91;2;3;2;16;1;41;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:13;A181;1;3;5;3;95;4;12;0;100;0;0;0;0;5;16;5;7;3;4;2;33;0;0;0;0;2;2;0;0;0;0
17.07.2024;12:12;A181;1;3;2;7;79;2;7;0;100;0;0;1;1;3;72;7;35;0;0;0;0;0;0;0;0;1;30;1;8;1;4
17.07.2024;12:11;A181;1;1;2;3;60;0;34;0;100;0;0;1;33;3;61;4;38;5;20;2;7;2;2;0;0;3;3;0;0;0;0
17.07.2024;12:10;A181;1;4;8;7;47;1;34;0;100;0;0;0;0;2;56;4;51;2;45;1;67;0;0;0;0;4;4;1;1;0;0
17.07.2024;12:03;A181;1;1;27;2;35;1;9;0;100;0;0;0;0;6;72;4;53;0;0;3;5;0;0;0;0;0;0;0;0;1;2
17.07.2024;12:00;A181;1;1;4;2;53;1;43;0;100;0;0;1;44;3;75;4;30;1;1;2;11;0;0;0;0;1;0;2;4;0;0
17.07.2024;11:57;A181;1;2;5;6;11;1;28;0;100;0;0;2;51;5;66;6;20;3;7;2;14;0;0;0;0;3;3;0;0;1;1
17.07.2024;11:48;A181;1;3;61;9;70;2;32;0;100;0;0;0;0;7;29;5;57;6;53;5;11;0;0;0;0;0;0;2;3;0;0
17.07.2024;11:47;A181;1;0;0;0;0;3;14;0;100;0;0;0;0;0;3;3;38;6;7;7;31;3;3;0;0;4;26;1;2;1;1
17.07.2024;11:41;A181;1;2;3;6;24;1;4;0;100;0;0;0;100;5;42;5;64;6;46;2;37;1;1;0;0;2;3;1;4;0;0
17.07.2024;11:31;A181;1;1;1;5;12;2;2;0;100;0;0;0;100;6;71;9;34;5;10;2;11;1;2;0;0;1;3;0;0;2;5
17.07.2024;11:30;A181;1;4;54;6;65;3;39;0;100;0;0;0;100;8;28;1;48;1;21;1;18;1;1;0;0;1;16;0;0;2;2
17.07.2024;11:29;A181;1;5;31;7;54;2;3;0;100;0;0;0;100;5;50;5;10;1;12;3;9;0;0;0;0;1;2;2;17;0;0
17.07.2024;11:26;A181;1;1;3;5;14;4;32;0;100;0;0;0;100;4;22;2;47;3;28;1;40;0;0;0;0;3;6;0;0;0;0
17.07.2024;11:25;A181;1;1;2;3;10;1;40;0;100;0;0;0;100;3;12;6;49;2;29;4;8;1;2;0;0;2;3;1;2;2;6
17.07.2024;11:23;A181;1;1;1;2;4;1;1;0;100;0;0;0;100;5;83;4;66;5;53;5;33;0;0;0;0;1;2;1;5;0;0
17.07.2024;11:20;A181;1;1;1;1;4;0;2;0;100;0;0;1;84;4;24;6;58;1;50;4;8;19;25;0;0;4;6;0;0;0;0
17.07.2024;11:14;A181;1;2;1;6;11;0;0;0;100;0;0;1;25;4;44;1;1;3;39;3;18;0;0;0;0;4;22;0;0;1;12
17.07.2024;11:12;A181;1;3;9;6;18;2;6;0;100;0;0;2;31;5;69;2;96;2;25;2;20;2;2;0;0;1;35;0;0;1;1
17.07.2024;11:11;A181;1;3;7;5;93;1;69;0;100;0;0;1;45;3;76;7;31;3;21;4;38;1;1;0;0;1;2;2;5;2;2
17.07.2024;11:06;A181;1;3;5;3;8;0;0;0;100;0;0;0;0;7;20;4;5;2;7;3;62;0;0;0;0;1;1;2;15;0;0
17.07.2024;11:05;A181;1;1;3;2;6;0;0;0;100;0;0;0;0;8;64;4;42;1;29;2;29;0;0;0;0;2;5;0;0;0;0
17.07.2024;11:04;A181;1;3;8;2;52;1;27;0;100;0;0;0;0;3;60;5;46;1;1;4;24;0;0;0;0;1;1;2;6;0;0
17.07.2024;11:02;A181;1;4;3;2;6;0;0;0;100;0;0;1;56;3;67;1;47;1;35;1;15;3;14;0;0;2;3;0;0;0;0
17.07.2024;11:01;A181;1;3;40;3;46;3;30;0;100;0;0;0;0;7;60;4;37;4;52;4;42;0;0;0;0;5;6;0;0;0;0
17.07.2024;10:57;A181;1;0;0;4;49;0;0;0;100;0;0;0;0;3;10;3;3;3;5;3;25;1;1;0;0;0;0;0;0;0;0
17.07.2024;10:55;A181;1;1;1;3;9;1;1;0;100;0;0;0;100;4;77;4;51;4;48;4;54;0;0;0;0;0;0;0;0;0;0
17.07.2024;10:50;A181;1;1;1;2;4;0;0;0;100;0;0;1;46;2;72;7;14;2;23;0;32;1;1;0;0;0;0;1;5;1;3
17.07.2024;10:48;A181;1;2;4;5;49;1;1;0;100;0;0;2;9;5;46;4;44;3;40;1;10;0;0;0;0;0;0;0;0;0;2
17.07.2024;10:44;A181;1;1;3;3;8;3;5;0;100;0;0;1;11;4;75;4;30;4;15;3;10;0;0;0;0;0;0;1;4;0;0
17.07.2024;10:42;A181;1;6;12;6;45;1;20;0;100;0;0;0;0;5;17;8;36;4;7;4;40;1;2;0;0;0;0;3;7;0;0
17.07.2024;04:47;A181;1;0;0;1;2;0;0;0;100;0;0;1;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:46;A181;1;0;0;1;1;1;2;0;100;0;0;1;3;1;3;0;0;1;1;1;2;1;3;0;0;0;0;0;0;0;0
17.07.2024;04:45;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:44;A181;1;0;0;0;0;0;0;0;100;0;0;1;4;2;5;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:43;A181;1;0;0;0;0;0;0;0;100;0;0;1;0;1;3;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:42;A181;1;0;0;0;0;0;0;0;100;0;0;2;5;4;6;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:41;A181;1;0;0;0;0;0;0;0;100;0;0;1;1;3;7;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:40;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:39;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:38;A181;1;0;0;0;0;0;0;0;100;0;0;2;5;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:37;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:36;A181;1;0;0;0;0;0;0;0;100;0;0;1;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:35;A181;1;0;0;0;36;0;0;0;100;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:34;A181;1;0;0;2;6;1;3;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:33;A181;1;0;0;0;0;0;0;0;100;0;0;1;3;1;2;0;0;2;16;2;18;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:32;A181;1;0;0;1;2;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:31;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:30;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:29;A181;1;0;0;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;21;1;21;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:28;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;1;2;1;1;2;15;2;10;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:27;A181;1;0;0;0;0;0;0;0;100;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
17.07.2024;04:26;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:25;A181;1;0;0;1;1;0;0;0;100;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:24;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:23;A181;1;0;0;0;0;0;0;0;100;0;0;2;5;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:22;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:21;A181;1;0;0;0;0;0;0;0;100;0;0;1;3;1;2;1;2;0;0;1;27;0;0;0;0;0;0;1;2;0;0
17.07.2024;04:20;A181;1;0;0;0;0;0;45;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:19;A181;1;0;0;1;1;1;13;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:18;A181;1;0;0;1;2;1;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:17;A181;1;0;0;0;0;0;0;0;100;0;0;1;4;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:16;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:15;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;22;0;0;1;5;0;0;0;0;1;3;0;0;0;0
17.07.2024;04:14;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:13;A181;1;0;0;1;1;0;0;0;100;0;0;1;2;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:12;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
17.07.2024;04:11;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:10;A181;1;0;0;0;0;0;0;0;100;0;0;1;3;1;3;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
17.07.2024;04:09;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:08;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:07;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:06;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:05;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:04;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:03;A181;1;0;0;0;0;0;0;0;100;0;0;1;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:02;A181;1;0;0;1;2;1;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:01;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;04:00;A181;1;0;0;0;0;1;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;03:59;A181;1;0;0;1;3;1;4;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;03:58;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;03:57;A181;1;0;0;1;2;1;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
