Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;D23Z;D23B;V24Z;V24B;V25Z;V25B;D51Z;D51B;V52Z;V52B;V81Z;V81B;V82Z;V82B;D83Z;D83B;V91Z;V91B;V92Z;V92B;V101Z;V101B;V111Z;V111B;V112Z;V112B;TF32Z;TF32B;TF32aZ;TF32aB;TF35Z;TF35B;TF35aZ;TF35aB;TF38Z;TF38B;TF38aZ;TF38aB;TF40Z;TF40B;TF40aZ;TF40aB;TF41Z;TF41B;TF41aZ;TF41aB;V1_4_StoerZ;V1_4_StoerB;V123Z;V123B;V121Z;V121B;V122Z;V122B;V5_StoerZ;V5_StoerB
18.07.2024;01:10;A 67;1;0;0;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.07.2024;01:06;A 67;1;0;0;0;0;0;0;4;11;1;11;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.07.2024;01:04;A 67;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.07.2024;00:39;A 67;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
17.07.2024;23:33;A 67;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;8;0;0;0;0;2;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
17.07.2024;22:50;A 67;1;0;0;1;8;0;0;1;20;1;18;1;6;0;0;2;16;3;0;4;11;2;0;2;7;1;2;1;5;2;4;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;
17.07.2024;22:19;A 67;1;0;0;1;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;19;5;0;2;16;0;0;0;0;4;8;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;;;;;;;;
17.07.2024;20:25;A 67;1;0;0;1;10;0;0;1;52;3;52;2;29;0;0;0;0;0;0;2;0;4;0;3;16;2;8;2;12;5;13;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
17.07.2024;17:13;A 67;1;0;0;3;70;2;6;5;66;5;67;1;52;0;0;1;29;6;1;0;100;13;2;3;86;2;41;3;51;6;64;6;27;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;4;0;;;;;;;;
17.07.2024;15:41;A 67;1;0;0;2;29;0;0;3;81;3;80;2;20;0;0;1;59;1;0;2;86;7;1;5;24;3;63;4;26;7;18;5;13;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;4;0;;;;;;;;
17.07.2024;15:39;A 67;1;0;0;1;60;0;0;0;100;9;12;2;89;0;0;2;40;6;1;0;98;8;1;4;37;1;98;0;100;6;34;1;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;;;;;;;;
17.07.2024;15:18;A 67;1;0;0;1;30;0;0;1;88;1;89;3;28;0;0;5;30;5;0;1;67;11;2;11;58;1;68;2;58;12;32;7;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;;;;;;;;
17.07.2024;15:01;A 67;1;0;0;4;25;0;0;0;100;0;100;1;58;0;0;2;8;2;0;1;54;5;0;4;24;0;100;0;100;5;19;3;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
17.07.2024;14:53;A 67;1;0;0;2;37;0;0;1;47;2;4;2;19;0;0;3;16;3;0;1;34;9;1;7;31;2;75;3;14;8;18;3;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;;;;;;;;
17.07.2024;14:20;A 67;1;0;0;5;51;0;0;2;10;2;11;1;22;0;0;2;64;5;0;2;78;7;1;4;29;3;80;4;63;5;26;4;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;
17.07.2024;14:19;A 67;1;1;5;2;73;0;0;0;0;0;0;1;4;0;0;1;43;5;0;6;2;1;0;1;4;1;62;1;4;1;2;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
17.07.2024;14:18;A 67;1;0;0;2;7;0;0;2;68;2;68;2;16;0;0;3;28;4;0;1;12;7;1;2;22;0;0;0;0;6;17;0;0;0;0;4;6;0;0;0;0;5;45;0;0;0;0;0;0;0;0;1;0;;;;;;;;
