Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D41Z;D41B;D42Z;D42B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;T35HZ;T35HB;T35_36_MittelmastZ;T35_36_MittelmastB;T36HZ;T36HB;T41HZ;T41HB;T41WZ;T41WB;T31Z;T31B
18.07.2024;01:11;A 63;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:07;A 63;1;0;0;0;0;1;1;1;2;0;0;1;1;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;01:05;A 63;1;0;0;0;0;0;0;0;0;0;0;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2024;00:40;A 63;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;23:34;A 63;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;22:51;A 63;1;0;0;0;0;0;0;2;2;0;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;22:20;A 63;1;1;1;1;3;0;0;1;1;0;0;1;1;3;9;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;20:26;A 63;1;2;3;0;0;0;0;1;1;0;0;2;2;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;17:14;A 63;1;2;3;1;30;5;30;4;9;0;0;7;45;7;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:42;A 63;1;6;9;2;43;2;2;2;2;1;21;5;20;2;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:40;A 63;1;7;7;1;5;4;19;1;1;1;68;3;26;6;75;0;0;0;0;1;2;1;2;0;0;0;0;0;0;2;2;0;0;0;0
17.07.2024;15:19;A 63;1;2;3;0;0;1;1;2;2;0;0;3;28;6;11;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;15:02;A 63;1;2;3;0;0;1;1;1;1;0;0;3;50;4;48;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
17.07.2024;14:54;A 63;1;8;32;0;0;1;0;2;1;0;0;1;1;7;15;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:21;A 63;1;1;1;1;8;0;0;1;0;0;0;1;1;6;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:20;A 63;1;1;1;0;100;4;4;3;20;0;0;5;26;10;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;14:19;A 63;1;4;4;1;26;4;3;5;5;1;68;6;37;4;40;0;0;0;0;0;0;1;2;0;0;2;2;0;0;0;0;0;0;0;0
17.07.2024;14:17;A 63;1;4;4;0;0;2;4;4;4;0;0;4;7;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
17.07.2024;13:59;A 63;1;6;7;1;6;0;0;0;0;0;0;5;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;13:53;A 63;1;5;6;0;0;3;3;5;5;0;0;2;3;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;13:44;A 63;1;2;3;0;0;6;6;6;4;0;0;5;5;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;13:42;A 63;1;4;6;0;0;4;4;3;2;1;6;4;19;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0
17.07.2024;13:09;A 63;1;5;5;2;38;1;1;4;2;1;3;2;30;2;4;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;3;4;0;0
17.07.2024;13:02;A 63;1;2;3;2;22;5;8;4;6;0;0;5;11;2;26;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:53;A 63;1;2;2;0;45;3;2;2;2;0;0;2;10;12;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:48;A 63;1;4;4;0;0;6;5;9;6;0;0;2;1;4;6;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
17.07.2024;12:24;A 63;1;7;8;1;20;3;6;6;6;0;0;4;6;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:22;A 63;1;2;3;0;0;2;2;0;0;2;1;3;28;4;57;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0;0
17.07.2024;12:18;A 63;1;3;3;0;0;4;3;9;5;0;0;4;4;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:14;A 63;1;2;2;0;0;1;1;2;2;0;0;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:13;A 63;1;3;3;0;0;4;3;1;0;1;1;7;39;4;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:12;A 63;1;4;6;1;19;0;0;2;3;0;0;4;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:11;A 63;1;3;18;0;0;2;1;3;2;0;0;1;1;6;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:10;A 63;1;2;2;0;0;5;5;3;2;0;0;6;7;1;49;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;2;0;0
17.07.2024;12:03;A 63;1;2;2;1;18;0;0;3;3;0;0;5;34;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;12:00;A 63;1;7;25;0;0;7;6;7;3;0;0;7;5;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
17.07.2024;11:57;A 63;1;7;16;1;18;1;1;4;4;0;0;2;2;5;19;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:48;A 63;1;3;4;0;0;2;2;6;5;0;0;4;10;4;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
17.07.2024;11:47;A 63;1;3;3;0;0;3;4;5;5;0;0;7;6;5;8;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:41;A 63;1;5;7;1;9;3;4;5;4;0;0;3;27;1;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:31;A 63;1;1;1;0;0;1;2;0;0;0;0;3;2;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:30;A 63;1;5;72;2;59;1;2;0;0;1;33;1;1;7;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:29;A 63;1;3;3;1;14;3;4;1;2;1;3;6;38;2;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:26;A 63;1;6;10;0;0;2;2;2;3;0;0;2;36;2;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0
17.07.2024;11:25;A 63;1;3;13;0;65;0;0;3;6;0;0;2;56;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:23;A 63;1;6;8;0;0;1;1;1;0;0;0;3;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:20;A 63;1;2;2;1;79;1;1;5;5;0;0;4;31;5;16;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:14;A 63;1;7;12;0;13;2;2;1;2;0;0;1;1;2;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:12;A 63;1;3;5;1;1;2;8;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:11;A 63;1;7;9;1;19;0;0;0;0;0;0;3;4;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:06;A 63;1;8;12;1;40;5;5;9;11;0;0;4;10;4;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:05;A 63;1;3;3;1;1;0;0;0;1;2;23;3;9;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:04;A 63;1;2;15;1;17;2;1;3;2;0;0;1;1;7;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2024;11:02;A 63;1;3;4;1;38;1;1;0;0;0;0;5;36;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0
